timestamp,fix_quality,num_satellites,latitude,longitude,altitude_m,hdop,speed_knots,course_deg
2026-09-03T17:13:40.135915,2,12,36.97267466666667,-122.03501933333334,15.8,0.71,,
2026-09-03T17:13:43.016205,2,12,36.97267466666667,-122.03501933333334,15.8,0.71,0.031,
2026-09-03T17:13:43.134982,2,12,36.972674,-122.03501883333334,16.0,0.71,0.031,
2026-09-03T17:13:44.015628,2,12,36.972674,-122.03501883333334,16.0,0.71,0.044,
2026-09-03T17:13:44.134386,2,12,36.972673666666665,-122.03501866666667,16.1,0.71,0.044,
2026-09-03T17:13:45.135464,2,12,36.97267333333333,-122.0350185,16.1,0.71,0.044,
2026-09-03T17:13:46.134037,2,12,36.97267316666667,-122.03501833333333,16.1,0.71,0.044,
2026-09-03T17:13:49.150222,2,12,36.972673666666665,-122.035017,16.3,0.66,0.044,
2026-09-03T17:13:53.151659,2,12,36.97267133333333,-122.03501816666666,16.5,0.68,0.044,
2026-09-03T17:13:55.163882,2,12,36.97265933333333,-122.0350235,16.6,0.68,0.044,
2026-09-03T17:13:56.150518,2,12,36.972649833333335,-122.03502616666667,16.6,0.68,0.044,
2026-09-03T17:13:57.018682,2,12,36.972649833333335,-122.03502616666667,16.6,0.68,0.803,
2026-09-03T17:13:57.137331,2,12,36.97264666666667,-122.03503,16.5,0.68,0.803,
2026-09-03T17:14:00.150785,2,12,36.97263066666667,-122.03504033333333,16.5,0.68,0.803,
2026-09-03T17:14:01.033313,2,12,36.97263066666667,-122.03504033333333,16.5,0.68,0.422,
2026-09-03T17:14:01.152322,2,12,36.972628666666665,-122.035041,17.1,0.66,0.422,
2026-09-03T17:14:02.022285,2,12,36.972628666666665,-122.035041,17.1,0.66,1.609,205.89
2026-09-03T17:14:11.153688,2,12,36.972558666666664,-122.03507766666667,19.8,0.62,1.609,205.89
2026-09-03T17:14:13.166353,2,12,36.97255666666667,-122.03505933333334,19.5,0.62,1.609,205.89
2026-09-03T17:14:14.041550,2,12,36.97255666666667,-122.03505933333334,19.5,0.62,4.336,128.06
2026-09-03T17:14:14.166722,2,12,36.972546666666666,-122.03504133333334,19.3,0.62,4.336,128.06
2026-09-03T17:14:17.168679,2,12,36.97249583333333,-122.03498583333334,18.5,0.62,4.336,128.06
2026-09-03T17:14:18.041736,2,12,36.97249583333333,-122.03498583333334,18.5,0.62,4.719,147.18
2026-09-03T17:14:18.166641,2,12,36.972475333333335,-122.03497383333334,18.2,0.72,4.719,147.18
2026-09-03T17:14:19.164703,2,12,36.972454666666664,-122.03496533333333,17.8,0.72,4.719,147.18
2026-09-03T17:14:20.041508,2,12,36.972454666666664,-122.03496533333333,17.8,0.72,3.759,156.88
2026-09-03T17:14:20.166399,2,12,36.97243616666667,-122.03496,17.4,0.66,3.759,156.88
2026-09-03T17:14:21.169144,2,12,36.972420166666666,-122.03496183333333,17.0,0.66,3.759,156.88
2026-09-03T17:14:22.040915,2,12,36.972420166666666,-122.03496183333333,17.0,0.66,2.414,181.51
2026-09-03T17:14:22.166111,2,12,36.97240716666667,-122.03496816666667,16.7,0.66,2.414,181.51
2026-09-03T17:14:23.043942,2,12,36.97240716666667,-122.03496816666667,16.7,0.66,3.426,201.69
2026-09-03T17:14:23.169126,2,12,36.972394666666666,-122.03497733333333,16.5,0.62,3.426,201.69
2026-09-03T17:14:26.164984,2,12,36.97237583333333,-122.03504666666667,16.2,0.65,3.426,201.69
2026-09-03T17:14:27.039037,2,12,36.97237583333333,-122.03504666666667,16.2,0.65,4.942,286.27
2026-09-03T17:14:27.164156,2,12,36.972383666666666,-122.03507316666666,16.0,0.65,4.942,286.27
2026-09-03T17:14:29.164001,2,12,36.97240333333333,-122.03511866666666,15.7,0.65,4.942,286.27
2026-09-03T17:14:30.025821,2,12,36.97240333333333,-122.03511866666666,15.7,0.65,2.497,294.92
2026-09-03T17:14:30.150961,2,12,36.97240716666667,-122.0351355,15.2,0.63,2.497,294.92
2026-09-03T17:14:31.025143,2,12,36.97240716666667,-122.0351355,15.2,0.63,1.346,293.22
2026-09-03T17:14:31.150194,2,12,36.9724085,-122.035146,15.1,0.67,1.346,293.22
2026-09-03T17:14:32.017697,2,12,36.9724085,-122.035146,15.1,0.67,0.123,
2026-09-03T17:14:32.136562,2,12,36.972409,-122.03514883333334,15.3,0.67,0.123,
2026-09-03T17:14:33.017765,2,12,36.972409,-122.03514883333334,15.3,0.67,0.116,
2026-09-03T17:14:33.136466,2,12,36.972409666666664,-122.03514866666667,15.4,0.71,0.116,
2026-09-03T17:14:34.016761,2,12,36.972409666666664,-122.03514866666667,15.4,0.71,0.149,
2026-09-03T17:14:40.149554,2,12,36.9724115,-122.03515883333333,17.4,0.72,0.149,
2026-09-03T17:14:42.149482,2,12,36.972417666666665,-122.03518433333333,17.8,0.66,0.149,
2026-09-03T17:14:43.149714,2,12,36.972422333333334,-122.03520416666667,17.8,0.66,0.149,
2026-09-03T17:14:44.150366,2,12,36.972426666666664,-122.03522366666667,17.8,0.66,0.149,
2026-09-03T17:14:47.148654,2,12,36.97243516666666,-122.03526116666667,18.0,0.66,0.149,
2026-09-03T17:14:48.135993,2,12,36.972436,-122.0352635,18.1,0.66,0.149,
2026-09-03T17:14:49.015170,2,12,36.972436,-122.0352635,18.1,0.66,0.064,
2026-09-03T17:14:49.134005,2,12,36.972436333333334,-122.035264,18.3,0.73,0.064,
2026-09-03T17:14:51.133996,2,12,36.97243733333333,-122.03526366666667,18.3,0.73,0.064,
2026-09-03T17:14:52.017177,2,12,36.97243733333333,-122.03526366666667,18.3,0.73,0.045,
2026-09-03T17:14:52.136037,2,12,36.97243783333333,-122.03526266666667,18.1,0.73,0.045,
2026-09-03T17:14:53.136756,2,12,36.972437666666664,-122.0352615,18.0,0.70,0.045,
2026-09-03T17:14:54.015358,2,12,36.972437666666664,-122.0352615,18.0,0.70,0.017,
2026-09-03T17:14:54.134131,2,12,36.97243816666667,-122.03526,17.8,0.70,0.017,
2026-09-03T17:15:00.135598,2,12,36.9724415,-122.035255,17.1,0.77,0.017,
2026-09-03T17:15:01.017905,2,12,36.9724415,-122.035255,17.1,0.77,0.098,
2026-09-03T17:15:01.136648,2,12,36.97244216666667,-122.035254,16.9,0.70,0.098,
2026-09-03T17:15:02.017242,2,12,36.97244216666667,-122.035254,16.9,0.70,0.045,
2026-09-03T17:15:02.136139,2,12,36.972443,-122.035253,16.7,0.73,0.045,
2026-09-03T17:15:10.016974,2,12,36.972443,-122.035253,16.7,0.73,0.038,
2026-09-03T17:15:10.135699,2,12,36.9724445,-122.03525366666666,16.6,0.65,0.038,
2026-09-03T17:15:12.137224,2,12,36.972445,-122.03525516666667,16.7,0.70,0.038,
2026-09-03T17:15:14.135446,2,12,36.97244533333333,-122.03525633333334,16.8,0.70,0.038,
2026-09-03T17:15:19.016717,2,12,36.97244533333333,-122.03525633333334,16.8,0.70,0.136,
2026-09-03T17:15:19.135930,2,12,36.97244633333333,-122.03526083333334,17.4,0.67,0.136,
2026-09-03T17:15:20.099182,,,36.97244633333333,-122.035261,,,0.136,
2026-09-03T17:15:21.137179,2,12,36.972446833333336,-122.035261,17.3,0.70,0.136,
2026-09-03T17:15:24.136598,2,12,36.9724485,-122.035261,17.3,0.70,0.136,
