timestamp,rpm,speed,coolant_temp,engine_load,throttle_pos,source_session
2026-09-07 13:00:00.902937,1801.0,3.7,161.6,38.0,18.0,20260907_125957
2026-09-07 13:00:01.106739,1891.25,4.3,161.6,34.1,18.0,20260907_125957
2026-09-07 13:00:01.307567,1871.0,5.0,161.6,32.5,29.0,20260907_125957
2026-09-07 13:00:01.507756,1799.0,6.2,161.6,30.6,29.8,20260907_125957
2026-09-07 13:00:01.708204,1839.75,6.8,161.6,34.1,29.8,20260907_125957
2026-09-07 13:00:01.908351,1855.25,7.5,161.6,32.2,27.8,20260907_125957
2026-09-07 13:00:02.110190,1805.0,8.1,163.4,34.1,30.2,20260907_125957
2026-09-07 13:00:02.308745,1830.25,8.7,163.4,32.5,29.4,20260907_125957
2026-09-07 13:00:02.508908,1883.0,9.3,163.4,36.1,31.4,20260907_125957
2026-09-07 13:00:02.709055,1949.0,,,42.0,38.4,20260907_125957
2026-09-07 13:00:03.337062,2140.5,12.4,165.2,42.0,38.0,20260907_125957
2026-09-07 13:00:03.537268,2120.25,13.0,165.2,37.6,30.6,20260907_125957
2026-09-07 13:00:03.737397,2089.0,14.3,165.2,36.9,31.8,20260907_125957
2026-09-07 13:00:03.937568,2103.0,14.9,165.2,38.0,29.8,20260907_125957
2026-09-07 13:00:04.137684,2057.0,15.5,165.2,32.2,27.5,20260907_125957
2026-09-07 13:00:04.337878,2030.0,15.5,165.2,29.0,27.8,20260907_125957
2026-09-07 13:00:04.538045,2096.0,16.2,165.2,30.6,27.5,20260907_125957
2026-09-07 13:00:04.738204,2079.5,17.4,167.0,29.8,27.5,20260907_125957
2026-09-07 13:00:04.938350,2061.5,17.4,167.0,29.8,28.2,20260907_125957
2026-09-07 13:00:05.138490,2062.0,17.4,167.0,31.0,29.0,20260907_125957
2026-09-07 13:00:05.338833,2156.0,18.0,167.0,35.7,32.2,20260907_125957
2026-09-07 13:00:05.538987,1799.0,18.6,167.0,38.4,32.2,20260907_125957
2026-09-07 13:00:05.739119,1547.0,18.6,167.0,45.5,29.4,20260907_125957
2026-09-07 13:00:05.939268,1513.25,19.3,167.0,47.5,36.1,20260907_125957
2026-09-07 13:00:06.142983,1596.0,19.9,167.0,43.1,35.3,20260907_125957
2026-09-07 13:00:06.343163,1613.25,20.5,168.8,41.6,33.3,20260907_125957
2026-09-07 13:00:06.547015,1644.5,20.5,168.8,39.6,33.7,20260907_125957
2026-09-07 13:00:06.747146,1670.0,21.1,168.8,37.3,30.6,20260907_125957
2026-09-07 13:00:06.947292,1711.5,21.7,168.8,43.9,30.2,20260907_125957
2026-09-07 13:00:07.147428,1741.25,21.7,168.8,43.9,29.4,20260907_125957
2026-09-07 13:00:07.347584,1782.0,22.4,168.8,34.1,29.4,20260907_125957
2026-09-07 13:00:07.547732,1792.75,23.0,168.8,31.0,27.5,20260907_125957
2026-09-07 13:00:07.747942,1842.0,23.0,170.6,30.2,27.5,20260907_125957
2026-09-07 13:00:07.948070,1867.75,23.6,170.6,29.0,26.3,20260907_125957
2026-09-07 13:00:08.148209,1896.75,23.6,170.6,34.1,27.5,20260907_125957
2026-09-07 13:00:08.352968,1905.0,24.2,170.6,25.5,24.3,20260907_125957
2026-09-07 13:00:08.553211,1920.25,24.2,170.6,22.0,24.7,20260907_125957
2026-09-07 13:00:08.753361,1926.5,24.9,170.6,22.4,27.1,20260907_125957
2026-09-07 13:00:08.953501,1758.5,24.9,172.4,17.3,27.1,20260907_125957
2026-09-07 13:00:09.154332,1573.25,24.9,172.4,11.0,16.5,20260907_125957
2026-09-07 13:00:09.354477,1495.0,24.9,172.4,8.2,16.9,20260907_125957
2026-09-07 13:00:09.554662,1526.0,24.9,172.4,8.6,19.2,20260907_125957
2026-09-07 13:00:09.755017,1540.0,24.9,172.4,14.5,22.0,20260907_125957
2026-09-07 13:00:09.955197,,25.5,172.4,17.6,20.4,20260907_125957
2026-09-07 13:00:10.289273,1538.25,25.5,172.4,17.6,20.8,20260907_125957
2026-09-07 13:00:10.489536,1566.25,25.5,174.2,19.2,21.2,20260907_125957
2026-09-07 13:00:10.689688,1573.25,25.5,174.2,18.4,21.2,20260907_125957
2026-09-07 13:00:10.889919,1575.75,25.5,174.2,18.4,21.2,20260907_125957
2026-09-07 13:00:11.090126,1577.25,26.1,174.2,18.0,20.4,20260907_125957
2026-09-07 13:00:11.290317,1576.5,26.1,174.2,17.3,20.8,20260907_125957
2026-09-07 13:00:11.490504,1576.5,26.1,174.2,16.9,20.4,20260907_125957
2026-09-07 13:00:11.690659,1571.0,26.1,174.2,16.9,20.4,20260907_125957
2026-09-07 13:00:11.890873,1571.75,26.1,174.2,16.1,20.4,20260907_125957
2026-09-07 13:00:12.091043,1579.5,26.1,174.2,14.9,16.5,20260907_125957
2026-09-07 13:00:12.291176,1581.25,26.1,174.2,9.0,16.9,20260907_125957
2026-09-07 13:00:12.491344,1568.75,26.1,174.2,7.5,17.3,20260907_125957
2026-09-07 13:00:12.691559,1589.75,26.1,174.2,7.1,17.3,20260907_125957
2026-09-07 13:00:12.891684,1579.5,26.1,176.0,7.1,17.3,20260907_125957
2026-09-07 13:00:13.091835,1575.75,26.1,176.0,7.5,19.2,20260907_125957
2026-09-07 13:00:13.292037,1575.75,26.1,176.0,12.9,19.6,20260907_125957
2026-09-07 13:00:13.492170,1588.25,25.5,176.0,11.0,17.3,20260907_125957
2026-09-07 13:00:13.692329,1551.5,26.1,176.0,7.8,17.3,20260907_125957
2026-09-07 13:00:13.892524,1530.25,,176.0,8.2,16.9,20260907_125957
2026-09-07 13:00:14.229799,1399.0,25.5,176.0,8.2,16.9,20260907_125957
2026-09-07 13:00:14.429932,1326.5,25.5,176.0,11.4,17.6,20260907_125957
2026-09-07 13:00:14.630051,1296.75,25.5,176.0,12.2,16.9,20260907_125957
2026-09-07 13:00:14.830175,1301.5,25.5,176.0,10.2,16.5,20260907_125957
2026-09-07 13:00:15.030295,1296.75,25.5,176.0,9.4,16.9,20260907_125957
2026-09-07 13:00:15.230437,1279.5,25.5,176.0,9.8,16.9,20260907_125957
2026-09-07 13:00:15.430597,1271.75,24.9,176.0,10.2,16.9,20260907_125957
2026-09-07 13:00:15.630863,1266.25,24.9,176.0,10.2,16.9,20260907_125957
2026-09-07 13:00:15.830950,1261.5,24.9,176.0,10.2,17.3,20260907_125957
2026-09-07 13:00:16.031131,1253.75,24.9,176.0,10.6,17.3,20260907_125957
2026-09-07 13:00:16.231273,1246.75,24.2,176.0,10.6,17.3,20260907_125957
2026-09-07 13:00:16.431410,1242.0,24.2,176.0,10.6,17.3,20260907_125957
2026-09-07 13:00:16.631550,1239.75,24.2,176.0,11.0,17.3,20260907_125957
2026-09-07 13:00:16.831657,1218.75,24.2,176.0,11.4,17.3,20260907_125957
2026-09-07 13:00:17.031804,1221.0,23.6,176.0,11.8,17.3,20260907_125957
2026-09-07 13:00:17.231942,1217.0,23.6,176.0,11.8,17.3,20260907_125957
2026-09-07 13:00:17.432113,1192.0,23.0,176.0,12.2,17.3,20260907_125957
2026-09-07 13:00:17.632251,1168.75,23.0,176.0,12.5,17.3,20260907_125957
2026-09-07 13:00:17.832394,1149.0,22.4,176.0,13.3,17.3,20260907_125957
2026-09-07 13:00:18.032592,1213.25,22.4,176.0,13.7,16.9,20260907_125957
2026-09-07 13:00:18.232847,1309.25,21.7,176.0,10.6,17.3,20260907_125957
2026-09-07 13:00:18.433026,1334.25,21.7,176.0,10.6,19.6,20260907_125957
2026-09-07 13:00:18.633175,1312.5,21.1,176.0,17.6,20.4,20260907_125957
2026-09-07 13:00:18.833326,1417.75,21.1,176.0,20.8,20.4,20260907_125957
2026-09-07 13:00:19.033455,1489.75,21.7,176.0,18.8,20.4,20260907_125957
2026-09-07 13:00:19.233607,1480.25,21.7,176.0,19.6,20.8,20260907_125957
2026-09-07 13:00:19.433796,1493.75,21.7,176.0,19.2,20.4,20260907_125957
2026-09-07 13:00:19.633895,1492.0,21.7,176.0,19.2,20.4,20260907_125957
2026-09-07 13:00:19.834044,1490.5,21.7,176.0,19.2,20.4,20260907_125957
2026-09-07 13:00:20.034204,1467.75,21.7,,14.1,18.0,20260907_125957
2026-09-07 13:00:20.365707,1350.0,21.7,176.0,13.3,18.0,20260907_125957
2026-09-07 13:00:20.565852,1299.0,21.7,176.0,13.3,17.6,20260907_125957
2026-09-07 13:00:20.765981,1327.25,21.7,176.0,12.2,17.6,20260907_125957
2026-09-07 13:00:20.966104,1291.25,21.1,176.0,10.2,16.9,20260907_125957
2026-09-07 13:00:21.166239,1276.5,21.1,176.0,10.2,16.9,20260907_125957
2026-09-07 13:00:21.366371,1257.0,20.5,176.0,10.2,16.9,20260907_125957
2026-09-07 13:00:21.566523,1232.0,20.5,176.0,10.6,16.9,20260907_125957
2026-09-07 13:00:21.767362,1210.75,19.9,176.0,11.4,17.3,20260907_125957
2026-09-07 13:00:21.967522,1182.0,19.3,176.0,11.8,17.3,20260907_125957
2026-09-07 13:00:22.167684,1146.75,18.6,176.0,12.5,17.3,20260907_125957
2026-09-07 13:00:22.367927,1156.25,18.6,176.0,16.5,18.0,20260907_125957
2026-09-07 13:00:22.568085,1127.25,18.0,176.0,21.6,19.2,20260907_125957
2026-09-07 13:00:22.768197,1219.5,18.0,176.0,16.5,16.9,20260907_125957
2026-09-07 13:00:22.968348,1194.5,18.0,177.8,13.3,16.9,20260907_125957
2026-09-07 13:00:23.168466,1179.5,18.0,177.8,12.9,17.6,20260907_125957
2026-09-07 13:00:23.368609,1274.0,18.0,177.8,18.8,18.4,20260907_125957
2026-09-07 13:00:23.568729,1407.0,18.0,177.8,16.1,18.8,20260907_125957
2026-09-07 13:00:23.768859,1496.0,18.0,177.8,16.5,21.6,20260907_125957
2026-09-07 13:00:23.968981,1553.75,18.0,177.8,18.0,21.2,20260907_125957
2026-09-07 13:00:24.169115,1442.0,18.0,177.8,21.6,21.2,20260907_125957
2026-09-07 13:00:24.369237,1444.5,18.0,177.8,22.4,21.2,20260907_125957
2026-09-07 13:00:24.569355,1445.25,18.6,177.8,22.4,21.2,20260907_125957
2026-09-07 13:00:24.769510,1448.25,18.6,177.8,22.4,20.8,20260907_125957
2026-09-07 13:00:24.969625,1462.5,18.6,177.8,21.6,20.8,20260907_125957
2026-09-07 13:00:25.169754,1475.75,18.6,177.8,21.6,21.2,20260907_125957
2026-09-07 13:00:25.369878,1485.75,18.6,177.8,21.6,21.2,20260907_125957
2026-09-07 13:00:25.569998,1491.25,18.6,177.8,21.2,21.2,20260907_125957
2026-09-07 13:00:25.770119,1500.75,19.3,177.8,21.2,21.2,20260907_125957
2026-09-07 13:00:25.970246,1517.0,19.3,177.8,20.8,21.2,20260907_125957
2026-09-07 13:00:26.170365,1535.75,19.3,177.8,20.0,21.2,20260907_125957
2026-09-07 13:00:26.370503,1547.5,19.3,177.8,18.8,20.8,20260907_125957
2026-09-07 13:00:26.570644,1556.25,19.3,177.8,17.6,20.4,20260907_125957
2026-09-07 13:00:26.770835,1605.25,19.9,177.8,19.2,22.4,20260907_125957
2026-09-07 13:00:26.970927,1582.75,19.3,177.8,17.6,20.4,20260907_125957
2026-09-07 13:00:27.171049,1590.5,19.9,177.8,16.5,20.0,20260907_125957
2026-09-07 13:00:27.371178,1555.25,19.9,179.6,10.2,16.5,20260907_125957
2026-09-07 13:00:27.571320,1550.75,19.9,179.6,7.8,16.5,20260907_125957
2026-09-07 13:00:27.771486,1553.0,19.9,179.6,7.5,17.3,20260907_125957
2026-09-07 13:00:27.971613,1557.0,19.9,179.6,7.1,17.3,20260907_125957
2026-09-07 13:00:28.171740,1550.0,19.9,179.6,7.1,17.3,20260907_125957
2026-09-07 13:00:28.371864,1532.0,19.3,179.6,7.5,16.9,20260907_125957
2026-09-07 13:00:28.572007,1521.0,19.3,179.6,7.1,16.9,20260907_125957
2026-09-07 13:00:28.772150,1517.0,19.3,179.6,7.1,16.9,20260907_125957
2026-09-07 13:00:28.972270,1520.25,19.3,179.6,9.0,18.0,20260907_125957
2026-09-07 13:00:29.172409,1543.75,19.3,179.6,9.4,18.0,20260907_125957
2026-09-07 13:00:29.372579,1510.0,19.3,179.6,10.2,18.0,20260907_125957
2026-09-07 13:00:29.572728,1558.5,19.3,179.6,12.2,19.6,20260907_125957
2026-09-07 13:00:29.772867,1528.0,19.3,179.6,16.5,20.0,20260907_125957
2026-09-07 13:00:29.972999,1537.5,19.9,179.6,16.1,20.0,20260907_125957
2026-09-07 13:00:30.173140,1557.0,19.9,179.6,15.3,20.0,20260907_125957
2026-09-07 13:00:30.373271,1553.75,19.9,179.6,15.3,20.0,20260907_125957
2026-09-07 13:00:30.573435,1552.25,19.9,179.6,15.7,20.0,20260907_125957
2026-09-07 13:00:30.773553,1570.25,19.9,179.6,15.7,20.4,20260907_125957
2026-09-07 13:00:30.973691,1589.75,19.9,179.6,15.7,20.0,20260907_125957
2026-09-07 13:00:31.173823,1586.5,19.9,181.4,15.3,20.4,20260907_125957
2026-09-07 13:00:31.373947,1603.75,20.5,181.4,17.6,21.2,20260907_125957
2026-09-07 13:00:31.574069,1615.5,20.5,181.4,18.0,21.6,20260907_125957
2026-09-07 13:00:31.774223,1604.5,20.5,181.4,19.6,22.0,20260907_125957
2026-09-07 13:00:31.974392,1620.25,20.5,181.4,18.8,22.0,20260907_125957
2026-09-07 13:00:32.174509,1635.75,21.1,181.4,18.8,22.0,20260907_125957
2026-09-07 13:00:32.374666,1646.0,21.1,181.4,18.8,22.0,20260907_125957
2026-09-07 13:00:32.574829,1655.25,21.1,181.4,18.0,22.0,20260907_125957
2026-09-07 13:00:32.774960,1664.0,21.1,181.4,17.6,22.0,20260907_125957
2026-09-07 13:00:32.975114,1692.0,21.7,181.4,17.3,22.0,20260907_125957
2026-09-07 13:00:33.175237,1693.75,21.7,181.4,17.3,21.6,20260907_125957
2026-09-07 13:00:33.375388,1675.0,21.7,181.4,16.9,21.6,20260907_125957
2026-09-07 13:00:33.575506,1490.5,21.7,181.4,21.2,20.4,20260907_125957
2026-09-07 13:00:33.775663,1334.25,21.7,181.4,23.5,20.4,20260907_125957
2026-09-07 13:00:33.975795,1355.25,22.4,181.4,23.5,19.6,20260907_125957
2026-09-07 13:00:34.175922,1344.5,22.4,183.2,18.0,18.8,20260907_125957
2026-09-07 13:00:34.376058,1340.5,21.7,183.2,18.0,18.8,20260907_125957
2026-09-07 13:00:34.576217,1342.75,22.4,183.2,16.5,16.9,20260907_125957
2026-09-07 13:00:34.776338,1321.0,22.4,183.2,12.5,17.6,20260907_125957
2026-09-07 13:00:34.976528,1326.5,21.7,183.2,9.8,16.9,20260907_125957
2026-09-07 13:00:35.176683,1346.75,21.7,183.2,9.4,16.9,20260907_125957
2026-09-07 13:00:35.376821,1338.25,21.7,183.2,9.8,16.9,20260907_125957
2026-09-07 13:00:35.576952,1323.25,21.7,183.2,9.4,16.9,20260907_125957
2026-09-07 13:00:35.777081,1310.75,21.7,183.2,9.4,16.9,20260907_125957
2026-09-07 13:00:35.977223,1296.75,21.1,183.2,9.4,16.9,20260907_125957
2026-09-07 13:00:36.177345,1296.0,21.1,183.2,9.4,16.9,20260907_125957
2026-09-07 13:00:36.377476,1282.75,21.1,183.2,9.8,16.9,20260907_125957
2026-09-07 13:00:36.578954,1264.0,20.5,183.2,10.2,16.9,20260907_125957
2026-09-07 13:00:36.779080,1235.0,20.5,183.2,10.6,17.3,20260907_125957
2026-09-07 13:00:36.979284,1210.75,19.9,183.2,11.0,17.3,20260907_125957
2026-09-07 13:00:37.179414,1185.0,19.3,183.2,12.2,17.3,20260907_125957
2026-09-07 13:00:37.379535,1147.5,18.6,183.2,12.9,17.3,20260907_125957
2026-09-07 13:00:37.579683,1113.25,18.0,183.2,14.5,17.3,20260907_125957
2026-09-07 13:00:37.779812,1080.25,18.0,183.2,15.7,17.6,20260907_125957
2026-09-07 13:00:37.979938,1046.75,17.4,185.0,17.6,17.6,20260907_125957
2026-09-07 13:00:38.180077,,15.5,185.0,20.8,17.6,20260907_125957
2026-09-07 13:00:38.515242,1037.5,15.5,185.0,20.0,17.3,20260907_125957
2026-09-07 13:00:38.715421,1128.75,14.9,185.0,16.9,17.3,20260907_125957
2026-09-07 13:00:38.915554,1135.0,14.3,185.0,14.1,16.5,20260907_125957
2026-09-07 13:00:39.115689,1092.75,13.7,185.0,12.9,16.9,20260907_125957
2026-09-07 13:00:39.315821,1071.75,13.7,185.0,13.3,16.5,20260907_125957
2026-09-07 13:00:39.515941,1064.0,13.0,185.0,13.7,17.3,20260907_125957
2026-09-07 13:00:39.716084,1068.75,13.0,185.0,19.2,18.8,20260907_125957
2026-09-07 13:00:39.916205,1173.25,13.0,185.0,23.5,19.6,20260907_125957
2026-09-07 13:00:40.116343,1292.75,13.0,185.0,21.6,19.6,20260907_125957
2026-09-07 13:00:40.316468,1285.0,13.7,185.0,21.6,19.6,20260907_125957
2026-09-07 13:00:40.516610,1297.5,13.7,185.0,20.8,18.8,20260907_125957
2026-09-07 13:00:40.716734,1245.25,13.7,185.0,14.5,16.1,20260907_125957
2026-09-07 13:00:40.916850,1147.5,13.7,185.0,10.6,16.5,20260907_125957
2026-09-07 13:00:41.117005,1078.75,13.7,185.0,10.6,16.1,20260907_125957
2026-09-07 13:00:41.317130,1074.0,13.7,185.0,11.0,16.5,20260907_125957
2026-09-07 13:00:41.517293,1057.0,13.0,185.0,11.4,16.1,20260907_125957
2026-09-07 13:00:41.717390,954.5,11.8,185.0,13.7,16.5,20260907_125957
2026-09-07 13:00:41.917525,872.5,10.6,185.0,18.4,16.9,20260907_125957
2026-09-07 13:00:42.117671,800.75,9.3,185.0,24.3,16.9,20260907_125957
2026-09-07 13:00:42.317802,805.25,8.1,185.0,25.9,16.9,20260907_125957
2026-09-07 13:00:42.517946,765.5,6.8,185.0,26.7,16.9,20260907_125957
2026-09-07 13:00:42.718084,728.75,5.6,185.0,28.2,16.9,20260907_125957
2026-09-07 13:00:42.918217,714.0,4.3,185.0,29.8,16.9,20260907_125957
2026-09-07 13:00:43.118355,717.0,3.7,185.0,30.2,16.9,20260907_125957
2026-09-07 13:00:43.318470,717.0,3.1,185.0,30.2,16.9,20260907_125957
2026-09-07 13:00:43.518643,715.5,2.5,185.0,30.6,16.9,20260907_125957
2026-09-07 13:00:43.718806,714.0,1.9,185.0,34.9,17.6,20260907_125957
2026-09-07 13:00:43.918899,771.0,1.2,185.0,43.1,17.6,20260907_125957
2026-09-07 13:00:44.119041,746.75,0.6,185.0,40.0,17.6,20260907_125957
2026-09-07 13:00:44.319145,747.5,0.0,185.0,38.8,17.6,20260907_125957
2026-09-07 13:00:44.519275,746.0,0.0,185.0,39.2,17.6,20260907_125957
2026-09-07 13:00:44.719396,745.25,0.0,185.0,39.6,17.6,20260907_125957
2026-09-07 13:00:44.919539,746.75,0.0,185.0,39.6,17.6,20260907_125957
2026-09-07 13:00:45.119661,750.75,0.0,185.0,40.4,17.6,20260907_125957
2026-09-07 13:00:45.319791,748.25,0.0,185.0,40.8,17.6,20260907_125957
2026-09-07 13:00:45.519912,744.5,0.0,185.0,41.2,18.0,20260907_125957
2026-09-07 13:00:45.720051,745.25,0.0,185.0,42.0,18.0,20260907_125957
2026-09-07 13:00:45.920175,753.75,0.0,185.0,42.7,18.0,20260907_125957
2026-09-07 13:00:46.120299,750.0,0.0,185.0,42.7,18.0,20260907_125957
2026-09-07 13:00:46.320435,750.75,0.0,185.0,43.1,18.0,20260907_125957
2026-09-07 13:00:46.520552,756.25,0.0,185.0,42.7,18.0,20260907_125957
2026-09-07 13:00:46.720674,746.75,0.0,185.0,43.1,18.0,20260907_125957
2026-09-07 13:00:46.920792,757.75,0.6,185.0,43.1,18.0,20260907_125957
2026-09-07 13:00:47.120938,835.0,0.6,185.0,48.2,19.2,20260907_125957
2026-09-07 13:00:47.321059,1014.75,1.2,185.0,37.3,19.6,20260907_125957
2026-09-07 13:00:47.521279,1078.75,1.9,185.0,31.4,20.0,20260907_125957
2026-09-07 13:00:47.721402,1090.5,1.9,185.0,31.0,20.4,20260907_125957
2026-09-07 13:00:47.921523,1132.75,2.5,185.0,31.8,21.6,20260907_125957
2026-09-07 13:00:48.121652,1212.5,3.1,185.0,30.6,21.6,20260907_125957
2026-09-07 13:00:48.321796,1236.5,3.1,185.0,28.6,22.0,20260907_125957
2026-09-07 13:00:48.521948,1245.25,3.7,185.0,29.4,22.0,20260907_125957
2026-09-07 13:00:48.722080,1279.5,4.3,185.0,29.4,22.4,20260907_125957
2026-09-07 13:00:48.922203,1311.5,4.3,185.0,29.0,22.4,20260907_125957
2026-09-07 13:00:49.122329,1332.0,5.0,185.0,29.4,22.7,20260907_125957
2026-09-07 13:00:49.322456,1387.5,5.6,185.0,30.2,23.1,20260907_125957
2026-09-07 13:00:49.522605,1442.0,5.6,185.0,28.2,23.1,20260907_125957
2026-09-07 13:00:49.722727,1474.0,6.2,185.0,27.5,23.5,20260907_125957
2026-09-07 13:00:49.922924,1508.5,6.8,185.0,25.9,23.1,20260907_125957
2026-09-07 13:00:50.123050,1544.5,6.8,185.0,25.1,22.7,20260907_125957
2026-09-07 13:00:50.323182,1574.0,7.5,185.0,23.1,23.1,20260907_125957
2026-09-07 13:00:50.523324,1628.75,7.5,185.0,21.2,20.8,20260907_125957
2026-09-07 13:00:50.723449,1596.75,8.1,185.0,18.8,21.6,20260907_125957
2026-09-07 13:00:50.923593,1673.25,8.1,185.0,18.0,22.0,20260907_125957
2026-09-07 13:00:51.123715,1728.0,8.1,185.0,18.0,22.4,20260907_125957
2026-09-07 13:00:51.323842,1767.0,8.7,185.0,18.8,23.5,20260907_125957
2026-09-07 13:00:51.524023,1837.5,8.7,185.0,19.6,23.9,20260907_125957
2026-09-07 13:00:51.724185,1896.75,9.3,185.0,20.0,23.9,20260907_125957
2026-09-07 13:00:51.924337,1925.0,9.3,185.0,20.0,24.3,20260907_125957
2026-09-07 13:00:52.124451,1727.25,9.9,186.8,22.0,24.7,20260907_125957
2026-09-07 13:00:52.324597,1546.75,10.6,186.8,27.1,23.9,20260907_125957
2026-09-07 13:00:52.524751,1540.5,10.6,185.0,28.2,24.3,20260907_125957
2026-09-07 13:00:52.724918,1622.5,11.2,185.0,27.8,25.9,20260907_125957
2026-09-07 13:00:52.925040,1698.25,11.8,185.0,26.3,25.9,20260907_125957
2026-09-07 13:00:53.125174,1730.25,11.8,185.0,26.3,25.9,20260907_125957
2026-09-07 13:00:53.325328,1751.5,12.4,185.0,26.7,26.3,20260907_125957
2026-09-07 13:00:53.525464,1741.25,13.0,185.0,27.1,26.7,20260907_125957
2026-09-07 13:00:53.725589,1767.0,13.0,185.0,31.8,30.2,20260907_125957
2026-09-07 13:00:53.925713,1855.25,13.7,185.0,35.7,32.5,20260907_125957
2026-09-07 13:00:54.125847,1854.5,14.3,185.0,36.5,29.8,20260907_125957
2026-09-07 13:00:54.325978,1846.75,14.9,185.0,35.3,28.6,20260907_125957
2026-09-07 13:00:54.526111,1882.75,15.5,185.0,35.3,27.8,20260907_125957
2026-09-07 13:00:54.726254,1902.25,16.2,185.0,34.9,26.7,20260907_125957
2026-09-07 13:00:54.926400,1892.0,16.8,185.0,29.8,24.3,20260907_125957
2026-09-07 13:00:55.126615,1946.0,17.4,185.0,24.3,23.9,20260907_125957
2026-09-07 13:00:55.326839,1985.0,17.4,185.0,22.7,23.1,20260907_125957
2026-09-07 13:00:55.526855,2018.75,18.0,185.0,21.2,23.5,20260907_125957
2026-09-07 13:00:55.726981,1907.0,18.0,185.0,21.6,23.5,20260907_125957
2026-09-07 13:00:55.927108,1528.0,18.0,186.8,25.9,23.1,20260907_125957
2026-09-07 13:00:56.127261,1480.25,18.6,186.8,30.2,23.5,20260907_125957
2026-09-07 13:00:56.327457,1492.75,18.6,186.8,28.2,22.4,20260907_125957
2026-09-07 13:00:56.527599,1495.25,19.3,186.8,22.0,19.6,20260907_125957
2026-09-07 13:00:56.727720,1507.75,19.3,186.8,16.9,16.9,20260907_125957
2026-09-07 13:00:56.927851,1500.0,19.3,186.8,9.0,16.9,20260907_125957
2026-09-07 13:00:57.127974,1487.5,19.3,186.8,7.8,16.9,20260907_125957
2026-09-07 13:00:57.328100,1492.0,19.3,186.8,7.5,16.9,20260907_125957
2026-09-07 13:00:57.528252,1501.5,19.3,186.8,7.5,16.9,20260907_125957
2026-09-07 13:00:57.728390,1485.0,18.6,186.8,7.5,16.9,20260907_125957
2026-09-07 13:00:57.928581,1489.75,18.6,186.8,7.5,16.9,20260907_125957
2026-09-07 13:00:58.128702,1466.25,18.6,186.8,7.5,16.9,20260907_125957
2026-09-07 13:00:58.328853,1467.0,18.6,186.8,7.5,16.9,20260907_125957
2026-09-07 13:00:58.528986,1467.75,18.6,186.8,7.1,16.9,20260907_125957
2026-09-07 13:00:58.729124,1460.75,18.6,186.8,7.5,16.9,20260907_125957
2026-09-07 13:00:58.929267,1466.25,18.6,186.8,7.5,16.9,20260907_125957
2026-09-07 13:00:59.129400,1456.25,18.6,186.8,7.5,16.9,20260907_125957
2026-09-07 13:00:59.329552,1402.25,18.0,186.8,7.5,16.9,20260907_125957
2026-09-07 13:00:59.529704,1440.5,18.0,186.8,12.5,18.4,20260907_125957
2026-09-07 13:00:59.729905,1491.25,18.6,186.8,16.5,21.2,20260907_125957
2026-09-07 13:00:59.930039,1444.5,18.0,188.6,19.2,19.2,20260907_125957
2026-09-07 13:01:00.130176,1412.5,18.0,188.6,16.9,19.6,20260907_125957
2026-09-07 13:01:00.330300,,18.6,188.6,21.6,20.8,20260907_125957
2026-09-07 13:01:00.663313,1464.75,18.6,188.6,21.2,20.8,20260907_125957
2026-09-07 13:01:00.863478,1470.25,18.6,188.6,19.6,18.0,20260907_125957
2026-09-07 13:01:01.063590,1460.75,18.6,188.6,12.9,18.0,20260907_125957
2026-09-07 13:01:01.263724,1453.75,18.6,188.6,12.2,18.0,20260907_125957
2026-09-07 13:01:01.463853,1462.5,18.6,188.6,11.4,17.6,20260907_125957
2026-09-07 13:01:01.663984,1425.0,18.6,188.6,11.0,16.1,20260907_125957
2026-09-07 13:01:01.864122,1428.0,18.0,188.6,7.8,16.9,20260907_125957
2026-09-07 13:01:02.064241,1416.25,18.0,188.6,8.2,16.9,20260907_125957
2026-09-07 13:01:02.264347,1390.5,17.4,188.6,8.2,16.9,20260907_125957
2026-09-07 13:01:02.464552,1353.75,17.4,188.6,8.2,16.9,20260907_125957
2026-09-07 13:01:02.664673,1325.0,16.8,188.6,8.6,16.9,20260907_125957
2026-09-07 13:01:02.864799,1297.5,16.2,188.6,9.4,16.9,20260907_125957
2026-09-07 13:01:03.064952,1261.5,16.2,188.6,9.8,16.9,20260907_125957
2026-09-07 13:01:03.265107,1221.75,15.5,188.6,11.0,17.3,20260907_125957
2026-09-07 13:01:03.465231,1175.0,14.9,188.6,11.8,17.3,20260907_125957
2026-09-07 13:01:03.665354,1127.25,14.3,188.6,13.7,17.3,20260907_125957
2026-09-07 13:01:03.865493,1077.25,13.7,188.6,15.7,17.6,20260907_125957
2026-09-07 13:01:04.065612,1033.5,13.0,188.6,17.6,17.6,20260907_125957
2026-09-07 13:01:04.265739,977.25,12.4,188.6,20.8,17.6,20260907_125957
2026-09-07 13:01:04.465864,922.5,11.8,188.6,24.3,17.6,20260907_125957
2026-09-07 13:01:04.666002,914.0,11.2,188.6,25.1,17.6,20260907_125957
2026-09-07 13:01:04.866122,874.0,10.6,188.6,27.8,17.6,20260907_125957
2026-09-07 13:01:05.066266,886.5,9.9,188.6,27.8,17.6,20260907_125957
2026-09-07 13:01:05.266395,865.5,8.7,188.6,28.6,17.6,20260907_125957
2026-09-07 13:01:05.466538,817.0,8.1,188.6,31.8,18.0,20260907_125957
