timestamp,quat_i,quat_j,quat_k,quat_real,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,source_session
2026-09-07 13:00:03.913585,0.56683349609375,0.38720703125,0.520263671875,0.508056640625,-0.47265625,0.11328125,-0.0703125,0.009765625,0.052734375,0.015625,20260907_125957
2026-09-07 13:00:04.013362,0.56695556640625,0.389404296875,0.52191162109375,0.5045166015625,-0.515625,-1.01171875,0.375,0.048828125,0.0703125,0.013671875,20260907_125957
2026-09-07 13:00:04.112068,0.5687255859375,0.39141845703125,0.5233154296875,0.49951171875,-0.33203125,-1.36328125,-0.15234375,0.072265625,0.0625,0.01171875,20260907_125957
2026-09-07 13:00:04.212220,0.569091796875,0.3931884765625,0.52398681640625,0.4969482421875,-0.46484375,-0.0703125,-1.5703125,0.046875,0.0390625,-0.0078125,20260907_125957
2026-09-07 13:00:04.311606,0.5673828125,0.39556884765625,0.5240478515625,0.4969482421875,-0.40234375,0.60546875,-1.67578125,-0.052734375,0.048828125,-0.05859375,20260907_125957
2026-09-07 13:00:04.412473,0.56427001953125,0.40032958984375,0.5230712890625,0.49774169921875,-1.2265625,0.359375,0.32421875,0.00390625,0.07421875,-0.1171875,20260907_125957
2026-09-07 13:00:04.513045,0.55841064453125,0.40008544921875,0.52667236328125,0.50067138671875,-2.2890625,0.78125,-0.328125,-0.10546875,0.072265625,-0.134765625,20260907_125957
2026-09-07 13:00:04.625535,0.5589599609375,0.39801025390625,0.53070068359375,0.49749755859375,-3.69921875,3.015625,0.703125,-0.08984375,0.052734375,0.08984375,20260907_125957
2026-09-07 13:00:04.725778,0.56427001953125,0.39398193359375,0.53509521484375,0.489990234375,-0.70703125,-0.41015625,0.62890625,0.05859375,0.013671875,0.208984375,20260907_125957
2026-09-07 13:00:04.810343,0.56683349609375,0.39166259765625,0.5374755859375,0.4862060546875,-0.39453125,-0.37109375,-0.12109375,0.0703125,0.025390625,0.19140625,20260907_125957
2026-09-07 13:00:04.923309,0.57098388671875,0.3861083984375,0.5438232421875,0.478759765625,-0.11328125,-0.83203125,-2.21484375,-0.01953125,0.03125,0.1640625,20260907_125957
2026-09-07 13:00:05.009508,0.57049560546875,0.384765625,0.5450439453125,0.47900390625,-0.41796875,-1.6328125,0.48828125,0.01953125,0.0234375,-0.087890625,20260907_125957
2026-09-07 13:00:05.110063,0.567626953125,0.3873291015625,0.54461669921875,0.4808349609375,-0.5234375,-0.1640625,0.94921875,-0.033203125,0.064453125,-0.11328125,20260907_125957
2026-09-07 13:00:05.210678,0.562744140625,0.3948974609375,0.54241943359375,0.48284912109375,-1.50390625,0.44140625,0.08203125,-0.009765625,0.0859375,-0.1171875,20260907_125957
2026-09-07 13:00:05.310625,0.5604248046875,0.40118408203125,0.54022216796875,0.4827880859375,-1.73046875,0.875,0.17578125,0.08984375,0.04296875,-0.083984375,20260907_125957
2026-09-07 13:00:05.410699,0.55999755859375,0.40325927734375,0.53912353515625,0.48284912109375,-0.953125,-0.2109375,0.109375,0.001953125,0.0078125,0.0,20260907_125957
2026-09-07 13:00:05.511109,0.55999755859375,0.40411376953125,0.5389404296875,0.48236083984375,-0.11328125,-0.11328125,-1.4921875,0.0234375,0.017578125,0.013671875,20260907_125957
2026-09-07 13:00:05.610304,0.55853271484375,0.404541015625,0.54034423828125,0.48211669921875,-0.47265625,-0.6171875,0.59765625,-0.017578125,0.04296875,0.01171875,20260907_125957
2026-09-07 13:00:05.709788,0.5584716796875,0.40716552734375,0.539794921875,0.4805908203125,-0.234375,-1.8515625,0.5390625,0.087890625,0.029296875,-0.021484375,20260907_125957
2026-09-07 13:00:05.809889,0.55810546875,0.4122314453125,0.53668212890625,0.4801025390625,-0.046875,-1.5078125,-0.39453125,0.046875,0.017578125,-0.0859375,20260907_125957
2026-09-07 13:00:05.909822,0.5560302734375,0.41748046875,0.53350830078125,0.4815673828125,-0.99609375,2.5625,-0.9765625,-0.005859375,0.03125,-0.076171875,20260907_125957
2026-09-07 13:00:06.028085,0.55328369140625,0.4193115234375,0.53326416015625,0.48333740234375,-0.671875,1.55078125,0.21875,-0.08984375,0.01953125,0.029296875,20260907_125957
2026-09-07 13:00:06.120424,0.5521240234375,0.41998291015625,0.53369140625,0.48370361328125,-0.71875,0.73828125,0.125,-0.021484375,0.025390625,0.0703125,20260907_125957
2026-09-07 13:00:06.221126,0.5521240234375,0.4180908203125,0.536376953125,0.48236083984375,0.453125,-0.671875,0.26171875,-0.021484375,0.015625,0.1640625,20260907_125957
2026-09-07 13:00:06.318335,0.55364990234375,0.41473388671875,0.5400390625,0.47943115234375,0.56640625,-0.55859375,-0.11328125,-0.005859375,0.00390625,0.0703125,20260907_125957
2026-09-07 13:00:06.439316,0.55438232421875,0.415283203125,0.54010009765625,0.47802734375,0.0390625,0.9296875,-0.25,0.00390625,0.029296875,-0.060546875,20260907_125957
2026-09-07 13:00:06.509690,0.55133056640625,0.4190673828125,0.5386962890625,0.479736328125,-0.08203125,0.4609375,-0.296875,0.009765625,0.029296875,-0.0625,20260907_125957
2026-09-07 13:00:06.622436,0.55059814453125,0.41998291015625,0.53857421875,0.47998046875,-1.20703125,1.51953125,0.30078125,-0.01171875,0.0234375,-0.0078125,20260907_125957
2026-09-07 13:00:06.716325,0.548583984375,0.42279052734375,0.5369873046875,0.4815673828125,0.1484375,-0.7109375,0.26953125,0.013671875,0.01953125,-0.01953125,20260907_125957
2026-09-07 13:00:06.816276,0.54718017578125,0.42376708984375,0.53680419921875,0.4825439453125,0.1015625,-0.22265625,0.0078125,0.01953125,0.0078125,0.009765625,20260907_125957
2026-09-07 13:00:06.916555,0.54644775390625,0.4249267578125,0.53631591796875,0.48291015625,-0.5625,0.5,-0.03125,-0.060546875,0.009765625,0.03515625,20260907_125957
2026-09-07 13:00:07.004979,0.54583740234375,0.42596435546875,0.5357666015625,0.4832763671875,-0.51171875,-0.57421875,-0.06640625,0.00390625,0.00390625,0.015625,20260907_125957
2026-09-07 13:00:07.115775,0.54547119140625,0.4267578125,0.535400390625,0.48345947265625,-0.1796875,0.0703125,0.30078125,-0.005859375,0.009765625,-0.025390625,20260907_125957
2026-09-07 13:00:07.222316,0.54449462890625,0.4276123046875,0.5347900390625,0.484375,-0.6171875,0.4921875,-0.50390625,0.009765625,0.001953125,-0.015625,20260907_125957
2026-09-07 13:00:07.322868,0.5430908203125,0.4293212890625,0.53369140625,0.48565673828125,-0.5390625,0.4453125,-0.0625,-0.025390625,0.005859375,-0.009765625,20260907_125957
2026-09-07 13:00:07.421782,0.54168701171875,0.4310302734375,0.53253173828125,0.487060546875,-0.171875,-0.59765625,0.4140625,-0.048828125,0.005859375,0.009765625,20260907_125957
2026-09-07 13:00:07.523175,0.54052734375,0.43170166015625,0.53228759765625,0.48797607421875,-0.38671875,0.12890625,0.14453125,-0.01953125,0.0078125,0.001953125,20260907_125957
2026-09-07 13:00:07.620354,0.54010009765625,0.4324951171875,0.53179931640625,0.48828125,-0.33203125,-0.4453125,0.3671875,-0.0390625,0.001953125,0.0078125,20260907_125957
2026-09-07 13:00:07.720684,0.53924560546875,0.43304443359375,0.531494140625,0.48907470703125,-0.375,0.4375,-0.29296875,0.013671875,0.005859375,-0.033203125,20260907_125957
2026-09-07 13:00:07.820101,0.53826904296875,0.43365478515625,0.53106689453125,0.49005126953125,-0.3984375,0.359375,-0.0078125,-0.017578125,0.0,0.005859375,20260907_125957
2026-09-07 13:00:07.921884,0.5377197265625,0.433837890625,0.531005859375,0.4906005859375,-0.015625,-0.4453125,-0.19921875,-0.033203125,0.001953125,0.03125,20260907_125957
2026-09-07 13:00:08.020706,0.5374755859375,0.43389892578125,0.53106689453125,0.49078369140625,-0.4296875,-0.10546875,0.0390625,-0.005859375,-0.00390625,0.025390625,20260907_125957
2026-09-07 13:00:08.119964,0.5374755859375,0.43438720703125,0.53057861328125,0.4908447265625,-0.453125,-0.03125,0.14453125,-0.03125,-0.001953125,0.013671875,20260907_125957
2026-09-07 13:00:08.222223,0.537109375,0.4346923828125,0.53021240234375,0.4913330078125,-0.12890625,0.16015625,0.03125,0.013671875,0.0,0.00390625,20260907_125957
2026-09-07 13:00:08.322667,0.53656005859375,0.43572998046875,0.5294189453125,0.49188232421875,-0.27734375,-0.06640625,0.234375,-0.009765625,0.0,0.009765625,20260907_125957
2026-09-07 13:00:08.423164,0.53338623046875,0.43865966796875,0.5272216796875,0.4951171875,-0.140625,-0.2734375,0.06640625,0.009765625,-0.001953125,-0.001953125,20260907_125957
2026-09-07 13:00:08.544094,0.531494140625,0.4407958984375,0.52545166015625,0.49713134765625,-0.26171875,0.21875,-0.0078125,0.015625,0.00390625,-0.029296875,20260907_125957
2026-09-07 13:00:08.622442,0.5291748046875,0.44342041015625,0.52325439453125,0.49957275390625,-0.015625,-0.12890625,0.0,-0.001953125,-0.001953125,0.001953125,20260907_125957
2026-09-07 13:00:08.732050,0.52862548828125,0.444580078125,0.522216796875,0.500244140625,0.16796875,0.0625,-0.0546875,0.001953125,0.0,0.001953125,20260907_125957
2026-09-07 13:00:08.845429,0.52703857421875,0.4478759765625,0.51934814453125,0.50189208984375,-0.13671875,0.23828125,-0.26953125,0.0390625,0.0,-0.013671875,20260907_125957
2026-09-07 13:00:08.948305,0.52618408203125,0.45062255859375,0.51678466796875,0.5029296875,0.53125,-0.8046875,0.3984375,-0.017578125,0.0,0.009765625,20260907_125957
2026-09-07 13:00:09.018691,0.52630615234375,0.45068359375,0.51678466796875,0.50286865234375,0.1171875,-0.046875,0.21484375,0.01953125,0.001953125,-0.009765625,20260907_125957
2026-09-07 13:00:09.142731,0.52618408203125,0.4505615234375,0.516845703125,0.5029296875,-0.1953125,-0.046875,0.13671875,0.0234375,-0.00390625,0.0,20260907_125957
2026-09-07 13:00:09.221648,0.52630615234375,0.45111083984375,0.516357421875,0.50286865234375,0.04296875,-0.359375,-0.2734375,0.005859375,0.001953125,-0.0078125,20260907_125957
2026-09-07 13:00:09.331713,0.52606201171875,0.451416015625,0.51617431640625,0.50299072265625,-0.1796875,-0.4765625,-0.23828125,-0.01171875,0.0,-0.015625,20260907_125957
2026-09-07 13:00:09.421826,0.5224609375,0.457275390625,0.51080322265625,0.5069580078125,0.17578125,0.4375,-0.51171875,-0.029296875,0.0,-0.00390625,20260907_125957
2026-09-07 13:00:09.530174,0.52166748046875,0.458984375,0.50921630859375,0.50787353515625,-0.14453125,0.07421875,-0.1953125,-0.021484375,0.001953125,0.01171875,20260907_125957
2026-09-07 13:00:09.629938,0.518798828125,0.46331787109375,0.50537109375,0.51068115234375,-0.1953125,-0.4765625,0.33984375,0.02734375,0.0,-0.01171875,20260907_125957
2026-09-07 13:00:09.745054,0.51611328125,0.46697998046875,0.50177001953125,0.5135498046875,0.03515625,-0.1640625,0.15625,0.00390625,0.001953125,-0.0234375,20260907_125957
2026-09-07 13:00:09.841682,0.51531982421875,0.46795654296875,0.5008544921875,0.514404296875,0.2578125,-0.23828125,0.09375,0.013671875,0.0,-0.0078125,20260907_125957
2026-09-07 13:00:09.919912,0.514404296875,0.4691162109375,0.499755859375,0.51531982421875,0.203125,-0.03125,-0.04296875,0.01171875,0.00390625,-0.013671875,20260907_125957
2026-09-07 13:00:10.038672,0.51409912109375,0.46923828125,0.49969482421875,0.515625,0.109375,0.3671875,0.109375,-0.044921875,0.005859375,0.01171875,20260907_125957
2026-09-07 13:00:10.127197,0.5137939453125,0.46929931640625,0.499755859375,0.51580810546875,0.21484375,0.015625,0.1015625,-0.01953125,-0.00390625,0.0546875,20260907_125957
2026-09-07 13:00:10.240265,0.51446533203125,0.4697265625,0.49951171875,0.51495361328125,0.29296875,-0.67578125,-0.0078125,0.046875,0.01171875,-0.005859375,20260907_125957
2026-09-07 13:00:10.319333,0.514892578125,0.47039794921875,0.4993896484375,0.5140380859375,0.23828125,-0.28515625,0.015625,-0.009765625,0.015625,0.029296875,20260907_125957
2026-09-07 13:00:10.444420,0.51397705078125,0.47100830078125,0.49945068359375,0.5142822265625,0.125,0.25390625,-0.3359375,0.0078125,0.01171875,-0.037109375,20260907_125957
2026-09-07 13:00:10.540819,0.5123291015625,0.4700927734375,0.500732421875,0.51556396484375,-0.2421875,0.796875,-0.328125,-0.087890625,0.013671875,0.001953125,20260907_125957
2026-09-07 13:00:10.637185,0.51214599609375,0.47015380859375,0.50079345703125,0.51556396484375,-0.01953125,0.48828125,0.03125,0.001953125,-0.001953125,0.01953125,20260907_125957
2026-09-07 13:00:10.742254,0.51287841796875,0.47076416015625,0.50042724609375,0.51470947265625,-0.15234375,-0.19140625,0.33984375,0.052734375,-0.001953125,0.0,20260907_125957
2026-09-07 13:00:10.840820,0.51416015625,0.47076416015625,0.5001220703125,0.51373291015625,0.0,0.3828125,-0.2578125,-0.00390625,-0.0078125,0.01171875,20260907_125957
2026-09-07 13:00:10.944170,0.51446533203125,0.47015380859375,0.50042724609375,0.513671875,0.3984375,0.23046875,0.15625,-0.041015625,0.0,0.025390625,20260907_125957
2026-09-07 13:00:11.118855,0.51470947265625,0.4693603515625,0.50164794921875,0.51300048828125,0.40625,-0.23046875,-0.0078125,-0.017578125,0.00390625,0.0234375,20260907_125957
2026-09-07 13:00:11.160764,0.51483154296875,0.46954345703125,0.50152587890625,0.5128173828125,0.40625,-0.23046875,-0.0078125,0.041015625,-0.001953125,-0.009765625,20260907_125957
2026-09-07 13:00:11.246431,0.51519775390625,0.469482421875,0.50146484375,0.51251220703125,0.359375,-0.0390625,-0.2109375,0.015625,0.0,-0.025390625,20260907_125957
2026-09-07 13:00:11.347645,0.514892578125,0.46942138671875,0.50152587890625,0.51287841796875,0.1015625,0.19140625,-0.11328125,-0.0234375,0.001953125,-0.01171875,20260907_125957
2026-09-07 13:00:11.455818,0.51416015625,0.4688720703125,0.50213623046875,0.513427734375,-0.12890625,0.11328125,-0.12890625,-0.02734375,-0.001953125,0.02734375,20260907_125957
2026-09-07 13:00:11.555349,0.51446533203125,0.4688720703125,0.502197265625,0.51312255859375,-0.25390625,0.15234375,0.21484375,0.0234375,-0.001953125,-0.001953125,20260907_125957
2026-09-07 13:00:11.662166,0.51422119140625,0.46807861328125,0.50299072265625,0.51324462890625,-0.0859375,-0.046875,0.1171875,-0.01171875,0.0,0.0078125,20260907_125957
2026-09-07 13:00:11.757709,0.51409912109375,0.4671630859375,0.50384521484375,0.51348876953125,0.26171875,0.4140625,-0.16015625,-0.013671875,0.005859375,-0.001953125,20260907_125957
2026-09-07 13:00:11.856213,0.5140380859375,0.46685791015625,0.5042724609375,0.5133056640625,0.17578125,-0.16015625,-0.4296875,0.005859375,-0.001953125,-0.00390625,20260907_125957
2026-09-07 13:00:11.947448,0.51361083984375,0.46685791015625,0.50433349609375,0.513671875,0.23046875,0.4140625,-0.55859375,0.009765625,-0.001953125,-0.01953125,20260907_125957
2026-09-07 13:00:12.060632,0.51324462890625,0.46697998046875,0.50421142578125,0.51409912109375,0.16796875,-0.0859375,-0.20703125,-0.021484375,-0.001953125,0.015625,20260907_125957
2026-09-07 13:00:12.154962,0.5128173828125,0.46746826171875,0.50390625,0.514404296875,-0.2734375,-0.26953125,0.18359375,-0.072265625,0.0078125,0.017578125,20260907_125957
2026-09-07 13:00:12.253816,0.5126953125,0.46795654296875,0.50360107421875,0.51434326171875,-0.16015625,0.26953125,0.875,-0.03515625,0.0078125,0.068359375,20260907_125957
2026-09-07 13:00:12.359165,0.5126953125,0.46746826171875,0.50390625,0.51446533203125,0.26171875,-0.421875,-0.296875,-0.0390625,0.005859375,0.01953125,20260907_125957
2026-09-07 13:00:12.456742,0.51177978515625,0.466796875,0.504638671875,0.5152587890625,0.03125,0.0,-0.3515625,-0.0546875,-0.017578125,0.087890625,20260907_125957
2026-09-07 13:00:12.559272,0.511962890625,0.4666748046875,0.504638671875,0.51519775390625,-0.40625,0.0078125,-0.4609375,-0.064453125,0.00390625,0.015625,20260907_125957
2026-09-07 13:00:12.659389,0.512451171875,0.4676513671875,0.503173828125,0.5152587890625,0.0703125,-1.1796875,0.98046875,0.033203125,0.0078125,-0.009765625,20260907_125957
2026-09-07 13:00:12.758871,0.5126953125,0.4671630859375,0.503173828125,0.5155029296875,-0.328125,0.6953125,-0.58984375,0.01953125,-0.015625,-0.009765625,20260907_125957
2026-09-07 13:00:12.859028,0.51220703125,0.46685791015625,0.50341796875,0.5159912109375,-1.0546875,1.1640625,-1.1484375,0.037109375,-0.00390625,-0.076171875,20260907_125957
2026-09-07 13:00:12.959274,0.5120849609375,0.46673583984375,0.50341796875,0.51629638671875,-0.47265625,1.0859375,-0.23828125,-0.095703125,-0.00390625,0.04296875,20260907_125957
2026-09-07 13:00:13.058420,0.511962890625,0.4664306640625,0.50335693359375,0.5167236328125,-0.05078125,-0.8359375,0.734375,0.00390625,0.009765625,-0.0078125,20260907_125957
2026-09-07 13:00:13.158738,0.51177978515625,0.466064453125,0.50335693359375,0.51715087890625,0.26953125,0.390625,0.16015625,0.01953125,-0.001953125,-0.009765625,20260907_125957
2026-09-07 13:00:13.261086,0.51104736328125,0.46484375,0.50433349609375,0.51812744140625,0.2109375,1.234375,-0.71484375,0.0234375,-0.001953125,-0.033203125,20260907_125957
2026-09-07 13:00:13.357502,0.51007080078125,0.464599609375,0.50445556640625,0.5191650390625,0.1796875,-0.484375,0.16796875,-0.02734375,0.001953125,-0.029296875,20260907_125957
2026-09-07 13:00:13.457111,0.5091552734375,0.46417236328125,0.5048828125,0.51995849609375,0.33984375,-0.55859375,-0.109375,0.0234375,0.00390625,-0.0390625,20260907_125957
2026-09-07 13:00:13.556798,0.50885009765625,0.46380615234375,0.5052490234375,0.520263671875,0.45703125,0.23046875,0.21484375,0.03125,0.001953125,0.001953125,20260907_125957
2026-09-07 13:00:13.660942,0.50946044921875,0.46435546875,0.50445556640625,0.51995849609375,-0.76171875,-0.19140625,0.3671875,0.00390625,0.001953125,-0.013671875,20260907_125957
2026-09-07 13:00:13.760107,0.50933837890625,0.46441650390625,0.50445556640625,0.52001953125,-0.32421875,0.3125,-0.37109375,-0.037109375,0.001953125,-0.0078125,20260907_125957
2026-09-07 13:00:13.858880,0.5081787109375,0.4642333984375,0.5047607421875,0.52099609375,0.53125,0.34375,0.296875,-0.01171875,0.00390625,0.015625,20260907_125957
2026-09-07 13:00:13.960388,0.50634765625,0.46405029296875,0.50543212890625,0.52227783203125,0.08203125,0.50390625,-0.1953125,-0.01171875,-0.005859375,0.025390625,20260907_125957
2026-09-07 13:00:14.057015,0.5054931640625,0.46453857421875,0.50537109375,0.52276611328125,-0.40234375,0.58203125,-1.23828125,-0.068359375,0.001953125,0.046875,20260907_125957
2026-09-07 13:00:14.153989,0.504638671875,0.4642333984375,0.505859375,0.52337646484375,-0.0859375,-0.4140625,0.203125,-0.09375,0.001953125,0.064453125,20260907_125957
2026-09-07 13:00:14.257876,0.50439453125,0.46368408203125,0.50634765625,0.523681640625,-0.1640625,-0.61328125,-0.03515625,0.0,0.005859375,-0.017578125,20260907_125957
2026-09-07 13:00:14.357517,0.50384521484375,0.4638671875,0.50640869140625,0.52392578125,-0.42578125,0.07421875,-0.33984375,-0.00390625,0.005859375,-0.0078125,20260907_125957
2026-09-07 13:00:14.457200,0.50347900390625,0.46429443359375,0.50616455078125,0.52410888671875,-0.2265625,0.07421875,0.2578125,0.03125,0.001953125,-0.005859375,20260907_125957
2026-09-07 13:00:14.558328,0.50408935546875,0.4656982421875,0.50494384765625,0.52349853515625,-0.046875,-0.60546875,-0.0703125,0.0234375,0.0,-0.01171875,20260907_125957
2026-09-07 13:00:14.666879,0.50360107421875,0.46600341796875,0.50469970703125,0.52386474609375,-0.453125,-0.4140625,-0.33984375,0.0625,-0.001953125,-0.021484375,20260907_125957
2026-09-07 13:00:14.757505,0.503662109375,0.46832275390625,0.5028076171875,0.52362060546875,-0.4296875,0.6953125,-0.30859375,0.064453125,0.001953125,-0.046875,20260907_125957
2026-09-07 13:00:14.866886,0.5035400390625,0.46875,0.50250244140625,0.52362060546875,-0.56640625,-0.4140625,0.3515625,0.009765625,-0.00390625,0.01953125,20260907_125957
2026-09-07 13:00:14.957601,0.503662109375,0.46942138671875,0.501953125,0.52349853515625,-0.453125,-0.60546875,0.49609375,0.04296875,0.001953125,-0.021484375,20260907_125957
2026-09-07 13:00:15.068154,0.504150390625,0.469482421875,0.50177001953125,0.52313232421875,0.04296875,-0.7109375,0.24609375,-0.0546875,0.001953125,0.05078125,20260907_125957
2026-09-07 13:00:15.165358,0.504150390625,0.47052001953125,0.5010986328125,0.52288818359375,-0.62890625,0.97265625,-0.17578125,-0.021484375,0.001953125,0.029296875,20260907_125957
2026-09-07 13:00:15.257102,0.50396728515625,0.470947265625,0.50079345703125,0.52288818359375,-0.0859375,-0.17578125,0.4453125,-0.080078125,0.01171875,0.060546875,20260907_125957
2026-09-07 13:00:15.365333,0.50421142578125,0.47137451171875,0.5006103515625,0.5224609375,-0.19140625,-0.51953125,-0.52734375,0.03515625,0.0078125,-0.001953125,20260907_125957
2026-09-07 13:00:15.456431,0.50482177734375,0.472412109375,0.5001220703125,0.52142333984375,-0.4609375,0.359375,-0.16796875,-0.072265625,-0.005859375,0.08203125,20260907_125957
2026-09-07 13:00:15.565752,0.5047607421875,0.4722900390625,0.50018310546875,0.521484375,-0.34375,0.08984375,0.13671875,0.025390625,0.001953125,-0.013671875,20260907_125957
2026-09-07 13:00:15.656370,0.5048828125,0.4727783203125,0.4998779296875,0.52130126953125,-0.3515625,0.015625,0.0625,0.009765625,0.001953125,-0.001953125,20260907_125957
2026-09-07 13:00:15.778374,0.504638671875,0.47283935546875,0.49993896484375,0.5213623046875,-0.18359375,0.0546875,-0.15234375,0.05078125,0.005859375,-0.04296875,20260907_125957
2026-09-07 13:00:15.865878,0.5045166015625,0.47442626953125,0.49884033203125,0.5211181640625,-0.4296875,0.3203125,-0.4453125,0.001953125,0.005859375,-0.01953125,20260907_125957
2026-09-07 13:00:16.096612,0.50323486328125,0.47509765625,0.4986572265625,0.52191162109375,-0.08203125,0.390625,-0.10546875,0.013671875,0.001953125,0.0,20260907_125957
2026-09-07 13:00:16.180945,0.5018310546875,0.47479248046875,0.499267578125,0.52294921875,-0.11328125,0.0078125,-0.0078125,-0.05078125,0.00390625,0.0078125,20260907_125957
