timestamp,imu_quat_i,imu_quat_j,imu_quat_k,imu_quat_real,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,obd_rpm,obd_speed,obd_coolant_temp,obd_engine_load,obd_throttle_pos,gnss_fix_quality,gnss_num_satellites,gnss_latitude,gnss_longitude,gnss_altitude_m,gnss_hdop,gnss_speed_knots,gnss_course_deg
2026-09-07 14:52:49.199670,0.4224853515625,0.5162353515625,0.561767578125,0.48931884765625,0.0,0.0,0.0,0.0,0.0,0.0,1468.75,36.7,194.0,18.4,19.2,,,,,,,,
2026-09-07 14:52:49.320197,0.42657470703125,0.515869140625,0.56219482421875,0.48565673828125,-0.1328125,0.37890625,-0.03125,0.0234375,-0.001953125,-0.0078125,1475.0,36.7,194.0,18.0,19.6,,,,,,,,
2026-09-07 14:52:49.419014,0.4281005859375,0.5159912109375,0.56195068359375,0.48443603515625,-0.453125,0.86328125,0.0078125,0.04296875,-0.00390625,-0.02734375,1475.0,36.7,194.0,18.0,19.6,,,,,,,,
2026-09-07 14:52:49.526560,0.427978515625,0.51629638671875,0.56158447265625,0.48468017578125,-0.171875,-0.34765625,0.55859375,0.01953125,-0.0078125,0.015625,1477.25,36.7,194.0,18.4,19.2,,,,,,,,
2026-09-07 14:52:49.618277,0.42938232421875,0.516845703125,0.56060791015625,0.4840087890625,-0.31640625,0.86328125,-0.19140625,0.015625,-0.009765625,0.03125,1477.25,36.7,194.0,18.4,19.2,,,,,,,,
2026-09-07 14:52:49.719493,0.43011474609375,0.5167236328125,0.56060791015625,0.4835205078125,-0.1640625,0.68359375,-0.3203125,0.005859375,-0.009765625,0.03515625,1473.25,36.7,194.0,16.9,17.3,,,,,,,,
2026-09-07 14:52:49.819448,0.431396484375,0.5159912109375,0.56097412109375,0.48260498046875,-0.37109375,0.5,0.0703125,-0.005859375,0.0,0.02734375,1473.25,36.7,194.0,16.9,17.3,,,,,,,,
2026-09-07 14:52:49.926314,0.4327392578125,0.51593017578125,0.56097412109375,0.48150634765625,-0.26171875,0.70703125,0.0859375,0.017578125,-0.005859375,-0.005859375,1465.5,36.7,194.0,10.6,16.1,,,,,,,,
2026-09-07 14:52:50.018036,0.43408203125,0.5162353515625,0.56036376953125,0.480712890625,-0.3984375,0.98046875,-0.53515625,0.009765625,-0.009765625,-0.00390625,1465.5,36.7,194.0,10.6,16.1,,,,,,,,
2026-09-07 14:52:50.126466,0.43426513671875,0.51611328125,0.56036376953125,0.480712890625,-0.62109375,0.0703125,0.23046875,-0.009765625,0.001953125,0.013671875,1463.25,36.7,194.0,8.2,16.9,,,,,,,,
2026-09-07 14:52:50.218287,0.43499755859375,0.51568603515625,0.56048583984375,0.48028564453125,-0.453125,0.54296875,-0.23828125,-0.013671875,-0.0078125,0.005859375,1463.25,36.7,194.0,8.2,16.9,,,,,,,,
2026-09-07 14:52:50.324443,0.4354248046875,0.5159912109375,0.5601806640625,0.47998046875,-0.55078125,0.12890625,-0.05859375,0.0,-0.00390625,-0.01953125,1450.75,36.7,194.0,8.2,16.9,,,,,,,,
2026-09-07 14:52:50.425462,0.43585205078125,0.5164794921875,0.55938720703125,0.47998046875,-0.71875,-0.28515625,0.015625,0.001953125,-0.001953125,-0.017578125,1450.75,36.7,194.0,8.2,16.9,,,,,,,,
2026-09-07 14:52:50.525789,0.4415283203125,0.51727294921875,0.5587158203125,0.47467041015625,-0.91796875,0.390625,-0.3203125,-0.025390625,0.0,0.013671875,1432.75,36.0,194.0,8.2,16.9,,,,,,,,
2026-09-07 14:52:50.625659,0.445068359375,0.517333984375,0.55877685546875,0.47125244140625,-1.1953125,0.82421875,-0.28125,0.013671875,0.00390625,0.01171875,1432.75,36.0,194.0,8.2,16.9,,,,,,,,
2026-09-07 14:52:50.727169,0.447509765625,0.517822265625,0.558349609375,0.46893310546875,-1.2109375,0.6953125,-0.28125,-0.001953125,-0.0078125,0.009765625,1411.5,35.4,194.0,8.2,16.5,,,,,,,,
2026-09-07 14:52:50.825862,0.449462890625,0.518798828125,0.55743408203125,0.46697998046875,-1.0234375,-0.01953125,-0.48046875,0.005859375,0.01171875,-0.0390625,1411.5,35.4,194.0,8.2,16.5,,,,,,,,
2026-09-07 14:52:50.934923,0.45013427734375,0.5201416015625,0.55633544921875,0.4661865234375,-1.54296875,-0.26953125,0.1484375,0.046875,-0.005859375,0.001953125,1394.5,34.8,192.2,8.2,16.5,,,,,,,,
2026-09-07 14:52:51.024163,0.4505615234375,0.5216064453125,0.5552978515625,0.46533203125,-0.59375,-0.01953125,-0.12109375,-0.00390625,0.013671875,-0.017578125,1394.5,34.8,192.2,8.2,16.5,,,,,,,,
2026-09-07 14:52:51.134761,-1.54931640625,0.52252197265625,0.5546875,0.4649658203125,-1.22265625,0.31640625,-0.6484375,0.015625,0.0,-0.005859375,1380.25,34.2,192.2,8.2,16.5,,,,,,,,
2026-09-07 14:52:51.223903,0.45159912109375,0.52374267578125,0.55364990234375,0.4638671875,-1.08203125,-0.2734375,0.1484375,-0.001953125,0.001953125,0.005859375,1380.25,34.2,192.2,8.2,16.5,,,,,,,,
2026-09-07 14:52:51.335689,0.4522705078125,0.52435302734375,0.5531005859375,0.4632568359375,-0.76171875,0.41015625,-0.5703125,-0.01171875,0.0,0.009765625,1364.0,34.2,192.2,7.8,16.5,,,,,,,,
2026-09-07 14:52:51.426038,0.45263671875,0.52520751953125,0.55230712890625,0.46282958984375,-0.96484375,-0.2265625,0.46484375,0.02734375,0.00390625,0.005859375,1364.0,34.2,192.2,7.8,16.5,,,,,,,,
2026-09-07 14:52:51.535023,0.453369140625,0.526611328125,0.551025390625,0.46209716796875,-0.4140625,-0.1484375,-0.35546875,-0.001953125,-0.001953125,-0.021484375,1339.75,33.6,192.2,8.2,16.5,,,,,,,,
2026-09-07 14:52:51.633777,0.4530029296875,-1.47210693359375,0.54986572265625,0.46234130859375,-1.0546875,0.33203125,-0.33203125,-0.00390625,0.001953125,0.01171875,1339.75,33.6,192.2,8.2,16.5,,,,,,,,
2026-09-07 14:52:51.733614,0.452880859375,0.52838134765625,0.549560546875,0.46234130859375,-0.86328125,0.27734375,-0.3984375,-0.0078125,0.0,0.017578125,1366.25,32.9,192.2,9.4,17.3,,,,,,,,
2026-09-07 14:52:51.833226,0.45281982421875,0.52862548828125,0.54931640625,0.46240234375,-0.83984375,0.30859375,-0.4375,-0.046875,-0.009765625,0.05078125,1366.25,32.9,192.2,9.4,17.3,,,,,,,,
2026-09-07 14:52:51.925336,0.45263671875,0.52813720703125,0.5494384765625,0.462890625,-0.9609375,0.25390625,0.08203125,0.00390625,-0.009765625,-0.00390625,1435.0,32.3,192.2,9.0,17.3,,,,,,,,
2026-09-07 14:52:52.034966,0.45233154296875,0.52838134765625,0.54876708984375,0.46380615234375,-0.5625,0.0546875,0.1953125,-0.021484375,-0.001953125,-0.015625,1435.0,32.3,192.2,9.0,17.3,,,,,,,,
2026-09-07 14:52:52.134705,0.45166015625,0.5291748046875,0.54815673828125,0.4642333984375,-0.5703125,0.34765625,-0.4609375,0.025390625,0.005859375,0.005859375,1503.75,31.7,192.2,8.6,17.6,,,,,,,,
2026-09-07 14:52:52.233643,0.4515380859375,0.530029296875,0.54766845703125,0.46392822265625,-0.75390625,0.18359375,-0.390625,0.033203125,0.017578125,-0.029296875,1503.75,31.7,192.2,8.6,17.6,,,,,,,,
