timestamp,imu_quat_i,imu_quat_j,imu_quat_k,imu_quat_real,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,obd_rpm,obd_speed,obd_coolant_temp,obd_engine_load,obd_throttle_pos,gnss_fix_quality,gnss_num_satellites,gnss_latitude,gnss_longitude,gnss_altitude_m,gnss_hdop,gnss_speed_knots,gnss_course_deg
2026-09-04 08:44:58.407604,0.5,0.5,0.5,0.5,0.3046875,9.4453125,0.19140625,0.0,0.0,0.0,925.0,0.0,122.0,20.0,16.9,,,,,,,,
2026-09-04 08:44:58.592776,0.5,0.50006103515625,0.5,0.5,0.26171875,9.09375,0.22265625,-0.001953125,0.0,-0.001953125,925.0,0.0,122.0,20.0,16.9,,,,,,,,
2026-09-04 08:44:58.636553,0.5,0.50006103515625,0.49993896484375,0.5,0.2890625,8.984375,0.22265625,-0.00390625,-0.001953125,0.001953125,921.0,0.0,122.0,20.0,16.9,,,,,,,,
2026-09-04 08:44:58.743664,0.50067138671875,0.49151611328125,0.50830078125,0.4993896484375,0.24609375,8.859375,0.21484375,0.0,0.0,-0.001953125,921.0,0.0,122.0,20.0,16.9,,,,,,,,
2026-09-04 08:44:58.858318,0.5008544921875,0.49090576171875,0.50885009765625,0.499267578125,0.015625,0.08203125,0.01953125,0.001953125,0.00390625,-0.005859375,914.0,0.0,122.0,20.4,16.9,,,,,,,,
2026-09-04 08:44:58.935810,0.50103759765625,0.49041748046875,0.50927734375,0.49908447265625,0.0078125,0.0078125,-0.01953125,-0.001953125,0.0,-0.001953125,914.0,0.0,122.0,20.4,16.9,,,,,,,,
2026-09-04 08:44:59.039610,0.50115966796875,0.489990234375,0.50970458984375,0.4989013671875,-0.01953125,0.0,0.01953125,0.0,0.001953125,0.0,918.0,0.0,122.0,20.0,16.9,,,,,,,,
2026-09-04 08:44:59.140430,0.50128173828125,0.4896240234375,0.51007080078125,0.49884033203125,0.015625,-0.0078125,-0.01953125,0.0,-0.001953125,0.0,918.0,0.0,122.0,20.0,16.9,,,,,,,,
2026-09-04 08:44:59.240612,0.5013427734375,0.48931884765625,0.51043701171875,0.4986572265625,-0.01953125,0.0,0.01953125,-0.001953125,0.001953125,0.0,907.0,0.0,122.0,20.4,16.9,,,,,,,,
2026-09-04 08:44:59.340353,0.50146484375,0.489013671875,0.5107421875,0.49859619140625,-0.01953125,0.0,0.01171875,0.001953125,0.0,0.001953125,907.0,0.0,122.0,20.4,16.9,,,,,,,,
