timestamp,fix_quality,num_satellites,latitude,longitude,altitude_m,hdop,speed_knots,course_deg
2026-09-07T15:36:06.489798,2,12,36.964688,-122.04186116666666,18.9,0.58,,
2026-09-07T15:36:07.360337,2,12,36.964688,-122.04186116666666,18.9,0.58,5.824,170.92
2026-09-07T15:36:07.486333,2,12,36.96466483333333,-122.04185616666666,18.8,0.60,5.824,170.92
2026-09-07T15:36:08.362680,2,12,36.96466483333333,-122.04185616666666,18.8,0.60,5.824,161.6
2026-09-07T15:36:08.488776,2,12,36.964640333333335,-122.04184283333333,18.8,0.58,5.824,161.6
2026-09-07T15:36:09.488102,2,12,36.9646185,-122.04181983333334,18.6,0.58,5.824,161.6
2026-09-07T15:36:10.362844,2,12,36.9646185,-122.04181983333334,18.6,0.58,6.064,135.74
2026-09-07T15:36:10.488948,2,12,36.964599166666666,-122.04179333333333,18.6,0.58,6.064,135.74
2026-09-07T15:36:11.488874,2,12,36.964579666666666,-122.0417695,18.4,0.58,6.064,135.74
2026-09-07T15:36:12.364992,2,12,36.964579666666666,-122.0417695,18.4,0.58,5.62,142.23
2026-09-07T15:36:12.491126,2,12,36.964558,-122.0417505,18.2,0.57,5.62,142.23
2026-09-07T15:36:13.364505,2,12,36.964558,-122.0417505,18.2,0.57,4.921,162.96
2026-09-07T15:36:13.489571,2,12,36.96453433333333,-122.041745,18.1,0.57,4.921,162.96
2026-09-07T15:36:14.366381,2,12,36.96453433333333,-122.041745,18.1,0.57,3.468,183.74
2026-09-07T15:36:14.491306,2,12,36.9645165,-122.04174983333333,18.0,0.57,3.468,183.74
2026-09-07T15:36:15.364785,2,12,36.9645165,-122.04174983333333,18.0,0.57,4.135,206.84
2026-09-07T15:36:15.489765,2,12,36.9645015,-122.041764,17.9,0.57,4.135,206.84
2026-09-07T15:36:16.363156,2,12,36.9645015,-122.041764,17.9,0.57,4.003,223.65
2026-09-07T15:36:16.488191,2,12,36.964492166666666,-122.04178433333334,17.6,0.59,4.003,223.65
2026-09-07T15:36:17.365271,2,12,36.964492166666666,-122.04178433333334,17.6,0.59,5.294,246.3
2026-09-07T15:36:17.489350,2,12,36.964487,-122.0418125,17.6,0.59,5.294,246.3
2026-09-07T15:36:18.364044,2,12,36.964487,-122.0418125,17.6,0.59,5.773,271.68
2026-09-07T15:36:18.490198,2,12,36.964489,-122.04184533333333,17.8,0.60,5.773,271.68
