timestamp,imu_quat_i,imu_quat_j,imu_quat_k,imu_quat_real,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,obd_rpm,obd_speed,obd_coolant_temp,obd_engine_load,obd_throttle_pos,gnss_fix_quality,gnss_num_satellites,gnss_latitude,gnss_longitude,gnss_altitude_m,gnss_hdop,gnss_speed_knots,gnss_course_deg
2026-09-02 07:30:00.000,0.0,0.03,-0.96,0.28,0.52,0.03,0.17,-0.03,-0.094,0.063,802.9,0,87,15.8,7.4,1,11,37.0454,-122.0507,150.0,0.9,0.0,46.0
2026-09-02 07:30:00.100,0.0,0.03,-0.96,0.28,0.85,0.17,0.02,0.054,0.037,0.001,802.9,0,87,15.8,7.4,1,11,37.0454,-122.0507,150.0,0.9,0.0,46.0
2026-09-02 07:30:00.200,0.0,0.03,-0.96,0.28,0.65,0.04,0.05,0.09,-0.128,0.008,820.3,0,87,13.7,8.5,1,11,37.0454,-122.0507,150.0,0.9,0.0,46.0
2026-09-02 07:30:00.300,0.0,0.03,-0.96,0.28,0.62,-0.01,-0.02,0.094,0.031,0.085,820.3,0,87,13.7,8.5,1,11,37.0454,-122.0507,150.0,0.9,0.0,46.0
2026-09-02 07:30:00.400,0.0,0.03,-0.96,0.28,0.78,0.27,0.14,0.023,0.01,-0.074,843.4,1,87,15.4,8.4,1,11,37.0454,-122.0507,150.0,0.9,0.0,46.0
2026-09-02 07:30:00.500,0.0,0.03,-0.96,0.28,0.83,-0.25,-0.21,0.026,0.11,0.041,843.4,1,87,15.4,8.4,1,11,37.0454,-122.0507,150.0,0.9,0.0,46.0
2026-09-02 07:30:00.600,0.0,0.03,-0.96,0.28,0.27,-0.15,-0.11,0.005,-0.062,-0.013,879.7,1,87,16.3,11.1,1,11,37.0454,-122.0507,150.0,0.9,0.0,46.0
2026-09-02 07:30:00.700,0.0,0.03,-0.96,0.28,0.65,0.04,0.49,-0.062,0.004,0.025,879.7,1,87,16.3,11.1,1,11,37.0454,-122.0507,150.0,0.9,0.0,46.0
2026-09-02 07:30:00.800,0.001,0.03,-0.96,0.28,0.47,0.26,0.1,0.04,0.065,-0.081,871.8,2,87,11.0,13.9,1,11,37.0454,-122.0507,150.0,0.9,0.0,46.0
2026-09-02 07:30:00.900,0.001,0.03,-0.96,0.28,0.52,-0.08,-0.1,-0.091,-0.003,-0.13,871.8,2,87,11.0,13.9,1,11,37.0454,-122.0507,150.0,0.9,0.0,46.0
2026-09-02 07:30:01.000,0.001,0.03,-0.96,0.28,0.77,-0.38,0.16,-0.07,0.023,-0.022,864.1,2,87,17.9,8.5,1,11,37.045403,-122.050699,150.0,0.9,1.21,46.3
2026-09-02 07:30:01.100,0.001,0.03,-0.96,0.28,0.53,0.2,0.01,-0.015,-0.064,0.044,864.1,2,87,17.9,8.5,1,11,37.045403,-122.050699,150.0,0.9,1.21,46.3
2026-09-02 07:30:01.200,0.001,0.03,-0.96,0.28,0.72,0.04,0.31,-0.017,-0.003,0.02,905.1,3,87,18.9,9.8,1,11,37.045403,-122.050699,150.0,0.9,1.21,46.3
2026-09-02 07:30:01.300,0.001,0.03,-0.959,0.28,0.81,0.4,-0.01,0.044,-0.071,-0.016,905.1,3,87,18.9,9.8,1,11,37.045403,-122.050699,150.0,0.9,1.21,46.3
2026-09-02 07:30:01.400,0.001,0.03,-0.959,0.28,0.41,0.32,-0.01,0.07,-0.065,0.028,886.7,3,87,19.3,15.1,1,11,37.045403,-122.050699,150.0,0.9,1.21,46.3
2026-09-02 07:30:01.500,0.001,0.03,-0.959,0.28,0.54,-0.28,-0.51,0.03,0.04,-0.005,886.7,3,87,19.3,15.1,1,11,37.045403,-122.050699,150.0,0.9,1.21,46.3
2026-09-02 07:30:01.600,0.001,0.03,-0.959,0.28,0.63,0.1,0.1,0.014,-0.087,-0.033,948.0,4,87,18.0,11.5,1,11,37.045403,-122.050699,150.0,0.9,1.21,46.3
