timestamp,rpm,speed,coolant_temp,engine_load,throttle_pos,source_session
2026-09-07 14:47:48.936168,1333.5,0.0,181.4,39.6,24.3,20260907_144740
2026-09-07 14:47:49.136304,1314.75,0.0,181.4,39.6,23.9,20260907_144740
2026-09-07 14:47:49.336423,1314.75,0.0,181.4,39.6,23.9,20260907_144740
2026-09-07 14:47:49.536541,1314.75,0.0,179.6,40.0,23.9,20260907_144740
2026-09-07 14:47:49.736692,1328.0,0.0,179.6,38.8,23.9,20260907_144740
2026-09-07 14:47:49.936803,1317.75,0.0,179.6,38.8,23.5,20260907_144740
2026-09-07 14:47:50.136909,1314.0,0.0,179.6,38.8,23.9,20260907_144740
2026-09-07 14:47:50.337059,1309.25,0.0,179.6,38.8,23.9,20260907_144740
2026-09-07 14:47:50.537208,1316.25,0.0,179.6,38.8,23.5,20260907_144740
2026-09-07 14:47:50.737329,1310.0,0.0,179.6,38.4,23.5,20260907_144740
2026-09-07 14:47:50.937471,1307.0,0.0,179.6,38.4,23.5,20260907_144740
2026-09-07 14:47:51.137583,1309.0,0.0,177.8,38.4,23.5,20260907_144740
2026-09-07 14:47:51.337702,1305.25,0.0,177.8,38.0,23.5,20260907_144740
2026-09-07 14:47:51.537810,1288.25,0.0,177.8,38.8,23.5,20260907_144740
2026-09-07 14:47:51.737932,1296.75,0.0,177.8,38.4,23.5,20260907_144740
2026-09-07 14:47:51.938041,1286.5,0.0,177.8,38.8,23.5,20260907_144740
2026-09-07 14:47:52.138162,1298.0,0.0,176.0,38.4,23.5,20260907_144740
2026-09-07 14:47:52.338270,1305.25,0.0,176.0,38.8,23.5,20260907_144740
2026-09-07 14:47:52.538380,1287.5,0.0,176.0,38.4,23.5,20260907_144740
2026-09-07 14:47:52.738498,1294.5,0.0,176.0,38.4,23.5,20260907_144740
2026-09-07 14:47:52.938616,1300.75,0.0,176.0,38.4,23.5,20260907_144740
2026-09-07 14:47:53.138764,1289.75,0.0,176.0,38.4,23.5,20260907_144740
2026-09-07 14:47:53.338876,1296.0,0.0,176.0,38.0,23.5,20260907_144740
2026-09-07 14:47:53.538987,1293.0,0.0,176.0,38.4,23.5,20260907_144740
2026-09-07 14:47:53.739100,1308.0,0.0,176.0,38.0,23.5,20260907_144740
2026-09-07 14:47:53.939221,1308.5,0.0,176.0,38.0,23.5,20260907_144740
2026-09-07 14:47:54.139328,1310.75,0.0,176.0,38.0,23.5,20260907_144740
2026-09-07 14:47:54.339457,1308.0,0.0,176.0,37.6,23.5,20260907_144740
2026-09-07 14:47:54.539561,1316.0,0.0,176.0,37.6,23.5,20260907_144740
2026-09-07 14:47:54.739679,1316.0,0.0,176.0,37.6,23.5,20260907_144740
2026-09-07 14:47:54.939832,,0.0,176.0,38.0,23.5,20260907_144740
2026-09-07 14:47:55.273044,1307.75,0.0,176.0,38.0,23.5,20260907_144740
2026-09-07 14:47:55.473162,1299.0,0.0,176.0,38.0,23.5,20260907_144740
2026-09-07 14:47:55.673287,1296.0,0.0,176.0,38.0,23.5,20260907_144740
2026-09-07 14:47:55.873442,1303.0,0.0,176.0,38.0,23.5,20260907_144740
2026-09-07 14:47:56.073561,1310.0,0.0,176.0,37.6,23.5,20260907_144740
2026-09-07 14:47:56.273696,1324.0,0.0,176.0,37.3,23.1,20260907_144740
2026-09-07 14:47:56.473802,1300.75,0.0,176.0,37.3,23.1,20260907_144740
2026-09-07 14:47:56.673941,1296.0,0.0,176.0,37.3,23.1,20260907_144740
2026-09-07 14:47:56.874098,1297.5,0.0,176.0,37.3,23.1,20260907_144740
2026-09-07 14:47:57.074217,1303.75,0.0,176.0,37.3,23.1,20260907_144740
2026-09-07 14:47:57.274330,1298.25,0.0,177.8,37.3,23.1,20260907_144740
2026-09-07 14:47:57.474441,1294.5,0.0,177.8,37.6,23.1,20260907_144740
2026-09-07 14:47:57.674571,1301.5,0.0,177.8,37.3,23.1,20260907_144740
2026-09-07 14:47:57.874689,1290.5,0.0,177.8,37.3,23.1,20260907_144740
2026-09-07 14:47:58.074811,1289.75,0.0,177.8,37.6,23.1,20260907_144740
2026-09-07 14:47:58.274925,1298.25,0.0,177.8,37.3,23.1,20260907_144740
2026-09-07 14:47:58.475034,1306.25,0.0,177.8,37.3,23.1,20260907_144740
2026-09-07 14:47:58.675142,1307.75,0.0,179.6,37.3,23.1,20260907_144740
2026-09-07 14:47:58.875258,1301.5,0.0,179.6,37.3,23.1,20260907_144740
2026-09-07 14:47:59.075367,1303.75,0.0,179.6,37.3,23.1,20260907_144740
2026-09-07 14:47:59.275494,1289.0,0.0,179.6,37.3,22.4,20260907_144740
2026-09-07 14:47:59.475609,1280.25,0.0,179.6,35.7,22.4,20260907_144740
2026-09-07 14:47:59.675716,1309.25,0.0,179.6,34.9,22.4,20260907_144740
2026-09-07 14:47:59.875837,1332.0,0.0,179.6,34.1,22.4,20260907_144740
2026-09-07 14:48:00.075945,1354.5,0.0,181.4,32.9,22.4,20260907_144740
2026-09-07 14:48:00.276060,1361.5,0.0,181.4,32.2,22.4,20260907_144740
2026-09-07 14:48:00.476197,1366.25,0.0,181.4,31.4,22.0,20260907_144740
2026-09-07 14:48:00.676356,1367.0,0.0,181.4,31.0,22.0,20260907_144740
2026-09-07 14:48:00.876515,1359.25,0.0,181.4,30.6,21.6,20260907_144740
2026-09-07 14:48:01.076648,1357.0,0.0,181.4,30.2,21.6,20260907_144740
2026-09-07 14:48:01.276812,1337.5,0.0,181.4,29.8,21.6,20260907_144740
2026-09-07 14:48:01.476979,1337.5,0.0,183.2,29.4,21.2,20260907_144740
2026-09-07 14:48:01.677616,1296.0,0.0,183.2,29.8,21.2,20260907_144740
2026-09-07 14:48:01.877767,1283.5,0.0,183.2,29.8,21.2,20260907_144740
2026-09-07 14:48:02.077926,1288.25,0.0,183.2,30.2,21.2,20260907_144740
2026-09-07 14:48:02.278063,1285.0,0.0,183.2,30.2,21.2,20260907_144740
2026-09-07 14:48:02.478191,1295.25,0.0,183.2,30.2,21.2,20260907_144740
2026-09-07 14:48:02.678326,1289.75,0.0,183.2,29.8,21.2,20260907_144740
2026-09-07 14:48:02.878433,1238.25,0.0,183.2,16.1,16.9,20260907_144740
2026-09-07 14:48:03.078568,1171.0,0.0,185.0,15.7,18.0,20260907_144740
2026-09-07 14:48:03.278691,1128.75,0.0,185.0,12.9,16.1,20260907_144740
2026-09-07 14:48:03.478822,1021.75,0.0,185.0,13.7,16.9,20260907_144740
2026-09-07 14:48:03.678969,991.25,0.0,185.0,15.3,16.5,20260907_144740
2026-09-07 14:48:03.879134,960.0,0.0,185.0,16.5,16.5,20260907_144740
2026-09-07 14:48:04.079239,935.75,0.0,185.0,16.9,16.5,20260907_144740
2026-09-07 14:48:04.279374,918.75,0.0,185.0,17.6,16.5,20260907_144740
2026-09-07 14:48:04.479505,900.0,0.0,185.0,17.6,16.1,20260907_144740
2026-09-07 14:48:04.679639,886.5,0.0,185.0,16.5,16.1,20260907_144740
2026-09-07 14:48:04.879736,862.5,0.0,185.0,17.6,16.9,20260907_144740
2026-09-07 14:48:05.079887,817.0,0.0,185.0,22.0,17.3,20260907_144740
2026-09-07 14:48:05.280010,814.0,0.0,186.8,25.5,16.9,20260907_144740
2026-09-07 14:48:05.480150,819.5,0.0,186.8,30.2,16.5,20260907_144740
2026-09-07 14:48:05.680292,788.25,0.0,186.8,33.3,17.6,20260907_144740
2026-09-07 14:48:05.880437,782.0,0.0,186.8,34.9,17.3,20260907_144740
2026-09-07 14:48:06.080517,749.0,0.0,186.8,32.5,16.9,20260907_144740
2026-09-07 14:48:06.280643,732.0,0.0,186.8,31.0,16.9,20260907_144740
2026-09-07 14:48:06.480757,717.75,0.0,186.8,29.8,16.9,20260907_144740
2026-09-07 14:48:06.680883,711.5,0.0,186.8,29.4,16.9,20260907_144740
2026-09-07 14:48:06.881046,708.5,0.0,186.8,29.4,16.9,20260907_144740
2026-09-07 14:48:07.081154,721.0,0.0,186.8,29.4,16.9,20260907_144740
2026-09-07 14:48:07.281264,735.75,0.0,186.8,29.0,16.9,20260907_144740
2026-09-07 14:48:07.481409,748.25,0.0,186.8,29.8,16.9,20260907_144740
2026-09-07 14:48:07.681489,764.75,0.6,186.8,29.8,16.9,20260907_144740
2026-09-07 14:48:07.881605,771.0,0.6,186.8,29.4,16.9,20260907_144740
2026-09-07 14:48:08.081753,772.5,0.6,186.8,29.8,16.9,20260907_144740
2026-09-07 14:48:08.281861,771.75,1.2,186.8,29.8,16.9,20260907_144740
2026-09-07 14:48:08.482034,757.0,1.2,188.6,29.4,16.9,20260907_144740
2026-09-07 14:48:08.682127,735.0,1.2,188.6,29.0,16.5,20260907_144740
2026-09-07 14:48:08.882247,715.5,1.2,188.6,28.6,20.8,20260907_144740
2026-09-07 14:48:09.082386,750.0,1.2,188.6,43.5,17.3,20260907_144740
2026-09-07 14:48:09.282499,742.75,1.2,188.6,38.4,17.6,20260907_144740
2026-09-07 14:48:09.482601,744.5,1.9,188.6,37.3,17.3,20260907_144740
2026-09-07 14:48:09.682734,744.5,1.9,188.6,36.9,17.6,20260907_144740
2026-09-07 14:48:09.882870,736.5,1.9,188.6,36.9,17.6,20260907_144740
2026-09-07 14:48:10.082984,735.75,1.9,188.6,37.3,17.6,20260907_144740
2026-09-07 14:48:10.283097,732.0,1.9,188.6,38.0,17.6,20260907_144740
2026-09-07 14:48:10.483206,731.25,1.9,188.6,38.8,17.6,20260907_144740
2026-09-07 14:48:10.683318,732.0,1.9,188.6,39.6,17.6,20260907_144740
2026-09-07 14:48:10.883442,734.25,1.9,188.6,40.0,17.6,20260907_144740
2026-09-07 14:48:11.083558,737.5,1.9,188.6,40.4,17.6,20260907_144740
2026-09-07 14:48:11.283671,737.5,1.9,188.6,40.4,17.6,20260907_144740
2026-09-07 14:48:11.483779,740.5,2.5,188.6,40.8,18.0,20260907_144740
2026-09-07 14:48:11.683908,749.0,2.5,188.6,41.2,18.0,20260907_144740
2026-09-07 14:48:11.884032,758.5,2.5,188.6,41.2,17.6,20260907_144740
2026-09-07 14:48:12.084152,753.0,2.5,188.6,40.8,18.0,20260907_144740
2026-09-07 14:48:12.284265,753.75,2.5,190.4,41.2,18.0,20260907_144740
2026-09-07 14:48:12.484372,753.75,2.5,190.4,41.2,18.0,20260907_144740
2026-09-07 14:48:12.684511,753.75,2.5,190.4,41.2,18.0,20260907_144740
2026-09-07 14:48:12.884658,760.75,2.5,190.4,41.2,18.0,20260907_144740
2026-09-07 14:48:13.084763,757.75,2.5,190.4,41.2,17.6,20260907_144740
2026-09-07 14:48:13.284875,757.0,2.5,190.4,41.2,17.6,20260907_144740
2026-09-07 14:48:13.484988,756.25,2.5,190.4,40.0,17.6,20260907_144740
2026-09-07 14:48:13.685100,757.75,2.5,190.4,40.0,17.6,20260907_144740
2026-09-07 14:48:13.885227,750.0,2.5,190.4,40.0,17.6,20260907_144740
2026-09-07 14:48:14.085423,750.0,2.5,190.4,39.6,17.6,20260907_144740
2026-09-07 14:48:14.285568,753.0,2.5,190.4,39.2,17.6,20260907_144740
2026-09-07 14:48:14.485682,758.5,2.5,190.4,39.2,17.6,20260907_144740
2026-09-07 14:48:14.685829,749.0,2.5,190.4,39.6,17.6,20260907_144740
2026-09-07 14:48:14.885949,742.0,2.5,190.4,39.6,17.6,20260907_144740
2026-09-07 14:48:15.086067,747.5,2.5,190.4,39.6,17.6,20260907_144740
2026-09-07 14:48:15.286183,749.0,2.5,190.4,39.2,17.6,20260907_144740
2026-09-07 14:48:15.486312,750.0,2.5,190.4,39.2,17.6,20260907_144740
2026-09-07 14:48:15.686455,749.0,2.5,190.4,39.2,17.6,20260907_144740
2026-09-07 14:48:15.886580,781.25,2.5,190.4,43.9,22.7,20260907_144740
2026-09-07 14:48:16.086695,1051.5,2.5,190.4,46.3,20.4,20260907_144740
2026-09-07 14:48:16.286806,1185.75,2.5,190.4,30.6,20.4,20260907_144740
2026-09-07 14:48:16.486912,1160.0,3.1,190.4,27.8,20.8,20260907_144740
2026-09-07 14:48:16.687021,1144.5,3.1,190.4,29.0,20.8,20260907_144740
2026-09-07 14:48:16.887146,1135.75,3.7,190.4,29.8,20.8,20260907_144740
2026-09-07 14:48:17.087251,1162.5,3.7,190.4,29.8,21.2,20260907_144740
2026-09-07 14:48:17.287365,1171.0,4.3,192.2,29.8,21.2,20260907_144740
2026-09-07 14:48:17.487477,1208.5,4.3,192.2,28.6,21.6,20260907_144740
2026-09-07 14:48:17.687591,1227.25,4.3,192.2,28.2,22.0,20260907_144740
2026-09-07 14:48:17.887712,1278.75,5.0,192.2,27.5,22.0,20260907_144740
2026-09-07 14:48:18.087829,1371.75,5.0,192.2,26.3,21.2,20260907_144740
2026-09-07 14:48:18.287952,1385.0,5.0,192.2,25.1,21.6,20260907_144740
2026-09-07 14:48:18.488067,1400.75,5.6,192.2,25.5,22.0,20260907_144740
2026-09-07 14:48:18.688172,1444.5,5.6,192.2,24.3,22.4,20260907_144740
2026-09-07 14:48:18.888308,1488.25,6.2,192.2,24.7,22.7,20260907_144740
2026-09-07 14:48:19.088541,1526.5,6.2,192.2,23.5,23.1,20260907_144740
2026-09-07 14:48:19.288679,1571.0,6.8,192.2,23.1,23.5,20260907_144740
2026-09-07 14:48:19.488827,1634.25,7.5,192.2,22.0,23.5,20260907_144740
2026-09-07 14:48:19.688987,1676.5,8.1,192.2,20.8,23.9,20260907_144740
2026-09-07 14:48:19.889130,1768.75,8.7,192.2,20.4,23.9,20260907_144740
2026-09-07 14:48:20.089298,1850.75,8.7,192.2,20.0,24.3,20260907_144740
2026-09-07 14:48:20.289645,1921.75,9.3,192.2,20.0,24.3,20260907_144740
2026-09-07 14:48:20.489790,1990.5,9.9,192.2,20.0,24.3,20260907_144740
2026-09-07 14:48:20.689939,2008.5,9.9,192.2,20.0,24.3,20260907_144740
2026-09-07 14:48:20.890040,1820.25,10.6,192.2,20.0,23.5,20260907_144740
2026-09-07 14:48:21.090135,1590.5,10.6,192.2,20.4,22.7,20260907_144740
2026-09-07 14:48:21.290262,1553.0,11.2,192.2,22.4,22.4,20260907_144740
2026-09-07 14:48:21.490400,1587.5,11.8,192.2,21.6,23.1,20260907_144740
2026-09-07 14:48:21.690534,1632.75,11.8,192.2,21.6,23.5,20260907_144740
2026-09-07 14:48:21.890681,1679.5,12.4,192.2,21.2,23.9,20260907_144740
2026-09-07 14:48:22.090801,1719.5,12.4,192.2,21.2,24.3,20260907_144740
2026-09-07 14:48:22.290964,1756.25,13.0,192.2,23.1,24.7,20260907_144740
2026-09-07 14:48:22.491092,1772.5,13.7,192.2,22.7,25.1,20260907_144740
2026-09-07 14:48:22.691234,1778.0,13.7,192.2,22.7,24.7,20260907_144740
2026-09-07 14:48:22.891387,1771.75,14.3,192.2,22.4,24.7,20260907_144740
2026-09-07 14:48:23.091535,1784.25,14.9,192.2,20.8,23.9,20260907_144740
2026-09-07 14:48:23.291641,1796.0,14.9,194.0,20.4,23.9,20260907_144740
2026-09-07 14:48:23.491769,1807.75,15.5,194.0,20.4,23.9,20260907_144740
2026-09-07 14:48:23.691895,1810.75,15.5,194.0,20.0,23.5,20260907_144740
2026-09-07 14:48:23.892022,1822.5,16.2,194.0,20.0,23.9,20260907_144740
2026-09-07 14:48:24.092173,1846.0,16.2,194.0,20.0,23.9,20260907_144740
2026-09-07 14:48:24.292274,1519.5,16.8,194.0,22.0,23.1,20260907_144740
2026-09-07 14:48:24.492387,1359.25,16.8,194.0,29.0,23.9,20260907_144740
2026-09-07 14:48:24.692495,1360.75,17.4,194.0,31.8,22.7,20260907_144740
2026-09-07 14:48:24.892606,1373.25,17.4,194.0,29.4,22.7,20260907_144740
2026-09-07 14:48:25.092756,1386.5,17.4,194.0,28.2,22.4,20260907_144740
2026-09-07 14:48:25.292878,1427.25,18.0,194.0,26.7,22.4,20260907_144740
2026-09-07 14:48:25.493031,1438.25,18.0,194.0,25.5,22.4,20260907_144740
2026-09-07 14:48:25.693173,1457.0,18.6,194.0,24.3,22.4,20260907_144740
2026-09-07 14:48:25.893292,1475.75,18.6,194.0,22.4,21.2,20260907_144740
2026-09-07 14:48:26.093467,1485.75,18.6,194.0,21.6,21.2,20260907_144740
2026-09-07 14:48:26.293584,1493.75,18.6,194.0,20.0,20.4,20260907_144740
2026-09-07 14:48:26.493691,1511.5,19.3,194.0,19.2,20.8,20260907_144740
2026-09-07 14:48:26.693803,1524.0,19.3,194.0,18.8,20.4,20260907_144740
2026-09-07 14:48:26.893962,1531.25,19.3,194.0,18.0,20.4,20260907_144740
2026-09-07 14:48:27.094088,1536.5,19.3,194.0,,17.6,20260907_144740
2026-09-07 14:48:27.430157,1511.5,19.3,194.0,12.9,17.6,20260907_144740
2026-09-07 14:48:27.630283,1514.0,19.3,194.0,11.0,18.0,20260907_144740
2026-09-07 14:48:27.830452,1532.0,19.3,195.8,10.2,18.0,20260907_144740
2026-09-07 14:48:28.030603,1497.5,19.3,195.8,9.8,16.1,20260907_144740
2026-09-07 14:48:28.230711,1507.0,19.3,195.8,7.1,16.9,20260907_144740
2026-09-07 14:48:28.430820,1492.0,19.3,195.8,7.1,16.9,20260907_144740
2026-09-07 14:48:28.630928,1477.25,18.6,195.8,7.1,16.9,20260907_144740
2026-09-07 14:48:28.831063,1471.0,18.6,195.8,7.1,16.9,20260907_144740
2026-09-07 14:48:29.031187,1450.75,18.6,195.8,7.1,16.9,20260907_144740
2026-09-07 14:48:29.231311,1440.5,18.6,195.8,7.5,17.3,20260907_144740
2026-09-07 14:48:29.431428,1429.5,18.0,195.8,8.6,17.3,20260907_144740
2026-09-07 14:48:29.631584,1400.0,18.0,195.8,9.4,17.3,20260907_144740
2026-09-07 14:48:29.831711,1375.0,17.4,195.8,9.8,17.3,20260907_144740
2026-09-07 14:48:30.031844,1345.25,16.8,195.8,10.2,17.3,20260907_144740
2026-09-07 14:48:30.231974,1303.75,16.8,195.8,10.2,17.3,20260907_144740
2026-09-07 14:48:30.432107,1265.5,16.2,195.8,10.6,16.9,20260907_144740
2026-09-07 14:48:30.632244,1217.0,15.5,197.6,10.6,16.9,20260907_144740
2026-09-07 14:48:30.832404,1163.25,14.9,197.6,11.0,17.3,20260907_144740
2026-09-07 14:48:31.032526,1106.25,14.3,197.6,12.9,17.3,20260907_144740
2026-09-07 14:48:31.232633,1047.5,13.7,197.6,15.7,17.6,20260907_144740
2026-09-07 14:48:31.432745,992.75,12.4,197.6,18.4,17.3,20260907_144740
2026-09-07 14:48:31.632872,936.5,11.8,197.6,21.6,17.6,20260907_144740
2026-09-07 14:48:31.832999,928.75,11.2,197.6,23.9,17.6,20260907_144740
2026-09-07 14:48:32.033151,894.5,10.6,197.6,25.5,17.6,20260907_144740
2026-09-07 14:48:32.233267,901.5,9.9,197.6,26.3,17.6,20260907_144740
2026-09-07 14:48:32.433448,869.5,9.3,197.6,26.7,16.1,20260907_144740
2026-09-07 14:48:32.633560,799.0,8.7,197.6,27.5,16.9,20260907_144740
2026-09-07 14:48:32.833701,806.25,8.1,197.6,26.7,16.5,20260907_144740
2026-09-07 14:48:33.033849,778.0,7.5,197.6,26.7,16.9,20260907_144740
2026-09-07 14:48:33.233962,751.5,6.8,197.6,27.1,16.9,20260907_144740
2026-09-07 14:48:33.434097,742.0,6.2,197.6,27.5,16.9,20260907_144740
2026-09-07 14:48:33.634245,731.25,5.6,197.6,28.2,16.5,20260907_144740
2026-09-07 14:48:33.834380,730.25,5.0,197.6,28.6,16.9,20260907_144740
2026-09-07 14:48:34.034497,732.75,4.3,197.6,28.6,16.9,20260907_144740
2026-09-07 14:48:34.234636,727.25,3.7,197.6,28.2,16.9,20260907_144740
2026-09-07 14:48:34.434770,725.0,3.7,197.6,28.6,16.9,20260907_144740
2026-09-07 14:48:34.634897,717.75,3.7,197.6,29.0,16.9,20260907_144740
2026-09-07 14:48:34.835065,764.0,3.7,197.6,36.1,19.2,20260907_144740
2026-09-07 14:48:35.035198,940.5,3.7,197.6,40.4,21.6,20260907_144740
2026-09-07 14:48:35.235325,1241.25,3.7,197.6,35.7,22.7,20260907_144740
2026-09-07 14:48:35.435489,1461.5,4.3,197.6,32.2,25.1,20260907_144740
2026-09-07 14:48:35.635621,1617.0,5.0,197.6,28.6,24.3,20260907_144740
2026-09-07 14:48:35.835783,1639.0,5.6,197.6,24.7,23.9,20260907_144740
2026-09-07 14:48:36.035882,1598.25,5.6,197.6,23.5,23.1,20260907_144740
2026-09-07 14:48:36.236031,1564.75,6.2,197.6,23.1,23.1,20260907_144740
2026-09-07 14:48:36.436173,1517.75,6.8,197.6,23.5,22.7,20260907_144740
2026-09-07 14:48:36.636279,1488.25,6.8,197.6,24.3,22.4,20260907_144740
2026-09-07 14:48:36.836431,1433.5,7.5,197.6,22.0,20.8,20260907_144740
2026-09-07 14:48:37.036561,1367.0,7.5,197.6,23.5,20.8,20260907_144740
2026-09-07 14:48:37.236717,1360.75,8.1,197.6,25.5,21.6,20260907_144740
2026-09-07 14:48:37.436860,1421.75,8.1,197.6,27.5,22.7,20260907_144740
2026-09-07 14:48:37.636966,1528.0,8.7,197.6,28.2,24.7,20260907_144740
2026-09-07 14:48:37.837116,1622.5,8.7,197.6,25.5,24.3,20260907_144740
2026-09-07 14:48:38.037271,1632.75,9.3,197.6,24.7,24.7,20260907_144740
2026-09-07 14:48:38.237462,1647.5,9.9,197.6,24.3,24.7,20260907_144740
2026-09-07 14:48:38.437590,1664.0,10.6,197.6,24.3,25.1,20260907_144740
2026-09-07 14:48:38.637718,1744.5,10.6,197.6,26.7,27.8,20260907_144740
2026-09-07 14:48:38.837862,1880.25,11.2,197.6,32.9,31.0,20260907_144740
2026-09-07 14:48:39.038016,1984.25,11.8,197.6,33.7,31.0,20260907_144740
2026-09-07 14:48:39.238111,2024.0,13.0,197.6,34.5,30.6,20260907_144740
2026-09-07 14:48:39.438241,2050.75,13.7,195.8,35.7,29.4,20260907_144740
2026-09-07 14:48:39.638367,2089.75,14.3,195.8,36.1,28.6,20260907_144740
2026-09-07 14:48:39.838515,2136.5,14.9,195.8,36.1,28.2,20260907_144740
2026-09-07 14:48:40.038667,2157.0,15.5,195.8,36.1,29.0,20260907_144740
2026-09-07 14:48:40.238767,2149.0,16.2,195.8,36.5,30.2,20260907_144740
2026-09-07 14:48:40.438899,2097.5,16.8,195.8,36.5,30.6,20260907_144740
2026-09-07 14:48:40.639056,2103.75,17.4,195.8,36.1,30.6,20260907_144740
2026-09-07 14:48:40.839189,2127.25,18.0,195.8,36.1,30.6,20260907_144740
2026-09-07 14:48:41.039326,2138.25,18.6,194.0,35.7,30.6,20260907_144740
2026-09-07 14:48:41.239462,2203.0,19.3,194.0,34.5,27.8,20260907_144740
2026-09-07 14:48:41.439599,2203.75,19.3,194.0,26.7,26.3,20260907_144740
2026-09-07 14:48:41.639736,2165.5,19.9,194.0,26.3,27.1,20260907_144740
2026-09-07 14:48:41.839846,1785.0,20.5,192.2,26.3,26.3,20260907_144740
2026-09-07 14:48:42.039996,1686.5,20.5,192.2,31.4,26.7,20260907_144740
2026-09-07 14:48:42.240134,1646.75,21.1,192.2,31.8,26.7,20260907_144740
2026-09-07 14:48:42.440267,1671.0,21.1,192.2,31.0,26.7,20260907_144740
2026-09-07 14:48:42.640391,1698.25,21.7,192.2,29.4,26.7,20260907_144740
2026-09-07 14:48:42.840527,1718.75,21.7,190.4,29.0,26.7,20260907_144740
2026-09-07 14:48:43.040629,1744.5,22.4,190.4,29.0,27.1,20260907_144740
2026-09-07 14:48:43.240754,1764.75,22.4,190.4,28.6,25.5,20260907_144740
2026-09-07 14:48:43.440901,1781.25,22.4,190.4,25.1,25.5,20260907_144740
2026-09-07 14:48:43.641018,1798.25,23.0,190.4,24.7,25.1,20260907_144740
2026-09-07 14:48:43.841151,1763.25,23.0,190.4,23.9,24.7,20260907_144740
2026-09-07 14:48:44.041313,1612.5,23.0,188.6,24.7,23.5,20260907_144740
2026-09-07 14:48:44.241484,1510.0,23.6,188.6,27.1,23.5,20260907_144740
2026-09-07 14:48:44.441625,1496.75,23.6,188.6,28.6,23.9,20260907_144740
2026-09-07 14:48:44.641741,1491.25,23.6,188.6,29.0,23.9,20260907_144740
2026-09-07 14:48:44.841901,1494.5,23.6,188.6,28.2,23.5,20260907_144740
2026-09-07 14:48:45.042041,1492.0,24.2,188.6,27.8,23.1,20260907_144740
2026-09-07 14:48:45.242197,1468.75,24.2,188.6,26.7,22.7,20260907_144740
2026-09-07 14:48:45.442340,1477.25,24.2,188.6,26.3,23.1,20260907_144740
2026-09-07 14:48:45.642474,1485.75,24.2,188.6,25.5,22.7,20260907_144740
2026-09-07 14:48:45.842612,1495.25,24.2,188.6,24.7,22.7,20260907_144740
2026-09-07 14:48:46.042720,1505.25,24.9,188.6,23.9,22.7,20260907_144740
2026-09-07 14:48:46.242849,1512.5,24.9,188.6,23.5,20.4,20260907_144740
2026-09-07 14:48:46.442987,1504.5,24.9,188.6,19.2,17.3,20260907_144740
2026-09-07 14:48:46.643124,1494.5,24.9,188.6,12.2,18.4,20260907_144740
2026-09-07 14:48:46.843280,1492.0,24.9,188.6,11.4,18.0,20260907_144740
2026-09-07 14:48:47.043420,1505.25,24.9,188.6,9.8,17.6,20260907_144740
2026-09-07 14:48:47.243570,1478.0,24.2,188.6,8.6,16.1,20260907_144740
2026-09-07 14:48:47.443714,1471.75,24.2,188.6,7.5,16.9,20260907_144740
2026-09-07 14:48:47.643812,1465.5,24.2,188.6,7.5,16.9,20260907_144740
2026-09-07 14:48:47.844027,1454.5,24.2,188.6,7.5,16.9,20260907_144740
2026-09-07 14:48:48.044185,1442.75,23.6,190.4,7.5,16.9,20260907_144740
