timestamp,fused_x_m,fused_y_m,fused_heading_deg,fused_speed_mph
2026-09-03 17:13:29.767480,0.0,0.0,0.0,0.0
2026-09-03 17:13:29.895097,0.0,0.0,0.0,0.0
2026-09-03 17:13:29.986002,0.0,0.0,0.0,0.0
2026-09-03 17:13:30.086696,0.0,0.0,0.0,0.0
2026-09-03 17:13:30.186896,0.0,0.0,0.0,0.0
2026-09-03 17:13:30.294035,0.0,0.0,0.0,0.0
2026-09-03 17:13:30.381504,0.0,0.0,0.0,0.0
2026-09-03 17:13:30.493585,0.0,0.0,0.0,0.0
2026-09-03 17:13:30.586114,0.0,0.0,0.0,0.0
2026-09-03 17:13:30.693980,0.0,0.0,0.0,0.0
2026-09-03 17:13:30.791982,0.0,0.0,0.0,0.0
2026-09-03 17:13:30.891479,0.0,0.0,0.0,0.0
2026-09-03 17:13:30.992521,0.0,0.0,0.0,0.0
2026-09-03 17:13:31.093174,0.0,0.0,0.0,0.0
2026-09-03 17:13:31.193610,0.0,0.0,0.0,0.0
2026-09-03 17:13:31.294026,0.0,0.0,0.0,0.0
2026-09-03 17:13:31.402138,0.0,0.0,0.0,0.0
2026-09-03 17:13:31.493312,0.0,0.0,0.0,0.0
2026-09-03 17:13:31.601677,0.0,0.0,0.0,0.0
2026-09-03 17:13:31.692699,0.0,0.0,0.0,0.0
2026-09-03 17:13:31.790494,0.0,0.0,0.0,0.0
2026-09-03 17:13:31.903193,0.0,0.0,0.0,0.0
2026-09-03 17:13:32.002205,0.0,0.0,0.0,0.0
2026-09-03 17:13:32.092661,0.0,0.0,0.0,0.0
2026-09-03 17:13:32.203054,0.0,0.0,0.0,0.0
2026-09-03 17:13:32.299968,0.0,0.0,0.0,0.0
2026-09-03 17:13:32.401611,0.0,0.0,0.0,0.0
2026-09-03 17:13:32.500546,0.0,0.0,0.0,0.0
2026-09-03 17:13:32.600629,0.0,0.0,0.0,0.0
2026-09-03 17:13:32.700551,0.0,0.0,0.0,0.0
2026-09-03 17:13:32.800050,0.0,0.0,0.0,0.0
2026-09-03 17:13:32.900627,0.0,0.0,0.0,0.0
2026-09-03 17:13:33.000607,0.0,0.0,0.0,0.0
2026-09-03 17:13:33.100683,0.0,0.0,0.0,0.0
2026-09-03 17:13:33.202027,0.0,0.0,0.0,0.0
2026-09-03 17:13:33.301879,0.0,0.0,0.0,0.0
2026-09-03 17:13:33.401040,0.0,0.0,0.0,0.0
2026-09-03 17:13:33.501634,0.0,0.0,0.0,0.0
2026-09-03 17:13:33.602019,0.0,0.0,0.0,0.0
2026-09-03 17:13:33.688772,0.0,0.0,0.0,0.0
2026-09-03 17:13:33.804033,0.0,0.0,0.0,0.0
2026-09-03 17:13:33.901819,0.0,0.0,0.0,0.0
2026-09-03 17:13:34.003175,0.0,0.0,0.0,0.0
2026-09-03 17:13:34.102745,0.0,0.0,0.0,0.0
2026-09-03 17:13:34.203761,0.0,0.0,0.0,0.0
2026-09-03 17:13:34.303420,0.0,0.0,0.0,0.0
2026-09-03 17:13:34.399423,0.0,0.0,0.0,0.0
2026-09-03 17:13:34.499920,0.0,0.0,0.0,0.0
2026-09-03 17:13:34.599868,0.0,0.0,0.0,0.0
2026-09-03 17:13:34.698877,0.0,0.0,0.0,0.0
2026-09-03 17:13:34.800571,0.0,0.0,0.0,0.0
2026-09-03 17:13:34.900019,0.0,0.0,0.0,0.0
