timestamp,rpm,speed,coolant_temp,engine_load,throttle_pos
2026-09-07T13:10:21.796836,1220.25,15.5,154.4,10.2,17.3
2026-09-07T13:10:21.996975,1209.25,15.5,154.4,11.0,17.3
2026-09-07T13:10:22.197140,1203.0,14.9,154.4,11.4,16.9
2026-09-07T13:10:22.397266,1182.0,14.9,154.4,11.8,17.3
2026-09-07T13:10:22.597401,1165.5,14.9,154.4,12.2,17.3
2026-09-07T13:10:22.797524,1156.25,14.3,154.4,14.1,18.4
2026-09-07T13:10:22.997668,1182.75,14.3,154.4,17.6,17.3
2026-09-07T13:10:23.197822,1132.75,14.3,154.4,21.2,17.3
2026-09-07T13:10:23.398072,1142.0,14.3,154.4,22.4,19.6
2026-09-07T13:10:23.598220,1151.5,14.3,154.4,23.9,19.2
2026-09-07T13:10:23.798426,1154.0,14.3,154.4,24.7,20.4
2026-09-07T13:10:24.002540,1178.75,14.3,154.4,24.3,20.0
2026-09-07T13:10:24.202880,1178.0,14.3,154.4,24.3,20.0
2026-09-07T13:10:24.403039,1181.25,14.3,154.4,26.3,20.0
2026-09-07T13:10:24.603400,1176.5,14.3,154.4,26.3,20.0
2026-09-07T13:10:24.803538,1175.75,14.3,154.4,26.3,18.8
2026-09-07T13:10:25.003671,1155.25,14.3,154.4,25.1,19.2
2026-09-07T13:10:25.203823,1146.0,14.3,154.4,20.8,15.3
2026-09-07T13:10:25.403990,1117.0,14.3,154.4,13.7,15.3
2026-09-07T13:10:25.604248,1105.0,14.3,154.4,10.2,17.3
2026-09-07T13:10:25.804423,1102.0,13.7,154.4,14.5,15.7
2026-09-07T13:10:26.005093,1128.0,13.7,154.4,20.4,18.4
2026-09-07T13:10:26.205567,1114.75,13.7,154.4,21.2,18.4
2026-09-07T13:10:26.405735,1092.0,13.7,154.4,22.0,19.2
2026-09-07T13:10:26.605839,1113.0,13.7,154.4,24.7,19.2
2026-09-07T13:10:26.805994,1134.25,13.7,154.4,25.9,19.6
2026-09-07T13:10:27.006170,1155.25,13.7,154.4,26.7,19.2
2026-09-07T13:10:27.206318,1166.0,13.7,154.4,26.7,20.0
2026-09-07T13:10:27.406509,1160.0,13.7,154.4,25.9,18.8
2026-09-07T13:10:27.606684,1148.25,13.7,156.2,24.7,19.2
2026-09-07T13:10:27.807349,1153.0,13.7,156.2,24.7,19.2
2026-09-07T13:10:28.007511,1150.75,14.3,156.2,24.7,19.2
2026-09-07T13:10:28.207666,1160.0,14.3,156.2,24.3,19.2
2026-09-07T13:10:28.407802,1163.25,14.3,156.2,23.5,17.6
2026-09-07T13:10:28.607964,1109.25,14.3,156.2,15.7,15.3
2026-09-07T13:10:28.809332,1081.0,14.3,156.2,11.4,16.1
2026-09-07T13:10:29.009471,1103.0,13.7,156.2,10.6,16.1
2026-09-07T13:10:29.209590,983.0,13.0,156.2,12.5,14.9
2026-09-07T13:10:29.409711,982.0,12.4,156.2,14.1,16.5
2026-09-07T13:10:29.609881,946.0,11.8,156.2,16.5,16.9
2026-09-07T13:10:29.810024,887.5,11.2,158.0,18.0,16.9
2026-09-07T13:10:30.010196,868.0,10.6,158.0,19.2,16.5
2026-09-07T13:10:30.210329,869.0,10.6,158.0,19.6,16.9
2026-09-07T13:10:30.412449,910.0,10.6,156.2,15.7,16.9
2026-09-07T13:10:30.616064,918.75,10.6,158.0,18.0,16.9
2026-09-07T13:10:30.816231,910.0,10.6,158.0,18.8,16.5
2026-09-07T13:10:31.016370,899.0,9.9,158.0,18.8,16.5
2026-09-07T13:10:31.216523,889.75,9.9,158.0,18.8,16.9
2026-09-07T13:10:31.416693,889.0,9.9,158.0,,16.5
2026-09-07T13:10:31.753891,880.25,9.9,158.0,19.2,16.5
2026-09-07T13:10:31.954032,880.0,9.9,158.0,19.2,16.5
2026-09-07T13:10:32.154695,874.0,9.9,158.0,19.6,16.5
2026-09-07T13:10:32.354757,885.0,9.9,158.0,20.0,16.5
2026-09-07T13:10:32.554947,972.0,9.9,158.0,27.5,20.0
2026-09-07T13:10:32.756184,1139.0,9.9,158.0,32.2,21.2
2026-09-07T13:10:32.956343,1248.25,9.9,158.0,31.0,22.7
2026-09-07T13:10:33.156494,1365.0,9.9,158.0,33.7,23.9
2026-09-07T13:10:33.356632,1476.5,10.6,158.0,31.8,23.5
2026-09-07T13:10:33.556873,1496.75,10.6,158.0,27.5,20.0
2026-09-07T13:10:33.757024,1527.25,11.2,158.0,31.4,23.5
2026-09-07T13:10:33.957154,1610.75,11.2,158.0,29.8,23.5
2026-09-07T13:10:34.157288,1592.75,11.2,158.0,25.5,23.5
2026-09-07T13:10:34.357422,1497.5,11.8,158.0,29.0,21.2
2026-09-07T13:10:34.557558,1364.75,11.8,158.0,23.5,18.8
2026-09-07T13:10:34.757709,1169.5,11.8,158.0,19.2,19.2
2026-09-07T13:10:34.957826,1037.5,11.8,159.8,17.6,17.3
2026-09-07T13:10:35.157959,963.25,11.8,159.8,20.0,17.6
2026-09-07T13:10:35.358098,965.5,11.8,159.8,22.0,17.6
2026-09-07T13:10:35.558233,979.0,11.8,159.8,21.2,17.6
2026-09-07T13:10:35.758466,983.5,11.8,159.8,21.2,17.6
2026-09-07T13:10:35.958588,977.25,11.8,159.8,21.6,17.6
2026-09-07T13:10:36.158729,970.25,11.8,159.8,22.0,17.6
2026-09-07T13:10:36.358889,966.25,11.8,159.8,22.0,17.6
2026-09-07T13:10:36.559534,961.5,11.8,159.8,22.0,17.6
2026-09-07T13:10:36.759729,960.0,11.2,159.8,22.0,17.6
2026-09-07T13:10:36.960037,958.0,11.2,159.8,22.4,17.6
2026-09-07T13:10:37.160224,959.0,11.2,161.6,22.4,17.6
2026-09-07T13:10:37.360373,949.0,11.2,161.6,22.7,17.6
2026-09-07T13:10:37.560598,948.0,11.2,161.6,22.7,17.6
2026-09-07T13:10:37.760781,949.0,11.2,161.6,23.1,17.6
2026-09-07T13:10:37.960911,944.0,11.2,161.6,23.1,17.6
2026-09-07T13:10:38.161037,939.0,10.6,161.6,23.5,17.6
2026-09-07T13:10:38.361200,928.0,10.6,159.8,23.9,17.6
2026-09-07T13:10:38.561331,941.0,10.6,161.6,24.7,19.6
2026-09-07T13:10:38.761440,1006.0,10.6,161.6,29.8,20.4
2026-09-07T13:10:38.961573,1117.0,10.6,161.6,32.2,22.4
2026-09-07T13:10:39.161693,1287.0,10.6,161.6,36.9,27.5
2026-09-07T13:10:39.361838,1583.0,10.6,161.6,39.6,18.8
2026-09-07T13:10:39.561992,1835.0,11.2,161.6,34.1,31.4
2026-09-07T13:10:39.762124,1945.0,11.8,161.6,37.6,34.1
2026-09-07T13:10:39.962246,2020.0,11.8,161.6,37.6,33.3
2026-09-07T13:10:40.162448,2026.0,12.4,161.6,37.3,32.2
2026-09-07T13:10:40.362585,2025.0,13.0,161.6,37.3,31.8
2026-09-07T13:10:40.562709,2024.0,13.7,163.4,36.5,31.0
2026-09-07T13:10:40.762827,2067.0,14.3,163.4,36.9,31.0
2026-09-07T13:10:40.962962,2085.0,14.9,163.4,36.9,31.4
2026-09-07T13:10:41.163091,2093.0,15.5,163.4,37.6,31.4
2026-09-07T13:10:41.363208,2107.0,15.5,163.4,37.6,31.0
2026-09-07T13:10:41.563374,2096.0,16.2,163.4,34.5,28.6
2026-09-07T13:10:41.763510,1985.0,16.8,165.2,36.5,27.8
2026-09-07T13:10:41.963650,1955.25,17.4,165.2,36.5,28.6
2026-09-07T13:10:42.163781,1982.0,17.4,165.2,32.2,29.4
2026-09-07T13:10:42.363929,1997.5,18.0,165.2,32.5,29.4
2026-09-07T13:10:42.564062,1963.25,18.6,165.2,32.2,28.6
2026-09-07T13:10:42.764209,1958.5,18.6,165.2,33.3,28.6
2026-09-07T13:10:42.964316,1977.0,19.3,165.2,34.1,29.8
2026-09-07T13:10:43.164446,1977.0,19.3,165.2,34.1,29.8
2026-09-07T13:10:43.364578,1948.25,19.9,167.0,33.7,28.6
2026-09-07T13:10:43.564904,1907.0,20.5,167.0,34.1,28.6
2026-09-07T13:10:43.765044,1896.0,20.5,167.0,34.5,29.8
2026-09-07T13:10:43.965148,1905.0,21.1,167.0,34.5,29.4
2026-09-07T13:10:44.165277,1918.0,21.1,167.0,34.1,28.6
2026-09-07T13:10:44.365409,1858.0,21.7,167.0,34.1,29.8
2026-09-07T13:10:44.565536,1768.0,21.7,167.0,18.8,29.8
2026-09-07T13:10:44.765652,1789.75,21.7,167.0,18.4,22.4
2026-09-07T13:10:44.965791,1683.5,21.7,167.0,18.4,22.4
2026-09-07T13:10:45.165916,1564.0,21.7,167.0,21.6,22.0
2026-09-07T13:10:45.366050,1489.0,22.4,167.0,23.5,22.0
2026-09-07T13:10:45.566187,1468.0,22.4,167.0,24.7,22.7
2026-09-07T13:10:45.766317,1438.0,22.4,167.0,27.8,22.4
2026-09-07T13:10:45.966553,1381.0,22.4,167.0,31.4,22.4
2026-09-07T13:10:46.166676,1375.0,22.4,167.0,31.4,22.7
2026-09-07T13:10:46.366823,1381.0,23.0,167.0,30.6,22.0
2026-09-07T13:10:46.566940,1380.0,23.0,167.0,26.7,21.6
2026-09-07T13:10:46.767057,1393.0,23.0,167.0,26.3,21.6
2026-09-07T13:10:46.967237,1406.0,23.0,167.0,26.3,21.6
2026-09-07T13:10:47.167312,1410.0,23.0,167.0,26.3,22.0
2026-09-07T13:10:47.367455,1420.25,23.0,168.8,26.3,22.4
2026-09-07T13:10:47.567583,1427.25,23.0,168.8,26.7,22.4
2026-09-07T13:10:47.767716,1432.75,23.6,168.8,26.7,22.4
2026-09-07T13:10:47.967849,1439.0,23.6,168.8,26.3,22.4
2026-09-07T13:10:48.167973,1446.0,23.6,168.8,25.9,22.4
2026-09-07T13:10:48.368127,1453.0,23.6,168.8,25.5,22.0
2026-09-07T13:10:48.568256,1464.75,23.6,168.8,25.1,20.0
2026-09-07T13:10:48.768389,1442.75,23.6,168.8,16.5,16.1
2026-09-07T13:10:48.968527,1414.0,23.6,168.8,9.0,16.9
2026-09-07T13:10:49.168648,1426.5,23.6,168.8,8.2,16.9
2026-09-07T13:10:49.368797,1410.75,23.0,168.8,8.6,16.9
2026-09-07T13:10:49.568914,1367.0,22.4,168.8,8.6,16.9
2026-09-07T13:10:49.769049,1321.75,21.7,168.8,8.6,16.5
2026-09-07T13:10:49.969176,1315.5,21.7,168.8,8.6,16.9
2026-09-07T13:10:50.169321,1300.75,21.1,168.8,8.6,16.9
2026-09-07T13:10:50.369443,1278.0,21.1,168.8,9.0,16.9
2026-09-07T13:10:50.569567,1250.75,20.5,168.8,9.4,16.9
2026-09-07T13:10:50.769685,1225.0,20.5,168.8,10.2,16.9
2026-09-07T13:10:50.969820,1189.0,19.9,170.6,11.0,17.3
2026-09-07T13:10:51.169947,1201.5,19.3,168.8,11.8,17.3
2026-09-07T13:10:51.370094,1287.5,19.3,170.6,11.4,16.9
2026-09-07T13:10:51.570288,1436.5,18.6,170.6,9.8,17.6
2026-09-07T13:10:51.770867,1478.0,18.6,170.6,8.6,18.4
2026-09-07T13:10:51.971038,1409.25,18.0,170.6,11.0,18.0
2026-09-07T13:10:52.171173,1433.5,18.0,170.6,11.4,17.6
2026-09-07T13:10:52.371276,1394.5,18.0,170.6,11.0,18.4
2026-09-07T13:10:52.571420,1417.75,18.0,170.6,14.5,19.2
2026-09-07T13:10:52.771560,1392.75,18.0,170.6,18.0,20.8
2026-09-07T13:10:52.971680,1425.75,18.0,170.6,22.0,20.8
2026-09-07T13:10:53.171824,1421.0,18.0,170.6,23.5,21.2
2026-09-07T13:10:53.371942,1423.25,18.0,170.6,25.1,22.4
2026-09-07T13:10:53.572074,1442.0,18.0,170.6,27.1,22.7
2026-09-07T13:10:53.772171,1449.0,18.0,170.6,27.8,22.7
2026-09-07T13:10:53.972306,1457.75,18.6,170.6,28.2,23.5
2026-09-07T13:10:54.172428,1496.0,18.6,168.8,31.4,24.3
2026-09-07T13:10:54.372559,1494.5,18.6,170.6,31.4,23.9
2026-09-07T13:10:54.572690,1503.75,19.3,170.6,30.6,24.3
2026-09-07T13:10:54.772812,1528.75,19.3,168.8,30.6,23.9
2026-09-07T13:10:54.972966,1541.25,19.3,170.6,29.4,23.9
2026-09-07T13:10:55.173077,1557.0,19.9,170.6,28.6,23.5
2026-09-07T13:10:55.373216,1553.75,19.9,170.6,25.1,21.6
2026-09-07T13:10:55.573357,1528.0,19.9,170.6,17.6,16.9
2026-09-07T13:10:55.773494,1546.75,19.9,170.6,10.6,18.0
2026-09-07T13:10:55.973637,1526.5,19.9,170.6,10.6,18.8
2026-09-07T13:10:56.173772,1585.0,19.3,170.6,14.1,22.0
2026-09-07T13:10:56.373922,1583.5,19.9,170.6,20.0,22.0
2026-09-07T13:10:56.574063,1559.25,19.9,170.6,20.4,22.0
2026-09-07T13:10:56.774199,1567.0,19.9,170.6,19.2,20.8
2026-09-07T13:10:56.974321,1574.0,19.9,,16.9,20.0
2026-09-07T13:10:57.311235,1597.5,19.9,170.6,16.5,20.0
2026-09-07T13:10:57.511367,1590.5,19.9,170.6,15.7,20.4
2026-09-07T13:10:57.711542,1606.25,19.9,170.6,15.3,20.4
2026-09-07T13:10:57.911660,1612.5,20.5,170.6,14.9,18.0
2026-09-07T13:10:58.111825,1564.0,19.9,170.6,9.4,17.3
2026-09-07T13:10:58.311973,1549.0,19.9,172.4,7.8,16.9
2026-09-07T13:10:58.512113,1549.0,19.9,172.4,7.1,17.3
2026-09-07T13:10:58.712245,1565.5,19.9,172.4,7.5,17.3
2026-09-07T13:10:58.912377,1525.0,19.3,172.4,7.5,17.3
2026-09-07T13:10:59.112501,1500.75,19.3,172.4,7.1,17.3
2026-09-07T13:10:59.312636,1490.5,18.6,172.4,7.1,16.9
2026-09-07T13:10:59.512768,1461.5,18.6,172.4,7.5,16.9
2026-09-07T13:10:59.712897,1466.25,18.0,172.4,7.5,18.8
2026-09-07T13:10:59.913022,1466.25,18.0,172.4,8.2,16.9
2026-09-07T13:11:00.113205,1406.25,18.0,172.4,8.2,16.9
2026-09-07T13:11:00.313341,1349.0,18.0,172.4,8.2,16.5
2026-09-07T13:11:00.513496,1369.5,18.0,172.4,11.4,19.6
2026-09-07T13:11:00.713621,1522.5,18.0,172.4,14.9,20.0
2026-09-07T13:11:00.913752,1573.25,18.0,172.4,14.1,20.4
2026-09-07T13:11:01.113902,1567.0,18.0,172.4,15.3,20.4
2026-09-07T13:11:01.314010,1599.0,18.0,172.4,17.6,21.2
2026-09-07T13:11:01.514147,1556.25,18.0,172.4,17.6,20.8
2026-09-07T13:11:01.714300,1484.25,18.0,172.4,19.2,20.4
2026-09-07T13:11:01.914477,1459.25,18.6,172.4,18.0,16.5
2026-09-07T13:11:02.114596,1420.25,18.0,172.4,11.0,16.5
2026-09-07T13:11:02.314722,1417.0,18.0,172.4,9.4,16.5
2026-09-07T13:11:02.514842,1446.75,18.0,172.4,9.4,20.0
2026-09-07T13:11:02.714985,1425.75,18.0,172.4,16.9,22.0
2026-09-07T13:11:02.915105,1442.75,18.0,172.4,21.2,20.8
2026-09-07T13:11:03.115283,1450.75,18.0,172.4,20.8,20.8
2026-09-07T13:11:03.315404,1458.5,18.6,172.4,20.8,20.8
2026-09-07T13:11:03.515545,1457.0,18.6,172.4,18.4,18.0
2026-09-07T13:11:03.715669,1458.5,18.6,172.4,14.5,18.8
2026-09-07T13:11:03.915803,1458.5,18.6,172.4,14.9,19.2
2026-09-07T13:11:04.115944,1483.5,18.6,172.4,16.9,20.8
2026-09-07T13:11:04.316074,1504.5,18.6,172.4,19.2,20.8
2026-09-07T13:11:04.516196,1494.5,18.6,172.4,19.2,21.2
2026-09-07T13:11:04.716364,1521.0,19.3,172.4,21.6,21.6
2026-09-07T13:11:04.916525,1524.0,19.3,172.4,21.2,21.6
2026-09-07T13:11:05.116674,1536.5,19.3,172.4,21.2,22.0
2026-09-07T13:11:05.316797,1551.5,19.3,172.4,21.6,22.4
2026-09-07T13:11:05.516915,1563.25,19.9,172.4,21.6,22.4
2026-09-07T13:11:05.717061,1563.25,19.9,172.4,21.2,22.0
2026-09-07T13:11:05.917186,1533.5,19.9,174.2,18.0,16.1
2026-09-07T13:11:06.117303,1552.25,19.9,174.2,10.2,18.0
2026-09-07T13:11:06.317460,1514.0,19.9,174.2,11.0,18.0
2026-09-07T13:11:06.517578,1549.0,19.9,174.2,9.8,18.0
2026-09-07T13:11:06.717731,1536.5,19.3,174.2,8.2,16.9
2026-09-07T13:11:06.917897,1490.5,19.3,174.2,7.5,16.9
2026-09-07T13:11:07.118017,1472.5,18.6,174.2,7.5,16.9
2026-09-07T13:11:07.318137,1504.5,18.6,174.2,8.2,18.0
2026-09-07T13:11:07.518258,1430.25,18.6,174.2,9.8,18.0
2026-09-07T13:11:07.718402,1471.0,18.6,174.2,9.8,18.0
2026-09-07T13:11:07.918552,1439.75,18.6,174.2,10.2,18.0
2026-09-07T13:11:08.118661,1432.75,18.6,174.2,10.2,17.6
2026-09-07T13:11:08.318784,1438.25,18.0,174.2,10.2,17.6
2026-09-07T13:11:08.518981,1424.0,18.0,174.2,10.2,17.6
2026-09-07T13:11:08.719119,1405.25,18.0,174.2,8.2,16.9
2026-09-07T13:11:08.919248,1401.5,18.0,176.0,8.2,16.9
2026-09-07T13:11:09.119734,1402.25,17.4,176.0,8.2,20.0
2026-09-07T13:11:09.319867,1414.75,17.4,176.0,15.7,20.4
2026-09-07T13:11:09.519998,1372.5,17.4,176.0,21.6,22.0
2026-09-07T13:11:09.720145,1394.5,17.4,176.0,23.5,20.8
2026-09-07T13:11:09.920243,1409.25,18.0,176.0,23.1,20.8
2026-09-07T13:11:10.120379,1406.25,18.0,176.0,23.5,20.8
2026-09-07T13:11:10.320515,1412.5,18.0,176.0,23.1,20.8
2026-09-07T13:11:10.520729,1419.5,18.0,176.0,22.7,20.8
2026-09-07T13:11:10.720888,1432.0,18.0,176.0,22.4,20.8
2026-09-07T13:11:10.921015,1435.0,18.0,176.0,22.4,20.8
2026-09-07T13:11:11.121221,1450.0,18.0,176.0,22.0,20.8
2026-09-07T13:11:11.321363,1456.25,18.0,176.0,21.6,20.8
2026-09-07T13:11:11.521505,1456.25,18.6,176.0,19.6,17.6
2026-09-07T13:11:11.721631,1433.5,18.0,176.0,14.9,18.4
2026-09-07T13:11:11.921777,1435.75,18.6,176.0,15.7,18.8
2026-09-07T13:11:12.121911,1449.0,18.6,176.0,15.3,19.2
2026-09-07T13:11:12.322062,1424.0,18.0,176.0,10.6,16.9
2026-09-07T13:11:12.522220,1431.25,18.0,176.0,8.2,16.9
2026-09-07T13:11:12.722394,1390.5,18.0,176.0,8.2,16.9
2026-09-07T13:11:12.922530,1413.25,18.0,176.0,8.2,16.9
2026-09-07T13:11:13.122653,1412.5,18.0,176.0,8.2,16.9
2026-09-07T13:11:13.322783,1392.0,17.4,176.0,8.6,16.9
2026-09-07T13:11:13.522922,1383.5,17.4,176.0,8.6,17.3
2026-09-07T13:11:13.723050,1375.75,17.4,176.0,9.0,19.2
2026-09-07T13:11:13.923170,1399.0,17.4,176.0,12.2,20.4
2026-09-07T13:11:14.123307,1377.25,17.4,176.0,20.0,22.4
2026-09-07T13:11:14.323470,1427.25,18.0,177.8,26.3,22.7
2026-09-07T13:11:14.523593,1412.5,18.0,177.8,26.7,22.0
2026-09-07T13:11:14.723716,1421.75,18.0,177.8,24.7,21.6
2026-09-07T13:11:14.923823,1438.25,18.0,177.8,23.9,20.8
2026-09-07T13:11:15.123967,1448.25,18.6,177.8,22.0,20.8
2026-09-07T13:11:15.324088,1461.5,18.6,177.8,20.8,20.4
2026-09-07T13:11:15.524212,1472.5,18.6,177.8,18.8,19.6
2026-09-07T13:11:15.724353,1486.5,18.6,177.8,17.6,19.2
2026-09-07T13:11:15.924486,1480.25,18.6,177.8,15.3,18.4
2026-09-07T13:11:16.124621,1482.0,18.6,177.8,13.7,18.8
2026-09-07T13:11:16.324766,1487.5,19.3,177.8,12.9,17.6
2026-09-07T13:11:16.524892,1488.25,18.6,177.8,10.6,18.0
2026-09-07T13:11:16.725021,1477.25,18.6,177.8,9.8,17.6
2026-09-07T13:11:16.925147,1478.0,18.6,177.8,9.4,17.3
2026-09-07T13:11:17.125293,1468.75,18.6,177.8,9.0,17.3
2026-09-07T13:11:17.325451,1457.0,18.6,179.6,8.2,17.3
2026-09-07T13:11:17.525571,1442.75,18.6,179.6,8.6,17.3
2026-09-07T13:11:17.725721,1459.25,18.6,179.6,8.2,17.3
2026-09-07T13:11:17.925861,1450.0,18.0,179.6,8.2,17.3
2026-09-07T13:11:18.125977,1438.25,18.0,179.6,8.6,17.6
2026-09-07T13:11:18.326105,1439.75,18.0,179.6,9.0,17.6
2026-09-07T13:11:18.526245,1435.0,18.0,179.6,9.0,17.3
2026-09-07T13:11:18.726405,1422.5,18.0,179.6,9.0,17.6
2026-09-07T13:11:18.926500,1434.25,18.0,179.6,12.5,19.2
2026-09-07T13:11:19.126660,1422.5,18.0,179.6,17.6,21.2
2026-09-07T13:11:19.326765,1467.75,18.0,179.6,19.2,21.6
2026-09-07T13:11:19.526934,1488.25,18.0,179.6,22.0,21.6
2026-09-07T13:11:19.727079,1461.5,18.6,179.6,22.4,21.6
2026-09-07T13:11:19.927207,1474.0,18.6,179.6,22.4,21.6
2026-09-07T13:11:20.127336,1482.0,18.6,179.6,22.0,21.6
2026-09-07T13:11:20.327477,1492.0,18.6,179.6,21.6,21.2
2026-09-07T13:11:20.527607,1502.25,18.6,179.6,21.2,21.2
2026-09-07T13:11:20.727735,1516.25,19.3,179.6,21.2,21.2
2026-09-07T13:11:20.927878,1524.0,19.3,179.6,20.4,21.2
2026-09-07T13:11:21.128028,,19.3,181.4,15.3,16.9
2026-09-07T13:11:21.461504,1518.75,19.3,181.4,15.3,16.1
2026-09-07T13:11:21.661655,1507.0,19.3,179.6,9.0,16.9
2026-09-07T13:11:21.861780,1508.5,19.3,181.4,8.2,16.9
2026-09-07T13:11:22.061909,1501.5,19.3,181.4,7.8,18.4
2026-09-07T13:11:22.262048,1524.0,19.3,181.4,10.2,20.0
2026-09-07T13:11:22.462155,1501.5,19.3,181.4,15.7,20.8
2026-09-07T13:11:22.662324,1539.75,19.3,181.4,16.9,20.8
2026-09-07T13:11:22.862469,1521.0,19.3,181.4,17.6,20.4
2026-09-07T13:11:23.062606,1524.0,19.3,181.4,14.9,18.0
2026-09-07T13:11:23.262746,1511.5,19.3,181.4,11.0,18.0
2026-09-07T13:11:23.462873,1528.0,19.3,181.4,10.2,18.0
2026-09-07T13:11:23.663022,1514.0,19.3,181.4,9.8,17.6
2026-09-07T13:11:23.863155,1523.25,19.3,181.4,8.6,16.5
2026-09-07T13:11:24.063329,1521.75,19.3,181.4,7.1,17.3
2026-09-07T13:11:24.263462,1498.25,19.3,181.4,7.5,17.3
2026-09-07T13:11:24.463587,1496.0,19.3,183.2,7.5,16.9
2026-09-07T13:11:24.663727,1481.25,18.6,183.2,7.8,16.9
2026-09-07T13:11:24.863855,1507.75,18.6,183.2,7.5,18.4
2026-09-07T13:11:25.063991,1450.75,18.6,183.2,9.0,17.6
2026-09-07T13:11:25.264118,1470.25,18.6,183.2,9.0,17.6
2026-09-07T13:11:25.464232,1432.75,18.0,183.2,7.8,16.9
2026-09-07T13:11:25.664372,1433.5,18.6,183.2,7.5,16.9
2026-09-07T13:11:25.864503,1432.0,18.0,183.2,7.8,16.9
2026-09-07T13:11:26.064629,1412.5,18.0,183.2,9.4,17.3
2026-09-07T13:11:26.264774,1400.0,18.0,183.2,9.4,17.3
2026-09-07T13:11:26.464880,1385.75,17.4,183.2,9.4,17.3
2026-09-07T13:11:26.665052,1387.5,17.4,183.2,9.8,18.0
2026-09-07T13:11:26.865186,1379.5,17.4,183.2,11.8,19.2
2026-09-07T13:11:27.065324,1417.75,17.4,183.2,17.6,19.6
2026-09-07T13:11:27.265483,1363.25,17.4,183.2,18.0,19.6
2026-09-07T13:11:27.465593,1369.5,17.4,183.2,18.4,19.2
2026-09-07T13:11:27.665750,1377.25,17.4,183.2,17.6,18.8
2026-09-07T13:11:27.865914,1369.5,17.4,183.2,14.1,17.6
2026-09-07T13:11:28.066035,1347.5,17.4,183.2,12.2,18.0
2026-09-07T13:11:28.266171,1373.25,17.4,183.2,12.9,18.0
2026-09-07T13:11:28.466298,1366.25,17.4,183.2,12.9,18.0
2026-09-07T13:11:28.666450,1362.5,17.4,183.2,16.9,19.2
2026-09-07T13:11:28.866580,1353.75,17.4,183.2,20.0,21.2
2026-09-07T13:11:29.066720,1373.25,17.4,183.2,22.7,20.4
2026-09-07T13:11:29.266876,1374.0,17.4,183.2,22.0,20.0
2026-09-07T13:11:29.467002,1368.75,17.4,183.2,20.4,17.3
2026-09-07T13:11:29.667141,1355.25,17.4,183.2,13.7,18.0
2026-09-07T13:11:29.867264,1372.5,17.4,183.2,12.5,18.0
2026-09-07T13:11:30.067378,1342.0,17.4,183.2,13.3,18.0
2026-09-07T13:11:30.267512,1364.75,17.4,183.2,12.5,18.0
2026-09-07T13:11:30.467646,1357.0,17.4,183.2,12.2,18.0
2026-09-07T13:11:30.667769,1350.0,17.4,183.2,12.9,18.8
2026-09-07T13:11:30.867881,1354.5,17.4,183.2,14.9,18.4
2026-09-07T13:11:31.068014,1351.5,17.4,183.2,13.7,18.0
2026-09-07T13:11:31.268148,1350.0,17.4,183.2,13.7,17.6
