timestamp,quat_i,quat_j,quat_k,quat_real,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2026-09-07T13:10:16.230751,0.45587158203125,0.46282958984375,0.54644775390625,0.52850341796875,0.2109375,-0.08203125,-0.18359375,-0.0078125,-0.16796875,-0.0078125
2026-09-07T13:10:16.329110,0.45794677734375,0.4605712890625,0.54449462890625,0.53070068359375,0.05078125,-0.1328125,-0.03125,-0.0078125,-0.171875,-0.013671875
2026-09-07T13:10:16.439022,0.46246337890625,0.45599365234375,0.54052734375,0.5347900390625,0.203125,-0.34765625,-0.25,-0.009765625,-0.166015625,-0.01171875
2026-09-07T13:10:16.528915,0.466064453125,0.45135498046875,0.53680419921875,0.53936767578125,0.41796875,-0.0625,0.1171875,-0.0078125,-0.166015625,-0.029296875
2026-09-07T13:10:16.644831,0.46978759765625,0.44696044921875,0.53265380859375,0.5438232421875,-0.2578125,0.02734375,0.109375,-0.01953125,-0.16796875,-0.017578125
2026-09-07T13:10:16.728803,0.47344970703125,0.44219970703125,0.52838134765625,0.5487060546875,-0.06640625,0.07421875,0.75,-0.015625,-0.181640625,-0.013671875
2026-09-07T13:10:16.839206,0.4775390625,0.43707275390625,0.52398681640625,0.553466796875,-0.203125,0.3515625,0.57421875,-0.013671875,-0.185546875,-0.015625
2026-09-07T13:10:16.928606,0.48162841796875,0.43133544921875,0.51959228515625,0.55853271484375,-0.2578125,-0.09375,0.27734375,-0.015625,-0.203125,-0.009765625
2026-09-07T13:10:17.049622,0.4866943359375,0.42535400390625,0.51458740234375,0.5633544921875,-0.41796875,-0.4296875,0.0390625,0.0234375,-0.21875,0.00390625
2026-09-07T13:10:17.140247,0.49261474609375,0.4189453125,0.509521484375,0.567626953125,-0.17578125,-0.19140625,0.375,0.0,-0.216796875,-0.005859375
2026-09-07T13:10:17.239379,0.49774169921875,0.4127197265625,0.5042724609375,0.5723876953125,-0.10546875,0.20703125,0.07421875,-0.02734375,-0.212890625,-0.01953125
2026-09-07T13:10:17.337299,0.5018310546875,0.4068603515625,0.49871826171875,-1.422119140625,-0.2265625,0.328125,0.19140625,-0.0078125,-0.208984375,-0.0078125
2026-09-07T13:10:17.478838,0.510498046875,0.394775390625,0.48779296875,0.587890625,0.0234375,0.4921875,0.3203125,-0.0234375,-0.208984375,-0.025390625
2026-09-07T13:10:17.527706,0.51226806640625,0.3912353515625,0.4853515625,0.5906982421875,-0.43359375,0.15234375,-0.1640625,-0.03125,-0.216796875,-0.00390625
2026-09-07T13:10:17.664958,0.51446533203125,0.38787841796875,0.482666015625,0.59320068359375,-0.390625,-0.0625,-0.0859375,-0.017578125,-0.216796875,-0.017578125
2026-09-07T13:10:17.743360,0.52020263671875,0.37725830078125,0.47491455078125,0.60125732421875,-0.25390625,-0.59765625,0.45703125,-0.05078125,-0.216796875,-0.0078125
2026-09-07T13:10:17.844307,0.5220947265625,0.37396240234375,0.47216796875,0.60382080078125,-0.19140625,-0.3203125,0.71484375,0.00390625,-0.20703125,-0.009765625
2026-09-07T13:10:17.944285,0.52642822265625,0.36810302734375,0.4661865234375,0.6082763671875,-0.3828125,0.18359375,0.10546875,0.01171875,-0.2109375,-0.037109375
2026-09-07T13:10:18.041393,0.530517578125,0.36236572265625,0.459716796875,0.61309814453125,-0.390625,0.30859375,0.01953125,-0.00390625,-0.224609375,-0.00390625
2026-09-07T13:10:18.142528,0.53466796875,0.35577392578125,0.4534912109375,0.61798095703125,-0.3359375,0.5390625,0.234375,0.009765625,-0.21875,0.0078125
2026-09-07T13:10:18.243452,0.53887939453125,0.34881591796875,0.44775390625,0.6224365234375,-0.32421875,0.0,0.2578125,-0.021484375,-0.21875,0.03515625
2026-09-07T13:10:18.342865,0.54278564453125,0.341552734375,0.44244384765625,0.62689208984375,-0.3984375,0.16015625,-0.3125,-0.044921875,-0.216796875,0.0078125
2026-09-07T13:10:18.440843,0.54608154296875,0.33349609375,0.4375,0.63177490234375,-0.33203125,-0.0234375,0.203125,-0.03515625,-0.216796875,0.01953125
2026-09-07T13:10:18.540440,0.5498046875,0.3255615234375,0.4326171875,0.63604736328125,-0.0859375,-0.16796875,0.4453125,-0.01171875,-0.212890625,-0.01953125
2026-09-07T13:10:18.640998,0.55316162109375,0.3184814453125,0.42694091796875,0.64056396484375,-0.1328125,-0.20703125,0.1328125,-0.01171875,-0.216796875,-0.029296875
2026-09-07T13:10:18.740446,0.55645751953125,0.3123779296875,0.420166015625,0.64520263671875,-0.66015625,0.109375,0.20703125,-0.00390625,-0.21484375,-0.037109375
2026-09-07T13:10:18.842768,0.5596923828125,0.30609130859375,0.41314697265625,0.64990234375,-0.35546875,-0.50390625,0.171875,0.009765625,-0.216796875,-0.0234375
2026-09-07T13:10:18.942918,0.5633544921875,0.29998779296875,0.40606689453125,0.654052734375,-0.15625,-0.47265625,-0.21484375,0.009765625,-0.2109375,-0.056640625
2026-09-07T13:10:19.051919,0.56634521484375,0.2943115234375,0.39886474609375,0.658447265625,-0.953125,-0.04296875,-0.12890625,0.025390625,-0.19921875,0.005859375
2026-09-07T13:10:19.142683,0.57183837890625,0.286376953125,0.3890380859375,0.66302490234375,-0.921875,0.8046875,-1.24609375,0.033203125,-0.185546875,-0.017578125
2026-09-07T13:10:19.252879,0.5731201171875,0.28326416015625,0.38653564453125,0.66473388671875,-0.5,0.9609375,-1.1015625,-0.05078125,-0.158203125,-0.0234375
2026-09-07T13:10:19.342996,0.5748291015625,0.27459716796875,0.37969970703125,0.67083740234375,-0.81640625,0.046875,-0.65625,-0.0390625,-0.154296875,0.00390625
2026-09-07T13:10:19.451856,0.5755615234375,0.27227783203125,0.377197265625,0.67254638671875,-1.11328125,0.38671875,-0.97265625,-0.041015625,-0.154296875,0.005859375
2026-09-07T13:10:19.542871,0.5772705078125,0.2637939453125,0.37115478515625,0.67779541015625,-0.69921875,0.1640625,-0.40625,-0.021484375,-0.1484375,0.013671875
2026-09-07T13:10:19.650760,0.578125,0.2613525390625,0.36920166015625,0.6790771484375,-0.82421875,0.4296875,-0.328125,-0.017578125,-0.1484375,-0.013671875
2026-09-07T13:10:19.741911,0.5806884765625,0.2548828125,0.36181640625,0.683349609375,-0.84375,-0.06640625,-0.7734375,-0.037109375,-0.15234375,-0.01171875
2026-09-07T13:10:19.851652,0.58111572265625,0.2525634765625,0.359375,0.68505859375,-0.8359375,-0.375,-0.54296875,-0.02734375,-0.130859375,-0.01171875
2026-09-07T13:10:19.942150,0.582763671875,0.2467041015625,0.35260009765625,0.68939208984375,-0.546875,-0.14453125,-0.49609375,-0.013671875,-0.125,-0.029296875
2026-09-07T13:10:20.050274,0.5833740234375,0.24517822265625,0.3502197265625,0.69061279296875,-0.07421875,0.42578125,-0.015625,-0.0234375,-0.107421875,0.001953125
2026-09-07T13:10:20.142293,0.5888671875,0.24908447265625,0.3369140625,0.69110107421875,-0.328125,0.1875,-0.09765625,0.00390625,-0.10546875,0.0078125
2026-09-07T13:10:20.250944,0.59014892578125,0.24737548828125,0.33544921875,0.69140625,0.1171875,-0.5546875,-0.3125,0.005859375,-0.078125,0.005859375
2026-09-07T13:10:20.348580,0.5928955078125,0.24359130859375,0.33154296875,0.69219970703125,0.1015625,0.1953125,-1.20703125,-0.05078125,-0.0625,-0.01171875
2026-09-07T13:10:20.441224,0.5924072265625,0.2412109375,0.32952880859375,0.6944580078125,0.03125,0.46484375,-1.1484375,-0.0390625,-0.064453125,-0.021484375
2026-09-07T13:10:20.549793,0.59185791015625,0.2401123046875,0.3284912109375,0.69580078125,0.01171875,0.41015625,-0.56640625,-0.02734375,-0.0625,-0.033203125
2026-09-07T13:10:20.648662,0.59100341796875,0.237548828125,0.32464599609375,0.69921875,-0.39453125,-0.39453125,0.22265625,-0.01953125,-0.0546875,-0.00390625
2026-09-07T13:10:20.749822,0.59136962890625,0.23602294921875,0.32269287109375,0.70037841796875,-0.1796875,0.0546875,-0.54296875,0.00390625,-0.0546875,-0.005859375
2026-09-07T13:10:20.869107,0.59246826171875,0.23419189453125,0.319091796875,0.70166015625,-0.1875,0.31640625,-0.64453125,0.00390625,-0.052734375,-0.033203125
2026-09-07T13:10:20.950641,0.5926513671875,0.233642578125,-1.6822509765625,0.7022705078125,0.37890625,-0.2578125,-0.7109375,-0.009765625,-0.052734375,-0.0390625
2026-09-07T13:10:21.040047,0.5931396484375,0.23291015625,0.31488037109375,0.70343017578125,-0.07421875,0.5078125,-0.47265625,-0.0078125,-0.056640625,-0.01953125
2026-09-07T13:10:21.169279,0.59490966796875,0.23095703125,0.311767578125,0.7039794921875,-0.37109375,0.5,-0.41015625,-0.001953125,-0.0546875,0.015625
2026-09-07T13:10:21.270923,0.6004638671875,0.2374267578125,0.30316162109375,0.70086669921875,-0.33984375,-0.28125,-0.44921875,0.025390625,-0.048828125,0.00390625
2026-09-07T13:10:21.365673,0.60693359375,0.24658203125,0.2930908203125,0.6964111328125,0.29296875,-0.16796875,-0.71875,0.05078125,-0.029296875,-0.0078125
2026-09-07T13:10:21.463323,0.610107421875,0.249267578125,0.28936767578125,0.6942138671875,0.203125,-0.06640625,-0.86328125,0.041015625,-0.017578125,0.005859375
2026-09-07T13:10:21.562705,0.6126708984375,0.25146484375,0.28631591796875,0.6923828125,0.31640625,0.171875,-0.30859375,0.037109375,-0.017578125,-0.029296875
2026-09-07T13:10:21.660621,0.61468505859375,0.25372314453125,0.28289794921875,0.69122314453125,0.37109375,-0.87109375,-0.484375,0.046875,-0.0234375,-0.044921875
2026-09-07T13:10:21.761905,0.61651611328125,0.255859375,0.27947998046875,0.690185546875,0.01953125,0.19140625,-0.71875,0.01171875,-0.021484375,-0.0234375
2026-09-07T13:10:21.864000,0.61669921875,0.256591796875,0.27789306640625,0.69036865234375,0.03515625,0.73046875,-0.8515625,-0.037109375,-0.015625,0.005859375
2026-09-07T13:10:21.963267,0.6168212890625,0.25726318359375,0.27691650390625,0.6904296875,0.08203125,0.69140625,-1.01171875,-0.0703125,-0.0078125,0.015625
2026-09-07T13:10:22.078266,0.61712646484375,0.2572021484375,0.27685546875,0.690185546875,0.1328125,0.33984375,0.046875,-0.015625,-0.001953125,0.01953125
2026-09-07T13:10:22.161287,0.6181640625,0.25701904296875,0.2772216796875,0.68914794921875,-0.05078125,-0.3203125,-0.15234375,-0.009765625,0.0,0.0390625
2026-09-07T13:10:22.263141,0.61956787109375,0.25634765625,0.27764892578125,0.68798828125,0.25390625,0.0546875,-0.3125,-0.001953125,-0.0078125,0.029296875
2026-09-07T13:10:22.363082,0.62066650390625,0.2562255859375,0.277099609375,0.687255859375,0.34765625,-0.18359375,-0.40625,0.021484375,-0.015625,-0.015625
2026-09-07T13:10:22.462520,0.62139892578125,0.25653076171875,0.27593994140625,0.68701171875,0.30859375,0.27734375,-0.56640625,-0.01953125,-0.013671875,-0.015625
2026-09-07T13:10:22.563016,0.621826171875,0.25732421875,0.274658203125,0.68682861328125,0.171875,-0.03125,-0.12890625,-0.00390625,-0.00390625,-0.0234375
2026-09-07T13:10:22.663829,0.62298583984375,0.2584228515625,0.27349853515625,0.685791015625,0.1015625,0.31640625,-0.1875,0.015625,-0.001953125,-0.021484375
2026-09-07T13:10:22.760178,0.62432861328125,0.2591552734375,0.2724609375,0.6846923828125,0.0625,-0.11328125,-0.03515625,0.009765625,-0.00390625,0.0
