timestamp,imu_quat_i,imu_quat_j,imu_quat_k,imu_quat_real,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,obd_rpm,obd_speed,obd_coolant_temp,obd_engine_load,obd_throttle_pos,gnss_fix_quality,gnss_num_satellites,gnss_latitude,gnss_longitude,gnss_altitude_m,gnss_hdop,gnss_speed_knots,gnss_course_deg
2026-09-07 15:08:00.693769,0.5001220703125,0.4998779296875,0.499755859375,0.500244140625,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2026-09-07 15:08:00.812701,0.50030517578125,0.49957275390625,0.49945068359375,0.50067138671875,0.23046875,9.34375,0.375,0.0078125,-0.017578125,-0.015625,1630.25,51.6,190.4,25.1,23.1,,,,,,,,
2026-09-07 15:08:00.904594,0.50091552734375,0.49908447265625,0.49835205078125,0.5015869140625,0.23046875,8.7890625,0.40625,0.0,-0.015625,-0.009765625,1630.25,51.6,190.4,25.1,23.1,,,,,,,,
2026-09-07 15:08:01.012593,0.50091552734375,0.49896240234375,0.498046875,0.50201416015625,0.296875,8.953125,0.12890625,-0.001953125,-0.017578125,0.0,1633.5,51.6,190.4,23.5,22.7,,,,,,,,
2026-09-07 15:08:01.104738,0.49755859375,0.489990234375,0.50543212890625,0.5068359375,-0.0078125,8.46484375,0.08203125,-0.009765625,-0.017578125,0.001953125,1633.5,51.6,190.4,23.5,22.7,,,,,,,,
2026-09-07 15:08:01.211781,0.49749755859375,0.4892578125,0.505615234375,0.50738525390625,0.21484375,8.55859375,0.49609375,0.001953125,-0.01953125,-0.009765625,1632.0,51.6,190.4,22.4,22.7,,,,,,,,
2026-09-07 15:08:01.311960,0.4976806640625,0.48834228515625,0.50506591796875,0.5086669921875,0.03125,7.59765625,0.44921875,0.00390625,-0.013671875,-0.01953125,1632.0,51.6,190.4,22.4,22.7,,,,,,,,
2026-09-07 15:08:01.413131,0.49774169921875,0.48846435546875,0.50408935546875,0.50946044921875,0.13671875,7.62109375,0.12890625,0.013671875,-0.01953125,0.0,1624.0,51.6,190.4,22.0,22.4,,,,,,,,
2026-09-07 15:08:01.512451,0.49847412109375,0.488525390625,0.503173828125,0.5096435546875,-0.046875,7.3984375,0.3125,0.0234375,-0.017578125,0.001953125,1624.0,51.6,190.4,22.0,22.4,,,,,,,,
2026-09-07 15:08:01.612073,0.499267578125,0.48809814453125,0.50262451171875,0.50970458984375,-0.1484375,0.1796875,-0.046875,0.017578125,-0.021484375,0.005859375,1626.5,51.6,190.4,20.8,22.0,,,,,,,,
2026-09-07 15:08:01.712817,0.4998779296875,0.48773193359375,0.5020751953125,0.510009765625,-0.140625,0.109375,0.0078125,0.03125,-0.017578125,-0.015625,1626.5,51.6,190.4,20.8,22.0,,,,,,,,
2026-09-07 15:08:01.813083,0.5006103515625,0.48748779296875,0.50140380859375,0.51025390625,-0.1015625,0.1328125,0.078125,0.001953125,-0.017578125,0.017578125,1625.0,51.6,190.4,20.8,21.6,,,,,,,,
2026-09-07 15:08:01.913071,0.50140380859375,0.48681640625,0.501220703125,0.51031494140625,-0.09375,0.4375,-0.28125,0.01953125,-0.013671875,0.015625,1625.0,51.6,190.4,20.8,21.6,,,,,,,,
2026-09-07 15:08:02.012043,0.50250244140625,0.4859619140625,0.501220703125,0.510009765625,-0.0390625,0.58984375,-0.2578125,-0.005859375,-0.015625,0.015625,1621.0,51.6,190.4,18.8,20.8,,,,,,,,
2026-09-07 15:08:02.117145,0.5032958984375,0.485595703125,0.50091552734375,0.5098876953125,0.12109375,-0.1171875,-0.1328125,-0.01171875,-0.00390625,0.0,1621.0,51.6,190.4,18.8,20.8,,,,,,,,
2026-09-07 15:08:02.211800,0.5037841796875,0.48577880859375,0.5003662109375,0.509765625,0.01953125,0.01953125,0.13671875,-0.0234375,-0.0078125,0.0078125,1623.25,51.0,190.4,18.4,20.8,,,,,,,,
2026-09-07 15:08:02.321843,0.5048828125,0.4854736328125,0.49993896484375,0.5093994140625,-0.31640625,0.5390625,-0.078125,-0.015625,-0.01171875,0.005859375,1623.25,51.0,190.4,18.4,20.8,,,,,,,,
2026-09-07 15:08:02.412182,0.5050048828125,0.4853515625,0.49981689453125,0.50946044921875,0.08203125,-0.08984375,0.09765625,-0.009765625,-0.013671875,0.001953125,1614.75,51.0,190.4,18.4,20.8,,,,,,,,
2026-09-07 15:08:02.521339,0.505859375,0.48565673828125,0.4986572265625,0.50946044921875,-0.0390625,-0.28515625,0.0234375,0.0,-0.013671875,-0.0078125,1614.75,51.0,190.4,18.4,20.8,,,,,,,,
2026-09-07 15:08:02.599711,0.5059814453125,0.48583984375,0.49822998046875,0.5096435546875,0.04296875,-0.3203125,0.0078125,-0.00390625,-0.013671875,-0.021484375,1614.0,51.0,190.4,18.4,20.8,,,,,,,,
2026-09-07 15:08:02.724273,0.5059814453125,0.48602294921875,0.49713134765625,0.51055908203125,-0.25390625,-0.3046875,-0.0390625,0.0078125,-0.015625,-0.03515625,1614.0,51.0,190.4,18.4,20.8,,,,,,,,
