timestamp,imu_quat_i,imu_quat_j,imu_quat_k,imu_quat_real,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,obd_rpm,obd_speed,obd_coolant_temp,obd_engine_load,obd_throttle_pos,gnss_fix_quality,gnss_num_satellites,gnss_latitude,gnss_longitude,gnss_altitude_m,gnss_hdop,gnss_speed_knots,gnss_course_deg
2026-09-07 15:36:04.376742,0.5,0.50006103515625,0.49993896484375,0.5,0.48828125,9.3671875,0.3046875,0.0,0.0,0.0,,,,,,,,,,,,,
2026-09-07 15:36:04.506480,0.5001220703125,0.50030517578125,0.4996337890625,0.5,0.453125,9.265625,0.296875,-0.001953125,-0.001953125,-0.00390625,,,,,,,,,,,,,
2026-09-07 15:36:04.605246,0.5001220703125,0.5003662109375,0.49951171875,0.5,0.4375,9.140625,0.25390625,-0.001953125,-0.001953125,-0.005859375,,,,,,,,,,,,,
2026-09-07 15:36:04.702994,0.5029296875,0.4879150390625,0.511474609375,0.4974365234375,0.4296875,8.859375,0.3203125,0.009765625,-0.001953125,-0.001953125,,,,,,,,,,,,,
2026-09-07 15:36:04.789997,0.50439453125,0.48223876953125,0.51690673828125,0.495849609375,-0.015625,-0.046875,-0.01953125,0.00390625,-0.001953125,-0.0078125,840.5,1.2,199.4,30.2,17.6,,,,,,,,
2026-09-07 15:36:04.877648,0.50439453125,0.482177734375,0.516845703125,0.4959716796875,0.0,0.03125,-0.05078125,0.001953125,0.0,-0.005859375,840.5,1.2,199.4,30.2,17.6,,,,,,,,
2026-09-07 15:36:04.999160,0.50433349609375,0.48211669921875,0.51690673828125,0.4959716796875,-0.046875,0.16796875,-0.02734375,0.001953125,0.009765625,0.0,832.75,1.2,199.4,30.2,17.6,,,,,,,,
2026-09-07 15:36:05.089897,0.50408935546875,0.4825439453125,0.51702880859375,0.49566650390625,-0.09375,0.046875,0.00390625,0.0078125,0.009765625,0.0,832.75,1.2,199.4,30.2,17.6,,,,,,,,
2026-09-07 15:36:05.198830,0.50439453125,0.48394775390625,0.51666259765625,0.49444580078125,-0.10546875,-0.0703125,0.05078125,0.03515625,0.017578125,0.009765625,830.0,1.2,199.4,29.4,17.6,,,,,,,,
2026-09-07 15:36:05.297060,0.50457763671875,0.48468017578125,0.51641845703125,0.49371337890625,0.015625,-0.0078125,-0.04296875,0.044921875,0.029296875,0.009765625,830.0,1.2,199.4,29.4,17.6,,,,,,,,
2026-09-07 15:36:05.396924,0.50494384765625,0.4864501953125,0.51611328125,0.49200439453125,-0.0234375,0.078125,-0.21875,0.033203125,0.033203125,0.01171875,811.0,1.9,199.4,30.2,20.4,,,,,,,,
2026-09-07 15:36:05.476373,0.50494384765625,0.4881591796875,0.51605224609375,0.4903564453125,0.0625,0.12109375,-0.55859375,0.025390625,0.03515625,0.009765625,811.0,1.9,199.4,30.2,20.4,,,,,,,,
2026-09-07 15:36:05.583872,0.5047607421875,0.48919677734375,0.51617431640625,0.4893798828125,-0.0234375,0.17578125,-0.54296875,0.00390625,0.078125,0.0,941.0,1.9,199.4,55.3,22.0,,,,,,,,
2026-09-07 15:36:05.677068,0.504150390625,0.49505615234375,0.515625,0.484619140625,0.375,0.06640625,-0.2421875,-0.01171875,0.083984375,0.00390625,941.0,1.9,199.4,55.3,22.0,,,,,,,,
2026-09-07 15:36:05.801102,0.50079345703125,0.498046875,0.51953125,0.4808349609375,0.859375,0.13671875,0.03515625,-0.001953125,0.109375,0.015625,1328.0,2.5,199.4,34.1,17.3,,,,,,,,
2026-09-07 15:36:05.897258,0.49957275390625,0.49945068359375,0.52117919921875,0.4788818359375,0.96484375,-0.36328125,-0.36328125,0.009765625,0.14453125,0.01953125,1328.0,2.5,199.4,34.1,17.3,,,,,,,,
2026-09-07 15:36:05.997943,0.49493408203125,0.5050048828125,0.5269775390625,0.4715576171875,0.83984375,-0.1328125,-0.39453125,0.0,0.17578125,0.01953125,1371.0,2.5,197.6,26.7,21.6,,,,,,,,
2026-09-07 15:36:06.096237,0.4930419921875,0.507080078125,0.529296875,0.4686279296875,0.78515625,-0.24609375,-0.1796875,0.029296875,0.19921875,0.03515625,1371.0,2.5,197.6,26.7,21.6,,,,,,,,
2026-09-07 15:36:06.197066,0.4874267578125,0.5147705078125,0.5364990234375,0.457763671875,0.609375,-0.23828125,-0.17578125,0.02734375,0.220703125,0.0234375,1370.25,3.1,197.6,25.5,21.6,,,,,,,,
2026-09-07 15:36:06.282197,0.486328125,0.51812744140625,-1.46160888671875,0.45294189453125,0.70703125,0.375,-0.890625,0.015625,0.24609375,0.015625,1370.25,3.1,197.6,25.5,21.6,,,,,,,,
2026-09-07 15:36:06.384668,0.482666015625,0.52447509765625,0.5435791015625,0.44317626953125,0.53125,0.18359375,-0.65234375,0.01953125,0.287109375,0.048828125,1375.0,3.7,197.6,25.5,22.0,,,,,,,,
2026-09-07 15:36:06.584185,0.4710693359375,0.5361328125,-1.4410400390625,0.422119140625,-0.046875,0.18359375,-0.98828125,-0.0078125,0.318359375,0.060546875,1373.0,4.3,197.6,25.9,22.0,2.0,12.0,36.964688,-122.04186116666666,18.9,0.58,,
2026-09-07 15:36:06.684660,0.4688720703125,0.5452880859375,0.5635986328125,0.40643310546875,0.1796875,0.10546875,-0.4296875,-0.005859375,0.373046875,0.046875,1373.0,4.3,197.6,25.9,22.0,2.0,12.0,36.964688,-122.04186116666666,18.9,0.58,,
2026-09-07 15:36:06.784600,0.4677734375,0.5574951171875,0.56640625,0.38677978515625,-0.2890625,-0.27734375,-0.09765625,0.021484375,0.15625,0.0390625,1390.0,5.0,195.8,26.3,21.6,2.0,12.0,36.964688,-122.04186116666666,18.9,0.58,,
2026-09-07 15:36:06.885067,0.4627685546875,0.5682373046875,0.57177734375,0.3687744140625,-0.46875,-0.1484375,0.23828125,0.017578125,0.38671875,0.03125,1390.0,5.0,195.8,26.3,21.6,2.0,12.0,36.964688,-122.04186116666666,18.9,0.58,,
2026-09-07 15:36:06.990301,0.45501708984375,0.57684326171875,0.5784912109375,0.3543701171875,-0.4765625,0.48828125,0.046875,-0.009765625,0.376953125,0.04296875,1399.0,5.0,195.8,23.5,21.6,2.0,12.0,36.964688,-122.04186116666666,18.9,0.58,,
2026-09-07 15:36:07.083442,0.44525146484375,0.582275390625,0.5880126953125,0.34197998046875,-0.9296875,0.14453125,0.34375,-0.025390625,0.40625,0.060546875,1399.0,5.0,195.8,23.5,21.6,2.0,12.0,36.964688,-122.04186116666666,18.9,0.58,,
2026-09-07 15:36:07.188547,0.434814453125,0.58770751953125,0.59796142578125,0.32861328125,-0.25,-0.078125,0.53515625,0.009765625,0.40234375,0.029296875,1296.75,5.6,195.8,21.2,21.6,2.0,12.0,36.964688,-122.04186116666666,18.9,0.58,,
2026-09-07 15:36:07.283806,0.423583984375,0.5938720703125,0.60662841796875,0.3160400390625,-1.109375,0.10546875,-0.40234375,-0.2890625,0.376953125,0.0,1296.75,5.6,195.8,21.2,21.6,2.0,12.0,36.964688,-122.04186116666666,18.9,0.58,,
