timestamp,fused_x_m,fused_y_m,fused_heading_deg,fused_speed_mph
2026-09-03 16:18:23.117516,0.0,0.0,0.0,0.0
2026-09-03 16:18:23.266876,0.0,0.0,0.0,0.0
2026-09-03 16:18:23.345864,0.0,0.0,0.0,0.0
2026-09-03 16:18:23.443576,0.0,0.0,0.0,0.0
2026-09-03 16:18:23.545482,0.0,0.0,0.0,0.0
2026-09-03 16:18:23.643148,0.0,0.0,0.0,0.0
2026-09-03 16:18:23.745829,0.0,0.0,0.0,0.0
2026-09-03 16:18:23.844986,0.0,0.0,0.0,0.0
2026-09-03 16:18:23.946204,0.0,0.0,0.0,0.0
2026-09-03 16:18:24.043997,0.0,0.0,0.0,0.0
2026-09-03 16:18:24.142303,0.0,0.0,0.0,0.0
2026-09-03 16:18:24.244521,0.0,0.0,0.0,0.0
2026-09-03 16:18:24.345894,0.0,0.0,0.0,0.0
2026-09-03 16:18:24.444780,0.0,0.0,0.0,0.0
2026-09-03 16:18:24.546331,0.0,0.0,0.0,0.0
2026-09-03 16:18:24.644284,0.0,0.0,0.0,0.0
2026-09-03 16:18:24.754461,0.0,0.0,0.0,0.0
2026-09-03 16:18:24.844389,0.0,0.0,0.0,0.0
2026-09-03 16:18:24.952251,0.0,0.0,0.0,0.0
2026-09-03 16:18:25.053197,0.0,0.0,0.0,0.0
2026-09-03 16:18:25.141842,0.0,0.0,0.0,0.0
2026-09-03 16:18:25.242242,0.0,0.0,0.0,0.0
2026-09-03 16:18:25.341108,0.0,0.0,0.0,0.0
2026-09-03 16:18:25.441856,0.0,0.0,0.0,0.0
2026-09-03 16:18:25.542758,0.0,0.0,0.0,0.0
2026-09-03 16:18:25.642387,0.0,0.0,0.0,0.0
2026-09-03 16:18:25.740716,0.0,0.0,0.0,0.0
2026-09-03 16:18:25.835669,0.0,0.0,0.0,0.0
2026-09-03 16:18:25.941221,0.0,0.0,0.0,0.0
2026-09-03 16:18:26.041207,0.0,0.0,0.0,0.0
2026-09-03 16:18:26.141349,0.0,0.0,0.0,0.0
2026-09-03 16:18:26.241475,0.0,0.0,0.0,0.0
2026-09-03 16:18:26.349819,0.0,0.0,0.0,0.0
2026-09-03 16:18:26.442075,0.0,0.0,0.0,0.0
2026-09-03 16:18:26.549447,0.0,0.0,0.0,0.0
2026-09-03 16:18:26.641989,0.0,0.0,0.0,0.0
2026-09-03 16:18:26.756910,0.0,0.0,0.0,0.0
2026-09-03 16:18:26.853329,0.0,0.0,0.0,0.0
2026-09-03 16:18:26.950111,0.0,0.0,0.0,0.0
2026-09-03 16:18:27.050747,0.0,0.0,0.0,0.0
2026-09-03 16:18:27.152282,0.0,0.0,0.0,0.0
2026-09-03 16:18:27.251460,0.0,0.0,0.0,0.0
2026-09-03 16:18:27.354004,0.0,0.0,0.0,0.0
2026-09-03 16:18:27.451244,0.0,0.0,0.0,0.0
2026-09-03 16:18:27.550640,0.0,0.0,0.0,0.0
2026-09-03 16:18:27.651459,0.0,0.0,0.0,0.0
2026-09-03 16:18:27.751631,0.0,0.0,0.0,0.0
2026-09-03 16:18:27.852192,0.0,0.0,0.0,0.0
2026-09-03 16:18:27.966566,0.0,0.0,0.0,0.0
2026-09-03 16:18:28.068551,0.0,0.0,0.0,0.0
2026-09-03 16:18:28.168350,0.0,0.0,0.0,0.0
2026-09-03 16:18:28.256635,0.0,0.0,0.0,0.0
2026-09-03 16:18:28.382181,0.0,0.0,0.0,0.0
2026-09-03 16:18:28.455061,0.0,0.0,0.0,0.0
2026-09-03 16:18:28.553888,0.0,0.0,0.0,0.0
2026-09-03 16:18:28.653391,0.0,0.0,0.0,0.0
2026-09-03 16:18:28.753227,0.0,0.0,0.0,0.0
2026-09-03 16:18:28.845002,0.0,0.0,0.0,0.0
2026-09-03 16:18:29.069297,0.0,0.0,0.0,0.0
2026-09-03 16:18:29.163591,0.0,0.0,0.0,0.0
2026-09-03 16:18:29.292222,0.0,0.0,0.0,0.0
2026-09-03 16:18:29.377235,0.0,0.0,0.0,0.0
2026-09-03 16:18:29.478778,0.0,0.0,0.0,0.0
2026-09-03 16:18:29.578944,0.0,0.0,0.0,0.0
2026-09-03 16:18:29.679913,0.0,0.0,0.0,0.0
2026-09-03 16:18:29.778981,0.0,0.0,0.0,0.0
2026-09-03 16:18:29.875830,0.0,0.0,0.0,0.0
2026-09-03 16:18:29.975591,0.0,0.0,0.0,0.0
2026-09-03 16:18:30.074804,0.0,0.0,0.0,0.0
2026-09-03 16:18:30.177361,0.0,0.0,0.0,0.0
2026-09-03 16:18:30.278726,0.0,0.0,0.0,0.0
2026-09-03 16:18:30.426112,0.0,0.0,0.0,0.0
2026-09-03 16:18:30.460128,0.0,0.0,0.0,0.0
2026-09-03 16:18:30.578466,0.0,0.0,0.0,0.0
2026-09-03 16:18:30.678373,0.0,0.0,0.0,0.0
2026-09-03 16:18:30.781090,0.0,0.0,0.0,0.0
2026-09-03 16:18:30.882264,0.0,0.0,0.0,0.0
2026-09-03 16:18:30.978646,0.0,0.0,0.0,0.0
2026-09-03 16:18:31.078033,0.0,0.0,0.0,0.0
2026-09-03 16:18:31.187865,0.0,0.0,0.0,0.0
2026-09-03 16:18:31.277696,0.0,0.0,0.0,0.0
2026-09-03 16:18:31.396602,0.0,0.0,0.0,0.0
2026-09-03 16:18:31.487743,0.0,0.0,0.0,0.0
2026-09-03 16:18:31.588149,0.0,0.0,0.0,0.0
2026-09-03 16:18:31.674946,0.0,0.0,0.0,0.0
2026-09-03 16:18:31.777775,0.0,0.0,0.0,0.0
2026-09-03 16:18:31.891109,0.0,0.0,0.0,0.0
2026-09-03 16:18:31.977698,0.0,0.0,0.0,0.0
2026-09-03 16:18:32.086399,0.0,0.0,0.0,0.0
2026-09-03 16:18:32.175823,0.0,0.0,0.0,0.0
2026-09-03 16:18:32.287189,0.0,0.0,0.0,0.0
2026-09-03 16:18:32.375813,0.0,0.0,0.0,0.0
2026-09-03 16:18:32.485539,0.0,0.0,0.0,0.0
2026-09-03 16:18:32.585828,0.0,0.0,0.0,0.0
2026-09-03 16:18:32.687652,0.0,0.0,0.0,0.0
2026-09-03 16:18:32.785858,0.0,0.0,0.0,0.0
2026-09-03 16:18:32.884256,0.0,0.0,0.0,0.0
2026-09-03 16:18:32.988485,0.0,0.0,0.0,0.0
2026-09-03 16:18:33.089855,0.0,0.0,0.0,0.0
2026-09-03 16:18:33.213119,0.0,0.0,0.0,0.0
2026-09-03 16:18:33.269964,0.0,0.0,0.0,0.0
2026-09-03 16:18:33.402208,0.0,0.0,0.0,0.0
2026-09-03 16:18:33.490860,0.0,0.0,0.0,0.0
2026-09-03 16:18:33.593304,0.0,0.0,0.0,0.0
2026-09-03 16:18:33.692514,0.0,0.0,0.0,0.0
2026-09-03 16:18:33.814798,0.0,0.0,0.0,0.0
2026-09-03 16:18:33.872693,0.0,0.0,0.0,0.0
2026-09-03 16:18:34.010030,0.0,0.0,0.0,0.0
2026-09-03 16:18:34.099605,0.0,0.0,0.0,0.0
2026-09-03 16:18:34.189821,0.0,0.0,0.0,0.0
2026-09-03 16:18:34.313338,0.0,0.0,0.0,0.0
2026-09-03 16:18:34.387681,0.0,0.0,0.0,0.0
2026-09-03 16:18:34.500559,0.0,0.0,0.0,0.0
2026-09-03 16:18:34.588854,0.0,0.0,0.0,0.0
2026-09-03 16:18:34.700422,0.0,0.0,0.0,0.0
2026-09-03 16:18:34.789688,0.0,0.0,0.0,0.0
2026-09-03 16:18:34.909520,0.0,0.0,0.0,0.0
2026-09-03 16:18:34.983596,0.0,0.0,0.0,0.0
2026-09-03 16:18:35.096335,0.0,0.0,0.0,0.0
2026-09-03 16:18:35.187862,0.0,0.0,0.0,0.0
2026-09-03 16:18:35.297851,0.0,0.0,0.0,0.0
2026-09-03 16:18:35.396632,0.0,0.0,0.0,0.0
2026-09-03 16:18:35.486265,0.0,0.0,0.0,0.0
2026-09-03 16:18:35.597552,0.0,0.0,0.0,0.0
2026-09-03 16:18:35.696551,0.0,0.0,0.0,0.0
2026-09-03 16:18:35.797104,0.0,0.0,0.0,0.0
2026-09-03 16:18:35.897078,0.0,0.0,0.0,0.0
2026-09-03 16:18:35.984319,0.0,0.0,0.0,0.0
2026-09-03 16:18:36.084344,0.0,0.0,0.0,0.0
2026-09-03 16:18:36.184662,0.0,0.0,0.0,0.0
2026-09-03 16:18:36.284538,0.0,0.0,0.0,0.0
2026-09-03 16:18:36.384741,0.0,0.0,0.0,0.0
2026-09-03 16:18:36.484149,0.0,0.0,0.0,0.0
2026-09-03 16:18:36.583954,0.0,0.0,0.0,0.0
2026-09-03 16:18:36.715759,0.0,0.0,0.0,0.0
2026-09-03 16:18:36.805301,0.0,0.0,0.0,0.0
2026-09-03 16:18:36.908492,0.0,0.0,0.0,0.0
2026-09-03 16:18:37.008356,0.0,0.0,0.0,0.0
2026-09-03 16:18:37.109879,0.0,0.0,0.0,0.0
2026-09-03 16:18:37.212582,0.0,0.0,0.0,0.0
2026-09-03 16:18:37.313664,0.0,0.0,0.0,0.0
2026-09-03 16:18:37.413089,0.0,0.0,0.0,0.0
2026-09-03 16:18:37.511477,0.0,0.0,0.0,0.0
2026-09-03 16:18:37.606653,0.0,0.0,0.0,0.0
2026-09-03 16:18:37.706631,0.0,0.0,0.0,0.0
2026-09-03 16:18:37.791930,0.0,0.0,0.0,0.0
2026-09-03 16:18:37.899334,0.0,0.0,0.0,0.0
2026-09-03 16:18:37.991409,0.0,0.0,0.0,0.0
2026-09-03 16:18:38.109895,0.0,0.0,0.0,0.0
2026-09-03 16:18:38.210106,0.0,0.0,0.0,0.0
2026-09-03 16:18:38.306541,0.0,0.0,0.0,0.0
2026-09-03 16:18:38.407690,0.0,0.0,0.0,0.0
2026-09-03 16:18:38.498154,0.0,0.0,0.0,0.0
2026-09-03 16:18:38.596726,0.0,0.0,0.0,0.0
2026-09-03 16:18:38.719033,0.0,0.0,0.0,0.0
2026-09-03 16:18:38.808396,0.0,0.0,0.0,0.0
2026-09-03 16:18:38.909585,0.0,0.0,0.0,0.0
2026-09-03 16:18:39.007119,0.0,0.0,0.0,0.0
2026-09-03 16:18:39.110256,0.0,0.0,0.0,0.0
2026-09-03 16:18:39.209163,0.0,0.0,0.0,0.0
2026-09-03 16:18:39.309741,0.0,0.0,0.0,0.0
2026-09-03 16:18:39.408679,0.0,0.0,0.0,0.0
2026-09-03 16:18:39.506698,0.0,0.0,0.0,0.0
2026-09-03 16:18:39.608554,0.0,0.0,0.0,0.0
2026-09-03 16:18:39.722125,0.0,0.0,0.0,0.0
2026-09-03 16:18:39.825706,0.0,0.0,0.0,0.0
2026-09-03 16:18:39.906940,0.0,0.0,0.0,0.0
2026-09-03 16:18:40.007300,0.0,0.0,0.0,0.0
2026-09-03 16:18:40.117075,0.0,0.0,0.0,0.0
2026-09-03 16:18:40.216256,0.0,0.0,0.0,0.0
2026-09-03 16:18:40.307151,0.0,0.0,0.0,0.0
2026-09-03 16:18:40.419019,0.0,0.0,0.0,0.0
2026-09-03 16:18:40.519470,0.0,0.0,0.0,0.0
2026-09-03 16:18:40.627313,0.0,0.0,0.0,0.0
2026-09-03 16:18:40.726339,0.0,0.0,0.0,0.0
2026-09-03 16:18:40.850317,0.0,0.0,0.0,0.0
2026-09-03 16:18:40.920414,0.0,0.0,0.0,0.0
