timestamp,quat_i,quat_j,quat_k,quat_real,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2026-09-02T16:08:27.071617,0.46331787109375,0.53424072265625,0.46331787109375,0.53411865234375,-0.796875,9.390625,0.0,0.0,0.0,0.0
2026-09-02T16:08:27.214251,0.46331787109375,0.53424072265625,0.46331787109375,0.53411865234375,-0.734375,9.2265625,0.0390625,0.001953125,0.001953125,-0.00390625
2026-09-02T16:08:27.296229,0.46331787109375,0.5343017578125,0.46319580078125,0.53411865234375,-0.765625,9.0390625,0.0,0.001953125,0.0,-0.00390625
2026-09-02T16:08:27.382154,0.47296142578125,0.52569580078125,0.472900390625,0.525634765625,-0.75,8.8359375,0.0,0.001953125,0.001953125,0.0
2026-09-02T16:08:27.495963,0.477294921875,0.521728515625,0.47735595703125,0.52166748046875,0.0078125,-0.0390625,-0.03125,0.001953125,0.0,0.0
2026-09-02T16:08:27.591132,0.4776611328125,0.52142333984375,0.47772216796875,0.52130126953125,0.0078125,0.0,0.0546875,0.0,0.0,0.001953125
2026-09-02T16:08:27.690913,0.47784423828125,0.52130126953125,0.4779052734375,0.5211181640625,0.0078125,-0.03125,0.046875,0.001953125,0.001953125,0.001953125
2026-09-02T16:08:27.800229,0.47802734375,0.52117919921875,0.47802734375,0.52093505859375,-0.03125,0.0078125,0.0,0.001953125,0.0,-0.001953125
2026-09-02T16:08:27.897000,0.47821044921875,0.52099609375,0.47821044921875,0.520751953125,-0.0234375,0.046875,-0.0390625,0.00390625,0.0,0.0
2026-09-02T16:08:27.999184,0.47833251953125,0.52093505859375,0.47833251953125,0.5206298828125,-0.0234375,0.0390625,0.0078125,0.00390625,0.0,0.0
2026-09-02T16:08:28.097963,0.4783935546875,0.5208740234375,0.4783935546875,0.52056884765625,-0.03125,0.03125,0.046875,0.0,0.001953125,0.0
2026-09-02T16:08:28.197180,0.478515625,0.52081298828125,0.478515625,0.5203857421875,-0.03125,0.03125,-0.0390625,0.0,-0.001953125,-0.00390625
2026-09-02T16:08:28.296063,0.47857666015625,0.52069091796875,0.4786376953125,0.52032470703125,0.046875,0.0,-0.03125,0.0,0.0,-0.001953125
2026-09-02T16:08:28.395712,0.47869873046875,0.5206298828125,0.478759765625,0.52020263671875,0.0078125,-0.046875,0.0078125,0.0,0.00390625,0.00390625
2026-09-02T16:08:28.516444,0.47882080078125,0.5205078125,0.47882080078125,0.5201416015625,0.0078125,-0.0390625,0.0078125,0.0,0.0,0.0
2026-09-02T16:08:28.740155,0.4788818359375,0.5203857421875,0.47900390625,0.52001953125,-0.0390625,0.0,-0.0390625,-0.00390625,-0.00390625,-0.001953125
2026-09-02T16:08:28.817289,0.4788818359375,0.5203857421875,0.47906494140625,0.51995849609375,0.0078125,0.0,-0.03125,-0.001953125,0.001953125,0.0
2026-09-02T16:08:28.928067,0.47894287109375,0.52032470703125,0.4791259765625,0.5198974609375,0.0,0.0,0.0078125,0.001953125,0.00390625,0.0
2026-09-02T16:08:29.017498,0.47900390625,0.52032470703125,0.4791259765625,0.51983642578125,-0.03125,-0.0390625,0.5546875,0.001953125,0.0,0.001953125
2026-09-02T16:08:29.128224,0.47900390625,0.5203857421875,0.4791259765625,0.51983642578125,0.08984375,0.0,0.046875,0.001953125,0.001953125,-0.001953125
