timestamp,imu_quat_i,imu_quat_j,imu_quat_k,imu_quat_real,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,obd_rpm,obd_speed,obd_coolant_temp,obd_engine_load,obd_throttle_pos,gnss_fix_quality,gnss_num_satellites,gnss_latitude,gnss_longitude,gnss_altitude_m,gnss_hdop,gnss_speed_knots,gnss_course_deg
2026-09-02 13:06:10.951297,-0.1763916015625,-0.02001953125,-0.33770751953125,0.92437744140625,0.0,0.0,0.0,0.0,0.0,0.0,1305.25,0.0,89.6,42.7,24.7,0.0,0.0,0.0,0.0,,99.99,,
2026-09-02 13:06:11.070312,-0.17633056640625,-0.02001953125,-0.33770751953125,0.92437744140625,0.94140625,-3.5,8.5859375,-0.005859375,0.005859375,0.0,1311.5,0.0,89.6,42.7,24.7,0.0,0.0,0.0,0.0,,99.99,,
2026-09-02 13:06:11.172560,-0.17620849609375,-0.02001953125,-0.33770751953125,0.92437744140625,1.03515625,-3.4375,8.4296875,0.005859375,0.0,0.001953125,1311.5,0.0,89.6,42.7,24.7,0.0,0.0,0.0,0.0,,99.99,,
2026-09-02 13:06:11.272338,-0.17620849609375,-0.01995849609375,-0.32989501953125,0.92437744140625,0.93359375,-3.3203125,8.2265625,0.0,0.0078125,0.0,1311.5,0.0,89.6,42.7,24.7,0.0,0.0,0.0,0.0,,99.99,,
2026-09-02 13:06:11.371863,-0.19500732421875,0.00872802734375,-0.33154296875,0.92303466796875,0.03515625,0.0703125,-0.0390625,-0.005859375,0.0,0.001953125,1311.5,0.0,89.6,42.7,24.7,0.0,0.0,0.0,0.0,,99.99,,
2026-09-02 13:06:11.471302,-0.19537353515625,0.00946044921875,-0.3314208984375,0.9229736328125,-0.1171875,-0.0078125,0.06640625,0.005859375,0.00390625,0.0,1303.0,0.0,89.6,42.7,24.7,0.0,0.0,0.0,0.0,,99.99,,
2026-09-02 13:06:11.571272,-0.195556640625,0.00994873046875,-0.331298828125,0.9229736328125,0.03515625,0.03125,0.03125,0.0078125,-0.00390625,-0.001953125,1303.0,0.0,89.6,42.7,24.7,0.0,0.0,0.0,0.0,,99.99,,
2026-09-02 13:06:11.691700,-0.1959228515625,0.01080322265625,-0.3311767578125,0.9229736328125,-0.08203125,-0.0078125,0.05859375,0.00390625,0.001953125,0.0,1312.5,0.0,89.6,42.7,24.7,0.0,0.0,0.0,0.0,,99.99,,
2026-09-02 13:06:11.769956,-0.1959228515625,0.01104736328125,-0.33111572265625,0.9229736328125,0.04296875,0.03125,-0.0546875,0.0078125,0.0,0.001953125,1312.5,0.0,89.6,42.7,24.7,0.0,0.0,0.0,0.0,,99.99,,
2026-09-02 13:06:11.990712,-0.19622802734375,0.01190185546875,-0.3309326171875,0.9229736328125,0.03515625,-0.046875,0.03125,-0.005859375,0.0,0.0,1317.0,0.0,89.6,42.4,24.7,0.0,0.0,0.0,0.0,,99.99,,
