timestamp,fix_quality,num_satellites,latitude,longitude,altitude_m,hdop,speed_knots,course_deg
2026-09-04T06:32:38.945888,,,,,,,5.371,17.18
2026-09-04T06:32:39.933428,,,,,,,7.982,15.89
2026-09-04T06:32:40.054239,1,12,36.9547445,-122.02495133333333,2.4,0.81,7.982,15.89
2026-09-04T06:32:40.945216,1,12,36.9547445,-122.02495133333333,2.4,0.81,10.845,16.18
2026-09-04T06:32:43.933932,1,12,36.9547445,-122.02495133333333,2.4,0.81,17.286,16.93
2026-09-04T06:32:44.054841,1,12,36.954984833333334,-122.02485383333334,1.9,0.77,17.286,16.93
2026-09-04T06:32:44.943294,1,12,36.954984833333334,-122.02485383333334,1.9,0.77,18.404,16.35
2026-09-04T06:32:45.064155,1,12,36.9550645,-122.02482433333333,2.2,0.77,18.404,16.35
2026-09-04T06:32:45.934145,1,12,36.9550645,-122.02482433333333,2.2,0.77,19.271,15.76
2026-09-04T06:32:46.055086,1,12,36.955149166666665,-122.02479466666666,2.3,0.77,19.271,15.76
2026-09-04T06:32:46.941209,1,12,36.955149166666665,-122.02479466666666,2.3,0.77,19.829,17.08
2026-09-04T06:32:47.062130,1,12,36.9552365,-122.024763,2.5,0.77,19.829,17.08
2026-09-04T06:32:47.932982,1,12,36.9552365,-122.024763,2.5,0.77,20.296,17.99
2026-09-04T06:32:48.053880,1,12,36.9553265,-122.024729,2.3,0.81,20.296,17.99
2026-09-04T06:32:48.944502,1,12,36.9553265,-122.024729,2.3,0.81,20.846,16.92
2026-09-04T06:32:49.065169,1,12,36.9554185,-122.02469566666667,2.6,0.81,20.846,16.92
2026-09-04T06:32:49.933411,1,12,36.9554185,-122.02469566666667,2.6,0.81,20.507,14.77
2026-09-04T06:32:50.054402,1,12,36.955510333333336,-122.02466466666667,3.3,0.81,20.507,14.77
2026-09-04T06:32:50.947217,1,12,36.955510333333336,-122.02466466666667,3.3,0.81,20.665,9.98
2026-09-04T06:32:51.067197,1,12,36.95560233333333,-122.02464083333334,4.8,0.78,20.665,9.98
2026-09-04T06:32:51.934289,1,12,36.95560233333333,-122.02464083333334,4.8,0.78,21.878,7.82
2026-09-04T06:32:52.054130,1,12,36.95571,-122.024626,4.4,0.98,21.878,7.82
2026-09-04T06:32:52.945520,1,12,36.95571,-122.024626,4.4,0.98,22.205,357.11
2026-09-04T06:32:53.067386,1,12,36.95581266666667,-122.02462866666667,4.6,0.89,22.205,357.11
2026-09-04T06:32:53.935593,1,12,36.95581266666667,-122.02462866666667,4.6,0.89,21.878,351.85
2026-09-04T06:32:54.057499,1,12,36.9559125,-122.024643,5.3,0.89,21.878,351.85
2026-09-04T06:32:54.947652,1,12,36.9559125,-122.024643,5.3,0.89,21.719,347.69
2026-09-04T06:32:56.059719,1,12,36.95610666666666,-122.0247035,5.9,0.89,21.719,347.69
2026-09-04T06:32:58.947574,1,12,36.95610666666666,-122.0247035,5.9,0.89,23.586,326.41
2026-09-04T06:32:59.069391,1,12,36.956392,-122.0248815,6.3,0.74,23.586,326.41
2026-09-04T06:32:59.935029,1,12,36.956392,-122.0248815,6.3,0.74,23.886,325.09
2026-09-04T06:33:00.056904,1,12,36.956482,-122.024959,6.6,0.74,23.886,325.09
2026-09-04T06:33:00.940215,1,12,36.956482,-122.024959,6.6,0.74,24.11,325.16
2026-09-04T06:33:01.062065,1,12,36.9565735,-122.02503883333333,6.8,0.69,24.11,325.16
2026-09-04T06:33:01.939091,1,12,36.9565735,-122.02503883333333,6.8,0.69,24.146,325.78
2026-09-04T06:33:02.060814,1,12,36.95666633333333,-122.02512133333333,7.1,0.69,24.146,325.78
2026-09-04T06:33:02.937470,1,12,36.95666633333333,-122.02512133333333,7.1,0.69,24.167,327.02
2026-09-04T06:33:03.059521,1,12,36.95676533333334,-122.02520233333334,7.6,0.69,24.167,327.02
2026-09-04T06:33:03.938199,1,12,36.95676533333334,-122.02520233333334,7.6,0.69,24.051,328.06
2026-09-04T06:33:04.060225,1,12,36.956863,-122.02527916666666,8.5,0.68,24.051,328.06
