timestamp,quat_i,quat_j,quat_k,quat_real,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2026-09-04T06:32:22.370453,0.4859619140625,0.45721435546875,0.55230712890625,0.49102783203125,-0.078125,0.10546875,0.125,-0.005859375,-0.28515625,-0.0234375
2026-09-04T06:32:22.527805,0.4979248046875,0.44696044921875,0.54888916015625,0.5009765625,0.12890625,-0.58984375,-0.06640625,0.009765625,-0.302734375,0.017578125
2026-09-04T06:32:22.556358,0.501953125,0.44329833984375,0.545166015625,0.50433349609375,0.37109375,-0.70703125,0.171875,0.009765625,-0.302734375,0.017578125
2026-09-04T06:32:22.687070,0.5142822265625,0.43304443359375,0.53204345703125,0.51470947265625,0.25,-0.734375,0.23046875,0.02734375,-0.30859375,-0.046875
2026-09-04T06:32:22.784940,0.52142333984375,0.42645263671875,0.52301025390625,0.522216796875,0.43359375,0.0546875,-0.08203125,0.005859375,-0.30078125,-0.05859375
2026-09-04T06:32:22.880793,0.52777099609375,0.41937255859375,0.51409912109375,0.53033447265625,0.36328125,0.4921875,-0.2109375,-0.00390625,-0.310546875,-0.052734375
2026-09-04T06:32:22.981866,0.53399658203125,0.4112548828125,0.50506591796875,0.53912353515625,0.25,0.69140625,-0.15625,-0.05078125,-0.326171875,-0.05078125
2026-09-04T06:32:23.081875,0.5391845703125,0.40057373046875,0.497802734375,0.54864501953125,0.12109375,0.23828125,-0.1875,-0.103515625,-0.322265625,-0.025390625
2026-09-04T06:32:23.183412,0.54412841796875,0.390380859375,0.49053955078125,0.55755615234375,0.1796875,-0.7109375,0.67578125,-0.064453125,-0.3046875,-0.013671875
2026-09-04T06:32:23.283504,0.5496826171875,0.38067626953125,0.48345947265625,0.56494140625,-0.1640625,-0.0625,0.65234375,-0.048828125,-0.298828125,0.01171875
2026-09-04T06:32:23.382378,0.55609130859375,0.3712158203125,0.475341796875,0.5718994140625,-0.00390625,0.33984375,0.79296875,-0.015625,-0.3203125,-0.046875
