timestamp,fused_x_m,fused_y_m,fused_heading_deg,fused_speed_mph
2026-09-02 13:15:39.657518,0.0,0.0,0.0,0.0
2026-09-02 13:15:39.783197,0.0,0.0,0.0,0.0
2026-09-02 13:15:39.884506,0.0,0.0,0.0,0.0
2026-09-02 13:15:39.982994,0.0,0.0,0.0,0.0
2026-09-02 13:15:40.076702,0.0,0.0,0.0,0.0
2026-09-02 13:15:40.167598,0.0,0.0,0.0,0.0
2026-09-02 13:15:40.282364,0.0,0.0,0.0,0.0
2026-09-02 13:15:40.380842,0.0,0.0,0.0,0.0
2026-09-02 13:15:40.481448,0.0,0.0,0.0,0.0
2026-09-02 13:15:40.580630,0.0,0.0,0.0,0.0
2026-09-02 13:15:40.683886,0.0,0.0,0.0,0.0
2026-09-02 13:15:40.778026,0.0,0.0,0.0,0.0
2026-09-02 13:15:40.898241,0.0,0.0,0.0,0.0
2026-09-02 13:15:40.979544,0.0,0.0,0.0,0.0
2026-09-02 13:15:41.076613,0.0,0.0,0.0,0.0
2026-09-02 13:15:41.179087,0.0,0.0,0.0,0.0
2026-09-02 13:15:41.275793,0.0,0.0,0.0,0.0
2026-09-02 13:15:41.378099,0.0,0.0,0.0,0.0
2026-09-02 13:15:41.468456,0.0,0.0,0.0,0.0
2026-09-02 13:15:41.560380,0.0,0.0,0.0,0.0
2026-09-02 13:15:41.780825,0.0,0.0,0.0,0.0
2026-09-02 13:15:41.876428,0.0,0.0,0.0,0.0
2026-09-02 13:15:41.974358,0.0,0.0,0.0,0.0
2026-09-02 13:15:42.072723,0.0,0.0,0.0,0.0
2026-09-02 13:15:42.175680,0.0,0.0,0.0,0.0
2026-09-02 13:15:42.275745,0.0,0.0,0.0,0.0
2026-09-02 13:15:42.376745,0.0,0.0,0.0,0.0
2026-09-02 13:15:42.474814,0.0,0.0,0.0,0.0
2026-09-02 13:15:42.574643,0.0,0.0,0.0,0.0
2026-09-02 13:15:42.675012,0.0,0.0,0.0,0.0
2026-09-02 13:15:42.775395,0.0,0.0,0.0,0.0
2026-09-02 13:15:42.875314,0.0,0.0,0.0,0.0
2026-09-02 13:15:42.975574,0.0,0.0,0.0,0.0
2026-09-02 13:15:43.076110,0.0,0.0,0.0,0.0
2026-09-02 13:15:43.175946,0.0,0.0,0.0,0.0
2026-09-02 13:15:43.276153,0.0,0.0,0.0,0.0
2026-09-02 13:15:43.375822,0.0,0.0,0.0,0.0
2026-09-02 13:15:43.475669,0.0,0.0,0.0,0.0
2026-09-02 13:15:43.576528,0.0,0.0,0.0,0.0
2026-09-02 13:15:43.675999,0.0,0.0,0.0,0.0
2026-09-02 13:15:43.775918,0.0,0.0,0.0,0.0
2026-09-02 13:15:43.875112,0.0,0.0,0.0,0.0
2026-09-02 13:15:43.975475,0.0,0.0,0.0,0.0
2026-09-02 13:15:44.076162,0.0,0.0,0.0,0.0
2026-09-02 13:15:44.193598,0.0,0.0,0.0,0.0
2026-09-02 13:15:44.287447,0.0,0.0,0.0,0.0
2026-09-02 13:15:44.383867,0.0,0.0,0.0,0.0
2026-09-02 13:15:44.475134,0.0,0.0,0.0,0.0
2026-09-02 13:15:44.575771,0.0,0.0,0.0,0.0
2026-09-02 13:15:44.681839,0.0,0.0,0.0,0.0
2026-09-02 13:15:44.783179,0.0,0.0,0.0,0.0
2026-09-02 13:15:44.882354,0.0,0.0,0.0,0.0
2026-09-02 13:15:44.980006,0.0,0.0,0.0,0.0
2026-09-02 13:15:45.081895,0.0,0.0,0.0,0.0
2026-09-02 13:15:45.181723,0.0,0.0,0.0,0.0
2026-09-02 13:15:45.281096,0.0,0.0,0.0,0.0
2026-09-02 13:15:45.382656,0.0,0.0,0.0,0.0
2026-09-02 13:15:45.483763,0.0,0.0,0.0,0.0
2026-09-02 13:15:45.581807,0.0,0.0,0.0,0.0
2026-09-02 13:15:45.683246,0.0,0.0,0.0,0.0
2026-09-02 13:15:45.788107,0.0,0.0,0.0,0.0
2026-09-02 13:15:45.990862,0.0,0.0,0.0,0.0
2026-09-02 13:15:46.086273,0.0,0.0,0.0,0.0
2026-09-02 13:15:46.189522,0.0,0.0,0.0,0.0
2026-09-02 13:15:46.289643,0.0,0.0,0.0,0.0
2026-09-02 13:15:46.388554,0.0,0.0,0.0,0.0
