timestamp,fix_quality,num_satellites,latitude,longitude,altitude_m,hdop,speed_knots,course_deg
2026-09-07T15:03:20.268130,2,12,37.0174275,-122.20417816666667,19.4,0.78,,
2026-09-07T15:03:21.140298,2,12,37.0174275,-122.20417816666667,19.4,0.78,46.599,317.82
2026-09-07T15:03:34.270514,2,12,37.019777833333336,-122.20683883333334,18.6,0.62,46.599,317.82
2026-09-07T15:04:18.270708,2,12,37.0276715,-122.2149455,12.1,0.62,46.599,317.82
2026-09-07T15:04:45.259541,1,12,37.031455,-122.22089116666666,17.7,0.70,46.599,317.82
2026-09-07T15:05:02.258377,1,12,37.033817666666664,-122.22456466666667,18.6,0.66,46.599,317.82
2026-09-07T15:05:05.263691,1,12,37.034316,-122.22512683333333,18.4,0.62,46.599,317.82
2026-09-07T15:05:09.261738,1,12,37.03506133333333,-122.225735,16.6,0.64,46.599,317.82
2026-09-07T15:05:14.259870,1,12,37.0360145,-122.2262515,13.5,0.70,46.599,317.82
2026-09-07T15:05:21.264964,1,12,37.03737783333333,-122.22665383333333,8.9,0.64,46.599,317.82
2026-09-07T15:05:41.266274,2,12,37.040838,-122.22919633333333,-3.4,0.69,46.599,317.82
2026-09-07T15:05:47.267460,2,12,37.041709166666664,-122.2301675,0.1,0.69,46.599,317.82
2026-09-07T15:06:00.266002,2,12,37.043578833333335,-122.2322795,19.5,0.69,46.599,317.82
2026-09-07T15:06:40.264979,1,12,37.049186666666664,-122.2386055,46.6,0.69,46.599,317.82
2026-09-07T15:06:49.139167,1,12,37.049186666666664,-122.2386055,46.6,0.69,46.233,317.81
2026-09-07T15:06:49.262062,1,12,37.050586333333335,-122.24018666666667,44.7,0.72,46.233,317.81
2026-09-07T15:06:50.262765,1,12,37.050746,-122.2403675,44.5,0.72,46.233,317.81
2026-09-07T15:07:05.263206,1,12,37.053126166666665,-122.2429575,42.7,0.70,46.233,317.81
2026-09-07T15:07:09.259226,1,12,37.05376916666667,-122.243549,42.3,0.70,46.233,317.81
2026-09-07T15:07:14.265123,1,12,37.05454833333334,-122.244252,41.8,0.70,46.233,317.81
2026-09-07T15:07:21.262068,1,12,37.05566183333333,-122.24524083333333,41.8,0.80,46.233,317.81
