timestamp,fix_quality,num_satellites,latitude,longitude,altitude_m,hdop,speed_knots,course_deg
2026-09-07T14:47:49.512532,,,,,,,,
2026-09-07T14:47:50.129077,,,,,,,0.034,
2026-09-07T14:47:52.245488,2,12,36.97350616666667,-122.0393865,32.6,0.68,0.034,
2026-09-07T14:47:53.127689,2,12,36.97350616666667,-122.0393865,32.6,0.68,0.061,
2026-09-07T14:47:53.246482,2,12,36.973506,-122.03938683333334,32.6,0.68,0.061,
2026-09-07T14:47:54.127364,2,12,36.973506,-122.03938683333334,32.6,0.68,0.039,
2026-09-07T14:47:54.246074,2,12,36.9735055,-122.039387,32.5,0.78,0.039,
2026-09-07T14:47:55.122546,2,12,36.9735055,-122.039387,32.5,0.78,0.004,
2026-09-07T14:47:55.241255,2,12,36.9735055,-122.03938716666667,32.6,0.68,0.004,
2026-09-07T14:47:56.127000,2,12,36.9735055,-122.03938716666667,32.6,0.68,0.035,
2026-09-07T14:47:56.245972,2,12,36.973505333333335,-122.0393875,32.5,0.68,0.035,
2026-09-07T14:47:57.127074,2,12,36.973505333333335,-122.0393875,32.5,0.68,0.038,
2026-09-07T14:47:57.245939,2,12,36.97350483333334,-122.03938766666667,32.5,0.68,0.038,
2026-09-07T14:47:58.126008,2,12,36.97350483333334,-122.03938766666667,32.5,0.68,0.027,
2026-09-07T14:47:58.244826,2,12,36.97350483333334,-122.0393875,32.5,0.68,0.027,
2026-09-07T14:47:59.126988,2,12,36.97350483333334,-122.0393875,32.5,0.68,0.087,
2026-09-07T14:47:59.245971,2,12,36.97350483333334,-122.03938716666667,32.6,0.62,0.087,
2026-09-07T14:48:00.126708,2,12,36.97350483333334,-122.03938716666667,32.6,0.62,0.102,
2026-09-07T14:48:00.245604,2,12,36.97350466666666,-122.0393875,32.6,0.68,0.102,
2026-09-07T14:48:06.127143,2,12,36.97350466666666,-122.0393875,32.6,0.68,0.071,
2026-09-07T14:48:06.245902,2,12,36.97350383333333,-122.03938933333333,32.8,0.68,0.071,
2026-09-07T14:48:07.126653,2,12,36.97350383333333,-122.03938933333333,32.8,0.68,0.294,
2026-09-07T14:48:07.245609,2,12,36.97350466666666,-122.03938883333333,32.9,0.68,0.294,
2026-09-07T14:48:08.122210,2,12,36.97350466666666,-122.03938883333333,32.9,0.68,0.839,
2026-09-07T14:48:08.240940,2,12,36.973507,-122.0393875,32.9,0.68,0.839,
2026-09-07T14:48:09.132528,2,12,36.973507,-122.0393875,32.9,0.68,1.414,328.6
2026-09-07T14:48:09.257586,2,12,36.97351166666667,-122.0393845,32.7,0.62,1.414,328.6
2026-09-07T14:48:10.130453,2,12,36.97351166666667,-122.0393845,32.7,0.62,1.794,8.99
2026-09-07T14:48:10.253450,2,12,36.97351716666667,-122.039379,32.5,0.62,1.794,8.99
2026-09-07T14:48:11.130440,2,12,36.97351716666667,-122.039379,32.5,0.62,1.851,26.44
2026-09-07T14:48:11.254377,2,12,36.9735215,-122.03936916666666,32.0,0.62,1.851,26.44
2026-09-07T14:48:12.129169,2,12,36.9735215,-122.03936916666666,32.0,0.62,2.25,37.11
2026-09-07T14:48:12.253010,2,12,36.97352583333333,-122.03935766666666,31.4,0.64,2.25,37.11
2026-09-07T14:48:13.129807,2,12,36.97352583333333,-122.03935766666666,31.4,0.64,2.676,35.34
2026-09-07T14:48:13.253729,2,12,36.973537,-122.0393535,31.4,0.64,2.676,35.34
2026-09-07T14:48:14.131559,2,12,36.973537,-122.0393535,31.4,0.64,2.594,39.61
2026-09-07T14:48:14.255560,2,12,36.97354383333333,-122.03934183333334,30.8,0.64,2.594,39.61
2026-09-07T14:48:15.133989,2,12,36.97354383333333,-122.03934183333334,30.8,0.64,2.275,34.75
2026-09-07T14:48:15.258186,2,12,36.973551,-122.03933316666667,30.4,0.62,2.275,34.75
2026-09-07T14:48:16.131976,2,12,36.973551,-122.03933316666667,30.4,0.62,2.113,36.43
2026-09-07T14:48:16.255970,2,12,36.97355783333333,-122.03932583333334,30.1,0.62,2.113,36.43
2026-09-07T14:48:17.131706,2,12,36.97355783333333,-122.03932583333334,30.1,0.62,2.98,45.26
2026-09-07T14:48:17.255791,2,12,36.973565666666666,-122.03931733333333,29.6,0.62,2.98,45.26
2026-09-07T14:48:18.132007,2,12,36.973565666666666,-122.03931733333333,29.6,0.62,4.482,72.65
2026-09-07T14:48:18.256124,2,12,36.97357066666667,-122.039298,29.3,0.68,4.482,72.65
2026-09-07T14:48:21.130280,2,12,36.97357066666667,-122.039298,29.3,0.68,9.271,118.43
2026-09-07T14:48:30.260734,2,12,36.97321483333333,-122.0385075,22.2,0.62,9.271,118.43
2026-09-07T14:48:31.260978,2,12,36.973181333333336,-122.0384365,22.0,0.62,9.271,118.43
2026-09-07T14:48:32.132130,2,12,36.973181333333336,-122.0384365,22.0,0.62,10.421,120.3
2026-09-07T14:48:32.259286,2,12,36.973154,-122.03838,21.7,0.62,10.421,120.3
