timestamp,quat_i,quat_j,quat_k,quat_real,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2026-09-07T14:47:43.535745,0.53363037109375,0.44171142578125,0.47308349609375,0.54437255859375,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-07T14:47:43.644634,0.53363037109375,0.44171142578125,0.47308349609375,0.54437255859375,0.00390625,0.0390625,0.0390625,-0.00390625,0.001953125,0.00390625
2026-09-07T14:47:43.762822,0.53363037109375,0.44171142578125,0.4730224609375,0.54437255859375,0.01171875,0.03125,-0.0703125,0.0,0.0,-0.001953125
2026-09-07T14:47:43.844934,0.53363037109375,0.4417724609375,0.47296142578125,0.54443359375,0.01171875,0.0546875,-0.015625,-0.001953125,0.001953125,-0.001953125
2026-09-07T14:47:43.967776,0.53369140625,0.44189453125,0.47283935546875,0.54437255859375,0.01171875,0.0078125,0.0234375,0.00390625,0.0,0.001953125
2026-09-07T14:47:44.068324,0.53369140625,0.44189453125,0.47283935546875,0.5443115234375,-0.01953125,-0.03125,0.0546875,-0.001953125,0.0,0.005859375
2026-09-07T14:47:44.144856,0.53375244140625,0.44195556640625,0.4727783203125,0.5443115234375,0.01953125,-0.0234375,0.0390625,-0.001953125,-0.001953125,0.001953125
2026-09-07T14:47:44.263229,0.53369140625,0.44195556640625,0.4727783203125,0.54437255859375,0.01953125,0.0546875,0.03125,-0.00390625,-0.001953125,-0.001953125
2026-09-07T14:47:44.352478,0.5335693359375,0.44195556640625,0.4727783203125,0.54449462890625,0.01171875,0.0078125,-0.078125,0.001953125,-0.001953125,-0.001953125
2026-09-07T14:47:44.461208,0.53350830078125,0.44195556640625,0.4727783203125,0.54449462890625,-0.01953125,0.0078125,0.0078125,-0.001953125,0.251953125,0.0
2026-09-07T14:47:44.553269,0.53350830078125,0.44195556640625,0.4727783203125,0.5445556640625,0.01953125,-0.03125,0.0390625,-0.00390625,0.0,0.00390625
2026-09-07T14:47:44.661504,0.53350830078125,0.44195556640625,0.4727783203125,0.5445556640625,-0.01953125,-0.03125,0.03125,0.001953125,0.0,0.001953125
