timestamp,quat_i,quat_j,quat_k,quat_real,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2026-09-02T13:15:39.657518,-0.23895263671875,0.0240478515625,-0.3975830078125,0.88555908203125,0.8359375,-3.71484375,8.6484375,0.0,0.0,0.0
2026-09-02T13:15:39.783197,-0.2388916015625,0.02398681640625,-0.3975830078125,0.88555908203125,0.828125,-3.69140625,8.5859375,-0.00390625,-0.00390625,0.0
2026-09-02T13:15:39.884506,-0.2388916015625,0.02392578125,-0.3975830078125,0.8856201171875,0.84375,-3.54296875,8.296875,-0.001953125,0.0,0.0
2026-09-02T13:15:39.982994,-0.21502685546875,0.03424072265625,-0.3968505859375,0.89166259765625,0.8203125,-3.44921875,8.109375,-0.001953125,-0.00390625,0.0
2026-09-02T13:15:40.076702,-0.2060546875,0.0379638671875,-0.39654541015625,0.893798828125,0.0,0.02734375,0.0,0.0,0.0,0.001953125
2026-09-02T13:15:40.167598,-0.20574951171875,0.0380859375,-0.39654541015625,0.89385986328125,-0.0078125,0.02734375,-0.0078125,0.001953125,0.001953125,0.0
2026-09-02T13:15:40.282364,-0.205078125,0.03826904296875,-0.39654541015625,0.89404296875,0.03125,0.02734375,-0.046875,0.001953125,0.0,0.0
2026-09-02T13:15:40.380842,-0.20465087890625,0.038330078125,-0.396484375,0.89410400390625,-0.015625,-0.01171875,0.03125,0.0,0.0,0.001953125
2026-09-02T13:15:40.481448,-0.20428466796875,0.03839111328125,-0.396484375,0.89422607421875,-0.0546875,-0.01171875,0.03125,0.00390625,0.001953125,0.0
2026-09-02T13:15:40.580630,-0.2039794921875,0.03839111328125,-0.396484375,0.894287109375,-0.015625,-0.00390625,0.03125,0.005859375,0.00390625,0.0
2026-09-02T13:15:40.683886,-0.20379638671875,0.03851318359375,-0.39642333984375,0.89434814453125,-0.015625,-0.00390625,-0.0078125,-0.001953125,0.001953125,0.0
2026-09-02T13:15:40.778026,-0.20361328125,0.03857421875,-0.39642333984375,0.89434814453125,0.0234375,0.03515625,-0.0078125,0.001953125,0.001953125,0.001953125
2026-09-02T13:15:40.898241,-0.2034912109375,0.03863525390625,-0.39642333984375,0.8944091796875,-0.0546875,-0.01171875,0.03125,-0.005859375,-0.001953125,-0.001953125
2026-09-02T13:15:40.979544,-0.2032470703125,0.03863525390625,-0.39642333984375,0.89447021484375,-0.0546875,-0.01171875,0.03125,0.0,-0.001953125,0.001953125
